t_s,phase,frame,adapt_on,drift,drift_frac,err_masked_deg,err_leg_deg,err_all_deg,act_dev_max,dev_clamped,loop_ms
1.9804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.51
2.0002,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.99
2.0205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.43
2.0404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.06
2.0621,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
2.0805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.52
2.1005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.27
2.1204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.02
2.1404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.15
2.1605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.58
2.1802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.88
2.2006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.40
2.2204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
2.2403,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
2.2610,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
2.2802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.50
2.3003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
2.3206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
2.3410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.36
2.3608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.69
2.3806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.97
2.4005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
2.4205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
2.4408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.34
2.4609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.92
2.4803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.47
2.5005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.46
2.5205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
2.5402,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.25
2.5608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.35
2.5803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.48
2.6004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
2.6205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.14
2.6409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
2.6601,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.48
2.6804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.50
2.7004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.28
2.7206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.89
2.7415,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
2.7608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
2.7803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.62
2.8005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
2.8204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
2.8408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.41
2.8611,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.85
2.8805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.42
2.9003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
2.9206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.10
2.9418,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
2.9602,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,6.59
2.9805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,16.18
3.0003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
3.0203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
3.0411,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.36
3.0602,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.26
3.0802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.70
3.1004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
3.1203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
3.1407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
3.1606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
3.1805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.02
3.2003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
3.2205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
3.2406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.38
3.2601,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.91
3.2804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.29
3.3003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.63
3.3203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.39
3.3409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.19
3.3604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.74
3.3803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.44
3.4005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.31
3.4202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
3.4404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
3.4604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
3.4804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.08
3.5002,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.41
3.5204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.28
3.5409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
3.5609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.48
3.5804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.96
3.6004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
3.6202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
3.6412,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.97
3.6606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.59
3.6802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.07
3.7004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.80
3.7202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.84
3.7415,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.36
3.7608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.30
3.7802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.70
3.8004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.34
3.8203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
3.8405,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.39
3.8619,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
3.8806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.58
3.9004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.15
3.9203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.13
3.9412,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
3.9616,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.41
3.9802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.88
4.0006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.55
4.0204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
4.0401,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.25
4.0605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.58
4.0802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.07
4.1005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.35
4.1204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.88
4.1402,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
4.1605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.19
4.1802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.01
4.2002,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.37
4.2202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.13
4.2409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
4.2602,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.70
4.2803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.71
4.3005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
4.3202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.99
4.3411,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
4.3603,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.57
4.3803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.67
4.4002,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
4.4204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
4.4414,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.10
4.4604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.34
4.4803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.17
4.5002,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.42
4.5205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.03
4.5410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
4.5603,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.43
4.5802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.51
4.6002,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
4.6201,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
4.6410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.33
4.6603,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.66
4.6802,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.75
4.7003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
4.7203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
4.7411,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
4.7603,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.99
4.7805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.68
4.8003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.79
4.8202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.05
4.8416,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.35
4.8605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.16
4.8803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.08
4.9004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
4.9203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
4.9413,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.03
4.9607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
4.9803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.74
5.0003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
5.0204,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
5.0405,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.99
5.0604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.03
5.0804,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,14.06
5.1002,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.06
5.1202,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.27
5.1408,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
5.1613,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.59
5.1811,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.23
5.2004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.46
5.2203,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
5.2401,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
5.2614,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.64
5.2802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.29
5.3003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.34
5.3202,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
5.3404,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.28
5.3603,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
5.3803,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.27
5.4003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
5.4202,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
5.4411,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.11
5.4615,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.46
5.4801,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.62
5.5003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.55
5.5201,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
5.5413,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.31
5.5606,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.12
5.5813,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
5.6003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.73
5.6203,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
5.6408,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,5.44
5.6602,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.88
5.6801,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.61
5.7001,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.82
5.7202,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
5.7416,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.24
5.7612,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.20
5.7803,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.34
5.8004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.49
5.8202,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.79
5.8413,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.10
5.8605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.63
5.8802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.14
5.9001,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.23
5.9204,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.27
5.9409,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
5.9604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.50
5.9804,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.64
6.0003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.54
6.0212,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
6.0408,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.30
6.0612,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.35
6.0802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
6.1004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.37
6.1202,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
6.1406,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.97
6.1604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
6.1801,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.37
6.2002,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.61
6.2204,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.20
6.2403,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
6.2608,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.09
6.2803,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.89
6.3001,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.64
6.3201,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
6.3413,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.15
6.3604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.41
6.3802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.17
6.4002,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.36
6.4201,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.13
6.4404,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
6.4608,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.94
