t_s,wall_time,phase,frame,roll,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,left_hip_pitch_joint__pos_meas,left_hip_pitch_joint__vel_meas,left_hip_pitch_joint__tgt,left_hip_pitch_joint__eff_meas,left_hip_pitch_joint__eff_cmd,left_hip_roll_joint__pos_meas,left_hip_roll_joint__vel_meas,left_hip_roll_joint__tgt,left_hip_roll_joint__eff_meas,left_hip_roll_joint__eff_cmd,left_hip_yaw_joint__pos_meas,left_hip_yaw_joint__vel_meas,left_hip_yaw_joint__tgt,left_hip_yaw_joint__eff_meas,left_hip_yaw_joint__eff_cmd,left_knee_joint__pos_meas,left_knee_joint__vel_meas,left_knee_joint__tgt,left_knee_joint__eff_meas,left_knee_joint__eff_cmd,left_ankle_pitch_joint__pos_meas,left_ankle_pitch_joint__vel_meas,left_ankle_pitch_joint__tgt,left_ankle_pitch_joint__eff_meas,left_ankle_pitch_joint__eff_cmd,left_ankle_roll_joint__pos_meas,left_ankle_roll_joint__vel_meas,left_ankle_roll_joint__tgt,left_ankle_roll_joint__eff_meas,left_ankle_roll_joint__eff_cmd,right_hip_pitch_joint__pos_meas,right_hip_pitch_joint__vel_meas,right_hip_pitch_joint__tgt,right_hip_pitch_joint__eff_meas,right_hip_pitch_joint__eff_cmd,right_hip_roll_joint__pos_meas,right_hip_roll_joint__vel_meas,right_hip_roll_joint__tgt,right_hip_roll_joint__eff_meas,right_hip_roll_joint__eff_cmd,right_hip_yaw_joint__pos_meas,right_hip_yaw_joint__vel_meas,right_hip_yaw_joint__tgt,right_hip_yaw_joint__eff_meas,right_hip_yaw_joint__eff_cmd,right_knee_joint__pos_meas,right_knee_joint__vel_meas,right_knee_joint__tgt,right_knee_joint__eff_meas,right_knee_joint__eff_cmd,right_ankle_pitch_joint__pos_meas,right_ankle_pitch_joint__vel_meas,right_ankle_pitch_joint__tgt,right_ankle_pitch_joint__eff_meas,right_ankle_pitch_joint__eff_cmd,right_ankle_roll_joint__pos_meas,right_ankle_roll_joint__vel_meas,right_ankle_roll_joint__tgt,right_ankle_roll_joint__eff_meas,right_ankle_roll_joint__eff_cmd,waist_yaw_joint__pos_meas,waist_yaw_joint__vel_meas,waist_yaw_joint__tgt,waist_yaw_joint__eff_meas,waist_yaw_joint__eff_cmd,waist_pitch_joint__pos_meas,waist_pitch_joint__vel_meas,waist_pitch_joint__tgt,waist_pitch_joint__eff_meas,waist_pitch_joint__eff_cmd,waist_roll_joint__pos_meas,waist_roll_joint__vel_meas,waist_roll_joint__tgt,waist_roll_joint__eff_meas,waist_roll_joint__eff_cmd,left_shoulder_pitch_joint__pos_meas,left_shoulder_pitch_joint__vel_meas,left_shoulder_pitch_joint__tgt,left_shoulder_pitch_joint__eff_meas,left_shoulder_pitch_joint__eff_cmd,left_shoulder_roll_joint__pos_meas,left_shoulder_roll_joint__vel_meas,left_shoulder_roll_joint__tgt,left_shoulder_roll_joint__eff_meas,left_shoulder_roll_joint__eff_cmd,left_shoulder_yaw_joint__pos_meas,left_shoulder_yaw_joint__vel_meas,left_shoulder_yaw_joint__tgt,left_shoulder_yaw_joint__eff_meas,left_shoulder_yaw_joint__eff_cmd,left_elbow_joint__pos_meas,left_elbow_joint__vel_meas,left_elbow_joint__tgt,left_elbow_joint__eff_meas,left_elbow_joint__eff_cmd,left_wrist_yaw_joint__pos_meas,left_wrist_yaw_joint__vel_meas,left_wrist_yaw_joint__tgt,left_wrist_yaw_joint__eff_meas,left_wrist_yaw_joint__eff_cmd,left_wrist_pitch_joint__pos_meas,left_wrist_pitch_joint__vel_meas,left_wrist_pitch_joint__tgt,left_wrist_pitch_joint__eff_meas,left_wrist_pitch_joint__eff_cmd,left_wrist_roll_joint__pos_meas,left_wrist_roll_joint__vel_meas,left_wrist_roll_joint__tgt,left_wrist_roll_joint__eff_meas,left_wrist_roll_joint__eff_cmd,right_shoulder_pitch_joint__pos_meas,right_shoulder_pitch_joint__vel_meas,right_shoulder_pitch_joint__tgt,right_shoulder_pitch_joint__eff_meas,right_shoulder_pitch_joint__eff_cmd,right_shoulder_roll_joint__pos_meas,right_shoulder_roll_joint__vel_meas,right_shoulder_roll_joint__tgt,right_shoulder_roll_joint__eff_meas,right_shoulder_roll_joint__eff_cmd,right_shoulder_yaw_joint__pos_meas,right_shoulder_yaw_joint__vel_meas,right_shoulder_yaw_joint__tgt,right_shoulder_yaw_joint__eff_meas,right_shoulder_yaw_joint__eff_cmd,right_elbow_joint__pos_meas,right_elbow_joint__vel_meas,right_elbow_joint__tgt,right_elbow_joint__eff_meas,right_elbow_joint__eff_cmd,right_wrist_yaw_joint__pos_meas,right_wrist_yaw_joint__vel_meas,right_wrist_yaw_joint__tgt,right_wrist_yaw_joint__eff_meas,right_wrist_yaw_joint__eff_cmd,right_wrist_pitch_joint__pos_meas,right_wrist_pitch_joint__vel_meas,right_wrist_pitch_joint__tgt,right_wrist_pitch_joint__eff_meas,right_wrist_pitch_joint__eff_cmd,right_wrist_roll_joint__pos_meas,right_wrist_roll_joint__vel_meas,right_wrist_roll_joint__tgt,right_wrist_roll_joint__eff_meas,right_wrist_roll_joint__eff_cmd,head_yaw_joint__pos_meas,head_yaw_joint__vel_meas,head_yaw_joint__tgt,head_yaw_joint__eff_meas,head_yaw_joint__eff_cmd,head_pitch_joint__pos_meas,head_pitch_joint__vel_meas,head_pitch_joint__tgt,head_pitch_joint__eff_meas,head_pitch_joint__eff_cmd,phase_idx,phase_progress,cmd_height,pelvis_h_fk,box_bx,box_by,box_bz,palm_err_L,palm_err_R,grasp_flag,pelvis_roll,proj_g_x,proj_g_y,proj_g_z,obs_ang_vel_x,obs_ang_vel_y,obs_ang_vel_z,act_abs_max
0.0000,1789426184.6956,ramp,0,0.005425,-0.0005506486068199638,-0.006364090518232403,0.002824786880219926,-0.002319347346201539,0.00615367665886879,0.06464800238609314,-0.9978864192962646,-0.2089061737060547,-0.0061054229736328125,-0.20890609898150114,1.377288818359375,0.0,0.11169147491455078,-0.0061054229736328125,0.11169053780073891,-20.131866455078125,0.0,-0.009299278259277344,0.0061054229736328125,-0.009299200236472972,1.8461532592773438,0.0,0.44858694076538086,-0.0061054229736328125,0.4485865331112809,-8.937728881835938,0.0,-0.2336411476135254,0.0061054229736328125,-0.23594206217541874,1.8461532592773438,0.0,-0.10287094116210938,0.0061054229736328125,-0.10287007805433972,3.7216110229492188,0.0,-0.17822694778442383,0.0061054229736328125,-0.17822713046471134,-3.7216110229492188,0.0,-0.1067056655883789,-0.0061054229736328125,-0.1067047703065044,19.194137573242188,0.0,0.019462108612060547,0.0061054229736328125,0.01965410908352697,-3.4871826171875,0.0,0.4568324089050293,0.0061054229736328125,0.4568319320698026,-9.934066772460938,0.0,-0.27812623977661133,-0.0061054229736328125,-0.2800429304079424,4.131866455078125,0.0,0.14217853546142578,0.0061054229736328125,0.14217734255507877,-5.010986328125,0.0,-0.001438140869140625,-0.0061054229736328125,-0.001438128802851117,0.26373291015625,0.0,-0.0011018582535596763,-2.2167846234885256e-05,-0.001172726770972009,2.2183949780663816,0.0,-0.01732445659621332,0.0050384126918484795,-0.017402479998207054,0.7909814812267283,0.0,0.19759273529052734,-0.0061054229736328125,0.1975927554879847,0.08791351318359375,0.0,0.06528902053833008,-0.0061054229736328125,0.06528931177040216,1.8461532592773438,0.0,-0.009490966796875,0.0061054229736328125,-0.009490887165765462,0.380950927734375,0.0,-0.2984504699707031,-0.0061054229736328125,-0.29845048297167,-0.14652252197265625,0.0,0.021379947662353516,0.0061054229736328125,0.021379768280316822,-0.3223419189453125,0.0,-0.00514984130859375,-0.0073261260986328125,-0.0051497981003952465,0.02344512939453125,0.0,-0.037957191467285156,-0.0073261260986328125,-0.03795687299885763,0.3047637939453125,0.0,0.19049835205078125,0.0061054229736328125,0.1904984317715328,0.615386962890625,0.0,-0.0643305778503418,-0.0061054229736328125,-0.06433087712393971,-1.9633712768554688,0.0,-0.004122257232666016,0.0061054229736328125,-0.004122222646103417,0.26373291015625,0.0,-0.2942323684692383,0.0061054229736328125,-0.29404072993162783,-0.14652252197265625,0.0,0.0054645538330078125,0.0061054229736328125,0.00546450798430829,-0.02930450439453125,0.0,-0.01659393310546875,0.0073261260986328125,-0.01659379387905135,0.16410255432128906,0.0,0.02613067626953125,-0.0073261260986328125,0.026130457027931438,-0.2422466278076172,0.0,4.792213439941406e-05,0.0030689239501953125,4.7921732323122435e-05,0.0006105005741119385,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02273345600855214,-0.010912658646702766,-0.0227301437407732,-0.9996820688247681,-0.005601334385573864,-0.006283983122557402,0.009033874608576298,nan
0.0205,1789426184.7160,ramp,0,0.005580,0.07130373301951212,-0.08972270439547496,0.0191370865221189,-0.0023878836072981358,0.006297258660197258,0.0646037831902504,-0.9978882670402527,-0.20948123931884766,-0.15262603759765625,-0.20886965588385145,0.6739959716796875,0.0,0.11360883712768555,0.0061054229736328125,0.11123350823637793,-0.615386962890625,0.0,-0.008149147033691406,-0.0061054229736328125,-0.009261148584858912,-0.02930450439453125,0.0,0.4520387649536133,0.4334545135498047,0.4483877205728618,-3.3113555908203125,0.0,-0.23421669006347656,-0.03052520751953125,-0.2357949898810269,0.08791351318359375,0.0,-0.10728120803833008,-0.34798622131347656,-0.10244914117029648,0.7325973510742188,0.0,-0.17841863632202148,0.0061054229736328125,-0.17831622347685538,0.02930450439453125,0.0,-0.10900688171386719,-0.018314361572265625,-0.10626814214042445,0.380950927734375,0.0,0.019654273986816406,0.128204345703125,0.019573685897380504,-0.5567779541015625,0.0,0.4602837562561035,0.34798622131347656,0.4565993799580213,-2.9597091674804688,0.0,-0.2804269790649414,-0.15262603759765625,-0.2797154005654616,0.3223419189453125,0.0,0.15023231506347656,0.8241748809814453,0.14159556320107586,-1.1428604125976562,0.0,-0.001438140869140625,-0.018314361572265625,-0.0014322440842956864,-0.02930450439453125,0.0,-0.0001014045705090149,-0.004860482304135669,-0.0011679280582448126,-0.6260728465585308,0.0,-0.017970941535204794,0.07064727213031555,-0.017331270314656505,0.3519678155294067,0.0,0.19759273529052734,0.03052520751953125,0.19760260576979327,-0.08791351318359375,0.0,0.06471395492553711,-0.04273414611816406,0.06543134539038142,-0.02930450439453125,0.0,-0.009490966796875,0.018314361572265625,-0.009452051145166228,0.14652252197265625,0.0,-0.2984504699707031,-0.018314361572265625,-0.29845682353152925,-0.02930450439453125,0.0,0.022530078887939453,0.128204345703125,0.021292283822137166,-0.08791351318359375,0.0,-0.00514984130859375,-0.0073261260986328125,-0.005128725500793572,-0.007814407348632812,0.0,-0.037957191467285156,-0.05128288269042969,-0.037801556232793514,-0.007814407348632812,0.0,0.19049835205078125,-0.05494499206542969,0.19053731151045933,0.26373291015625,0.0,-0.06298828125,0.06715583801269531,-0.06447683258884485,-0.3223419189453125,0.0,-0.004313945770263672,-0.018314361572265625,-0.004105354810588929,0.14652252197265625,0.0,-0.2942323684692383,0.0061054229736328125,-0.2940651148804794,0.08791351318359375,0.0,0.0054645538330078125,0.0061054229736328125,0.005442147614730957,0.02930450439453125,0.0,-0.01659393310546875,-0.0073261260986328125,-0.016525893280334842,0.023443222045898438,0.0,0.02613067626953125,0.0073261260986328125,0.026023533096619235,-0.023443222045898438,0.0,0.0001437664031982422,0.0030689239501953125,4.772564007682907e-05,0.0003663003444671631,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02353319047103129,-0.012191870249807835,-0.02352926880121231,-0.9996488094329834,0.0005328280385583639,-0.08450469374656677,0.03906073793768883,nan
0.0409,1789426184.7363,ramp,0,0.005663,0.0012136402195262633,-0.3659533876347355,0.021703227405329793,-0.0022789055947214365,0.008633412420749664,0.064542755484581,-0.9978749752044678,-0.21024847030639648,-0.05494499206542969,-0.2088333894222857,0.380950927734375,0.0,0.11360883712768555,0.04273414611816406,0.11077869384903753,-0.9670333862304688,0.0,-0.009874820709228516,0.018314361572265625,-0.00922328136583045,0.26373291015625,0.0,0.4683370590209961,0.8485965728759766,0.4481898716591202,-8.175827026367188,0.0,-0.24303674697875977,-0.5067157745361328,-0.23564863043147555,1.4358978271484375,0.0,-0.10785675048828125,-0.0061054229736328125,-0.10203024452562805,0.26373291015625,0.0,-0.17956924438476562,0.018314361572265625,-0.178404884663996,0.4395599365234375,0.0,-0.10900688171386719,-0.06715583801269531,-0.10583363026780877,0.7325973510742188,0.0,0.02003765106201172,0.04273414611816406,0.019493652514449778,-0.14652252197265625,0.0,0.476773738861084,0.8363857269287109,0.456367955003287,-8.0,0.0,-0.2888636589050293,-0.4822959899902344,-0.2793894582276791,1.4945068359375,0.0,0.14984893798828125,0.10378456115722656,0.141016603673965,-0.3223419189453125,0.0,-0.001438140869140625,-0.06715583801269531,-0.0014263878883880956,0.3223419189453125,0.0,0.0006828413048591062,0.14162079745333261,-0.001163152604402797,-1.6385225587438141,0.0,-0.018060439238551412,-0.20368320921662805,-0.01726040577738739,1.2691214287773138,0.0,0.1960587501525879,-0.03052520751953125,0.19761240830826182,0.02930450439453125,0.0,0.0643305778503418,-0.10378456115722656,0.06557269058747592,0.14652252197265625,0.0,-0.009490966796875,-0.018314361572265625,-0.009413403358911358,0.14652252197265625,0.0,-0.2984504699707031,-0.0061054229736328125,-0.29846313335932306,-0.08791351318359375,0.0,0.022913455963134766,0.0061054229736328125,0.02120522339245923,0.02930450439453125,0.0,-0.00514984130859375,-0.0073261260986328125,-0.005107755037994507,-0.007814407348632812,0.0,-0.038338661193847656,-0.0073261260986328125,-0.03764699227170729,-0.007814407348632812,0.0,0.18743085861206055,-0.05494499206542969,0.1905760028031431,0.4395599365234375,0.0,-0.0616459846496582,0.16483497619628906,-0.06462208062207138,-0.5567779541015625,0.0,-0.004889488220214844,0.0061054229736328125,-0.004088568731802084,0.08791351318359375,0.0,-0.2940406799316406,0.018314361572265625,-0.29408938163789966,0.08791351318359375,0.0,0.0054645538330078125,0.0061054229736328125,0.005419895623649727,0.02930450439453125,0.0,-0.01659393310546875,0.0073261260986328125,-0.01645832178909341,0.023443222045898438,0.0,0.02613067626953125,-0.0073261260986328125,0.025917127415009164,-0.023443222045898438,0.0,0.0001437664031982422,0.0030689239501953125,4.753049827022666e-05,0.0001221001148223877,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023698776509985718,-0.0176525991410017,-0.023692866787314415,-0.9995633959770203,0.2041866034269333,-0.5074167251586914,0.09532452374696732,nan
0.0611,1789426184.7567,ramp,0,0.005773,0.012276306057613711,-0.21443247123002737,0.008456465966639857,-0.0020969451870769262,0.012300425209105015,0.06447312235832214,-0.997841477394104,-0.21044015884399414,-0.03052520751953125,-0.2087973956926046,0.20513153076171875,0.0,0.1138005256652832,-0.0061054229736328125,0.11032729976739261,-0.4395599365234375,0.0,-0.009874820709228516,-0.018314361572265625,-0.009185698916740058,0.5567779541015625,0.0,0.4836764335632324,0.5921859741210938,0.4479935106133646,-9.934066772460938,0.0,-0.25281572341918945,-0.45787620544433594,-0.23550337163764842,2.0219802856445312,0.0,-0.10824012756347656,0.0061054229736328125,-0.10161449807721429,0.3223419189453125,0.0,-0.17976093292236328,0.0061054229736328125,-0.17849287909922246,0.380950927734375,0.0,-0.10919857025146484,-0.0061054229736328125,-0.10540238602144686,0.6739959716796875,0.0,0.020229339599609375,0.018314361572265625,0.019414221000420045,0.02930450439453125,0.0,0.4921135902404785,0.6166057586669922,0.4561382704158602,-10.051284790039062,0.0,-0.29921817779541016,-0.372406005859375,-0.2790659670490184,1.8461532592773438,0.0,0.14984893798828125,0.0061054229736328125,0.14044199805170665,-0.26373291015625,0.0,-0.0020132064819335938,-0.0061054229736328125,-0.0014205757323806796,-0.02930450439453125,0.0,0.001325427483679835,0.04103971665344967,-0.00115841306303943,-0.8575110625379094,0.0,-0.018306962845907424,-0.040933463970072664,-0.01719007415725365,0.7049139859549907,0.0,0.19682598114013672,0.09157562255859375,0.19762213712945342,-0.26373291015625,0.0,0.06145429611206055,-0.20146560668945312,0.0657129728371437,0.5567779541015625,0.0,-0.009874820709228516,-0.018314361572265625,-0.009375046212634299,0.14652252197265625,0.0,-0.2984504699707031,0.05494499206542969,-0.2984693957358038,-0.20513153076171875,0.0,0.023105621337890625,0.0061054229736328125,0.021118817676642088,0.02930450439453125,0.0,-0.00514984130859375,-0.0073261260986328125,-0.0050869422777557495,-0.023443222045898438,0.0,-0.038338661193847656,-0.0073261260986328125,-0.03749359066610307,-0.007814407348632812,0.0,0.1876225471496582,0.06715583801269531,0.190614403128671,0.14652252197265625,0.0,-0.05800294876098633,0.23809432983398438,-0.0647662363576725,-0.9084243774414062,0.0,-0.004889488220214844,0.0061054229736328125,-0.004071908888073931,0.14652252197265625,0.0,-0.29308176040649414,0.06715583801269531,-0.2941134659038885,-0.08791351318359375,0.0,0.0054645538330078125,0.018314361572265625,0.00539781097250749,0.02930450439453125,0.0,-0.01659393310546875,0.0073261260986328125,-0.016391258450546304,0.023443222045898438,0.0,0.02613067626953125,-0.0073261260986328125,0.025811521927871766,-0.023443222045898438,0.0,0.0001437664031982422,0.0030689239501953125,4.7336823973560445e-05,-0.0001221299171447754,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02402882917781726,-0.02565038949251175,-0.024018611758947372,-0.9993823766708374,0.0527120903134346,-0.255388081073761,0.01841532252728939,nan
0.0810,1789426184.7773,ramp,0,0.005924,0.02757550801192752,-0.2686517012839233,-0.0031012235215188014,-0.0020049423910677433,0.014874354936182499,0.06453634053468704,-0.9978024363517761,-0.20813941955566406,-0.0061054229736328125,-0.20876187390269185,-0.20513153076171875,0.0,0.1138005256652832,-0.0061054229736328125,0.10988182423934595,-0.9084243774414062,0.0,-0.010066509246826172,0.0061054229736328125,-0.009148609238264833,0.14652252197265625,0.0,0.49057912826538086,0.2625160217285156,0.44779972419900355,-9.99267578125,0.0,-0.25895118713378906,-0.2991447448730469,-0.23536001743670773,2.0805892944335938,0.0,-0.10862350463867188,-0.0061054229736328125,-0.10120420278055081,0.380950927734375,0.0,-0.1774601936340332,0.03052520751953125,-0.17857971977589865,-0.14652252197265625,0.0,-0.10919857025146484,-0.03052520751953125,-0.10497679612964966,0.7325973510742188,0.0,0.02042102813720703,0.0061054229736328125,0.019335830970300477,-0.14652252197265625,0.0,0.4997830390930176,0.3113555908203125,0.4559115973888341,-9.934066772460938,0.0,-0.3057374954223633,-0.33577537536621094,-0.27874671739668105,2.0805892944335938,0.0,0.14984893798828125,0.0061054229736328125,0.1398749264984835,-0.3223419189453125,0.0,-0.0020132064819335938,-0.0061054229736328125,-0.0014148397837456023,-0.08791351318359375,0.0,0.0005416375706807292,0.018035773059926354,-0.0011537356652236434,0.08466351857743529,0.0,-0.018375481175438742,0.024973665537905768,-0.017120664705753352,0.42599114167736224,0.0,0.20008563995361328,0.14041519165039062,0.19763173838904857,-0.4981689453125,0.0,0.057619571685791016,-0.22588539123535156,0.06585141574498732,0.7912063598632812,0.0,-0.010066509246826172,-0.018314361572265625,-0.009337191994586361,0.14652252197265625,0.0,-0.29749202728271484,0.10378456115722656,-0.2984755760017465,-0.26373291015625,0.0,0.022913455963134766,0.0061054229736328125,0.02103354488852837,0.02930450439453125,0.0,-0.00514984130859375,-0.0073261260986328125,-0.005066402408638098,-0.023443222045898438,0.0,-0.038338661193847656,-0.0073261260986328125,-0.037342200419667584,-0.007814407348632812,0.0,0.1903066635131836,0.10378456115722656,0.19065229995981545,-0.08791351318359375,0.0,-0.052825927734375,0.27472496032714844,-0.06490850196337968,-1.4358978271484375,0.0,-0.004889488220214844,0.0061054229736328125,-0.004055467483581145,0.14652252197265625,0.0,-0.29173946380615234,0.10378456115722656,-0.29413723438368305,-0.14652252197265625,0.0,0.0054645538330078125,0.0061054229736328125,0.005376015889165982,0.02930450439453125,0.0,-0.01659393310546875,0.0073261260986328125,-0.01632507442783387,0.023443222045898438,0.0,0.02613067626953125,-0.0073261260986328125,0.025707301110497016,-0.023443222045898438,0.0,0.0001437664031982422,0.0030689239501953125,4.71456890803823e-05,0.0006105005741119385,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02423903120499335,-0.03001462295651436,-0.024225737899541855,-0.9992558360099792,0.0020256468560546637,-0.28670376539230347,0.007939639501273632,nan
0.1012,1789426184.7965,ramp,0,0.006132,-0.009905854459361305,-0.08826113662210425,0.010526764225729473,-0.0020206202752888203,0.01625128462910652,0.06449758261442184,-0.9977834820747375,-0.20583820343017578,0.07936477661132812,-0.20872589824185,-1.1428604125976562,0.0,0.1138005256652832,0.018314361572265625,0.10943065675736631,-1.0842514038085938,0.0,-0.010066509246826172,-0.0061054229736328125,-0.009111045655550253,0.3223419189453125,0.0,0.49460601806640625,0.16483497619628906,0.4476034617264217,-10.168495178222656,0.0,-0.26432037353515625,-0.20146560668945312,-0.23521483156274242,2.25640869140625,0.0,-0.10900735855102539,-0.0061054229736328125,-0.10078866503670338,0.4395599365234375,0.0,-0.17496728897094727,0.14041519165039062,-0.17866767003795053,-1.4358978271484375,0.0,-0.10919857025146484,0.0061054229736328125,-0.10454576836774301,0.5567779541015625,0.0,0.020612716674804688,0.0061054229736328125,0.019256439330861977,-0.14652252197265625,0.0,0.5041933059692383,0.14041519165039062,0.4556820281029869,-10.285720825195312,0.0,-0.3109145164489746,-0.22588539123535156,-0.2784233886104748,2.25640869140625,0.0,0.14984893798828125,-0.0061054229736328125,0.13930060932803912,-0.26373291015625,0.0,-0.0018215179443359375,-0.0061054229736328125,-0.001409030545438394,0.02930450439453125,0.0,-0.0027320033938859527,-0.08108119884381385,-0.0011489985031083217,2.308183703334123,0.0,-0.019120806123222582,-0.11457137426042102,-0.01705036839206741,1.4332712290307046,0.0,0.20238685607910156,0.03052520751953125,0.19764146232637542,-0.4395599365234375,0.0,0.05320930480957031,-0.23809432983398438,0.06599162757301665,1.1428604125976562,0.0,-0.010449886322021484,-0.0061054229736328125,-0.009298854103582823,0.14652252197265625,0.0,-0.29576635360717773,-0.0061054229736328125,-0.2984818352345164,-0.26373291015625,0.0,0.023105621337890625,0.0061054229736328125,0.02094718254834923,0.02930450439453125,0.0,-0.00514984130859375,-0.0073261260986328125,-0.0050456000963974325,-0.023443222045898438,0.0,-0.038338661193847656,-0.0073261260986328125,-0.03718887582161374,-0.007814407348632812,0.0,0.19260787963867188,0.11599540710449219,0.19069068100839384,-0.26373291015625,0.0,-0.04649782180786133,0.25030517578125,-0.06505258533285378,-1.6703262329101562,0.0,-0.0046977996826171875,0.0061054229736328125,-0.004038816003088501,0.14652252197265625,0.0,-0.2888636589050293,0.06715583801269531,-0.29416130655937905,-0.26373291015625,0.0,0.0054645538330078125,0.0061054229736328125,0.005353942324510609,0.02930450439453125,0.0,-0.01659393310546875,0.0073261260986328125,-0.016258044755058394,0.023443222045898438,0.0,0.02613067626953125,-0.0073261260986328125,0.02560174863727586,-0.023443222045898438,0.0,4.792213439941406e-05,0.0030689239501953125,4.695211200814277e-05,0.0003663003444671631,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025196838796722916,-0.02948596142232418,-0.025183217599987984,-0.9992479085922241,0.10461890697479248,-0.007153112906962633,0.01860368438065052,nan
0.1206,1789426184.8160,ramp,0,0.005952,-0.01158880165953405,-0.10482745501861826,0.013179954066180426,-0.001893521985039115,0.016855893656611443,0.06437692046165466,-0.9977815747261047,-0.2039203643798828,0.10378456115722656,-0.208691279974051,-1.6703262329101562,0.0,0.11437606811523438,0.018314361572265625,0.10899651221775561,-1.2014617919921875,0.0,-0.010066509246826172,-0.018314361572265625,-0.009074899379554932,0.4395599365234375,0.0,0.4978656768798828,0.128204345703125,0.4474146044080085,-10.75457763671875,0.0,-0.2675800323486328,-0.16483497619628906,-0.2350751236783575,2.373626708984375,0.0,-0.1093907356262207,-0.018314361572265625,-0.1003888058941474,0.380950927734375,0.0,-0.17189931869506836,0.15262603759765625,-0.1787523018599507,-1.9047622680664062,0.0,-0.1093902587890625,0.018314361572265625,-0.10413100365901155,0.7325973510742188,0.0,0.020612716674804688,0.0061054229736328125,0.01918004320718363,-0.14652252197265625,0.0,0.5064940452575684,0.09157562255859375,0.4554611206664058,-10.695968627929688,0.0,-0.3139820098876953,-0.128204345703125,-0.2781122593012115,2.3150177001953125,0.0,0.14984893798828125,-0.0061054229736328125,0.1387479616450566,-0.3223419189453125,0.0,-0.0018215179443359375,-0.0061054229736328125,-0.001403440494756316,-0.02930450439453125,0.0,-0.006005736399801035,-0.15865257631069496,-0.0011444400782489026,3.404793533561743,0.0,-0.019389095436083054,0.002313286099025136,-0.016982724419572756,0.7294925272811088,0.0,0.20257854461669922,-0.07936477661132812,0.1976508193710708,-0.26373291015625,0.0,0.04899120330810547,-0.20146560668945312,0.06612654908655452,1.3186798095703125,0.0,-0.010833263397216797,-0.018314361572265625,-0.009261962734625236,0.20513153076171875,0.0,-0.2955746650695801,-0.018314361572265625,-0.2984878583009779,-0.14652252197265625,0.0,0.023105621337890625,0.0061054229736328125,0.020864078734545405,-0.02930450439453125,0.0,-0.00514984130859375,-0.0073261260986328125,-0.005025582673530574,-0.023443222045898438,0.0,-0.038338661193847656,-0.0073261260986328125,-0.03704133629429451,-0.007814407348632812,0.0,0.1929912567138672,-0.03052520751953125,0.1907276139065534,0.02930450439453125,0.0,-0.04189634323120117,0.1892547607421875,-0.06519123231120301,-1.8461532592773438,0.0,-0.0046977996826171875,0.0061054229736328125,-0.004022792797469613,0.08791351318359375,0.0,-0.2882881164550781,0.018314361572265625,-0.2941844704709028,-0.14652252197265625,0.0,0.0054645538330078125,0.0061054229736328125,0.005332701614690776,0.08791351318359375,0.0,-0.01659393310546875,0.0073261260986328125,-0.016193544170265185,0.023443222045898438,0.0,0.02613067626953125,-0.0073261260986328125,0.02550017875087736,-0.023443222045898438,0.0,4.792213439941406e-05,0.0030689239501953125,4.676583876757618e-05,0.0003663003444671631,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025286787046489404,-0.02743825502693653,-0.025274572893977165,-0.999303936958313,-0.013894614763557911,0.05412575602531433,0.02123151533305645,nan
