t_s,wall_time,phase,frame,roll,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,left_hip_pitch_joint__pos_meas,left_hip_pitch_joint__vel_meas,left_hip_pitch_joint__tgt,left_hip_roll_joint__pos_meas,left_hip_roll_joint__vel_meas,left_hip_roll_joint__tgt,left_hip_yaw_joint__pos_meas,left_hip_yaw_joint__vel_meas,left_hip_yaw_joint__tgt,left_knee_joint__pos_meas,left_knee_joint__vel_meas,left_knee_joint__tgt,left_ankle_pitch_joint__pos_meas,left_ankle_pitch_joint__vel_meas,left_ankle_pitch_joint__tgt,left_ankle_roll_joint__pos_meas,left_ankle_roll_joint__vel_meas,left_ankle_roll_joint__tgt,right_hip_pitch_joint__pos_meas,right_hip_pitch_joint__vel_meas,right_hip_pitch_joint__tgt,right_hip_roll_joint__pos_meas,right_hip_roll_joint__vel_meas,right_hip_roll_joint__tgt,right_hip_yaw_joint__pos_meas,right_hip_yaw_joint__vel_meas,right_hip_yaw_joint__tgt,right_knee_joint__pos_meas,right_knee_joint__vel_meas,right_knee_joint__tgt,right_ankle_pitch_joint__pos_meas,right_ankle_pitch_joint__vel_meas,right_ankle_pitch_joint__tgt,right_ankle_roll_joint__pos_meas,right_ankle_roll_joint__vel_meas,right_ankle_roll_joint__tgt,waist_yaw_joint__pos_meas,waist_yaw_joint__vel_meas,waist_yaw_joint__tgt,waist_pitch_joint__pos_meas,waist_pitch_joint__vel_meas,waist_pitch_joint__tgt,waist_roll_joint__pos_meas,waist_roll_joint__vel_meas,waist_roll_joint__tgt,left_shoulder_pitch_joint__pos_meas,left_shoulder_pitch_joint__vel_meas,left_shoulder_pitch_joint__tgt,left_shoulder_roll_joint__pos_meas,left_shoulder_roll_joint__vel_meas,left_shoulder_roll_joint__tgt,left_shoulder_yaw_joint__pos_meas,left_shoulder_yaw_joint__vel_meas,left_shoulder_yaw_joint__tgt,left_elbow_joint__pos_meas,left_elbow_joint__vel_meas,left_elbow_joint__tgt,left_wrist_yaw_joint__pos_meas,left_wrist_yaw_joint__vel_meas,left_wrist_yaw_joint__tgt,left_wrist_pitch_joint__pos_meas,left_wrist_pitch_joint__vel_meas,left_wrist_pitch_joint__tgt,left_wrist_roll_joint__pos_meas,left_wrist_roll_joint__vel_meas,left_wrist_roll_joint__tgt,right_shoulder_pitch_joint__pos_meas,right_shoulder_pitch_joint__vel_meas,right_shoulder_pitch_joint__tgt,right_shoulder_roll_joint__pos_meas,right_shoulder_roll_joint__vel_meas,right_shoulder_roll_joint__tgt,right_shoulder_yaw_joint__pos_meas,right_shoulder_yaw_joint__vel_meas,right_shoulder_yaw_joint__tgt,right_elbow_joint__pos_meas,right_elbow_joint__vel_meas,right_elbow_joint__tgt,right_wrist_yaw_joint__pos_meas,right_wrist_yaw_joint__vel_meas,right_wrist_yaw_joint__tgt,right_wrist_pitch_joint__pos_meas,right_wrist_pitch_joint__vel_meas,right_wrist_pitch_joint__tgt,right_wrist_roll_joint__pos_meas,right_wrist_roll_joint__vel_meas,right_wrist_roll_joint__tgt,head_yaw_joint__pos_meas,head_yaw_joint__vel_meas,head_yaw_joint__tgt,head_pitch_joint__pos_meas,head_pitch_joint__vel_meas,head_pitch_joint__tgt,pelvis_roll,pelvis_ang_vel_x,pelvis_ang_vel_y,pelvis_ang_vel_z,obs_ang_vel_x,obs_ang_vel_y,obs_ang_vel_z
0.0000,1786562977.8547,ramp,0,0.000251,0.0006871954947999027,0.012657892309038132,-0.0011361673289773395,0.00031242103432305157,0.0030696094036102295,0.141575887799263,-0.9899225831031799,-0.20411205291748047,-0.0061054229736328125,-0.2052631178683334,0.06567239761352539,-0.0061054229736328125,0.0658638357777419,-0.04553985595703125,0.0061054229736328125,-0.045923058433863705,0.4666109085083008,-0.0061054229736328125,0.4639265491633992,-0.2604851722717285,0.0061054229736328125,-0.2654707327215072,-0.023488998413085938,0.0061054229736328125,-0.02368059690918531,-0.19490861892700195,0.0061054229736328125,-0.19586707738305198,-0.02943277359008789,-0.0061054229736328125,-0.02943266171876118,0.03633546829223633,0.0061054229736328125,0.036143642333704686,0.4842514991760254,0.0061054229736328125,0.48137490812078676,-0.2919316291809082,-0.0061054229736328125,-0.2963410529926393,0.06011199951171875,0.0061054229736328125,0.06011177099160131,0.014093399047851562,-0.0061054229736328125,0.014285033269234478,-0.0010641273740549222,-3.124667721831087e-05,0.0009210257340897391,-0.024445529355766014,0.005039404174730356,-0.02273842888964698,0.17055749893188477,-0.0061054229736328125,0.1692148425017127,0.1022958755493164,-0.0061054229736328125,0.10229624694009112,-0.00795745849609375,0.0061054229736328125,-0.007957428259364893,-0.29960155487060547,-0.0061054229736328125,-0.2999849320401718,-0.006231784820556641,0.0061054229736328125,-0.006231761145195626,0.00934600830078125,-0.0073261260986328125,0.00934597272658746,-0.01163482666015625,-0.0073261260986328125,-0.01163478237148112,0.1686396598815918,0.0061054229736328125,0.1676808631788638,-0.0890655517578125,-0.0061054229736328125,-0.0890659734601833,0.025406360626220703,0.0061054229736328125,0.025406264021667156,-0.2967252731323242,0.0061054229736328125,-0.2974925136804624,-0.005272865295410156,0.0061054229736328125,-0.005272845269021994,-0.00858306884765625,0.0073261260986328125,-0.008583036266258863,0.01506805419921875,-0.0073261260986328125,0.015067997049826497,4.792213439941406e-05,0.0030689239501953125,4.7921952228212436e-05,0.0,0.0,5.7068659989089384e-27,0.024765435606241226,-0.004528618883341551,0.01259501464664936,0.004655566532164812,-0.004528618883341551,0.01259501464664936,0.004655566532164812
0.0209,1786562977.8755,ramp,0,0.000761,0.05407668435654946,0.03209769286212577,-0.02347722974764803,3.3849584724521264e-05,0.0029225489124655724,0.1415891945362091,-0.9899212121963501,-0.20564651489257812,-0.23809432983398438,-0.2052411923768303,0.06567239761352539,-0.018314361572265625,0.06558865677919994,-0.04726552963256836,-0.09157562255859375,-0.04573116182561199,0.4700627326965332,0.372406005859375,0.463659494529012,-0.26393699645996094,-0.28693580627441406,-0.2651971990242244,-0.024255752563476562,0.07936477661132812,-0.023581634594537465,-0.19567537307739258,-0.06715583801269531,-0.1958844076576094,-0.030008316040039062,-0.10378456115722656,-0.02930970679636922,0.0369110107421875,0.06715583801269531,0.03599260648948106,0.4873199462890625,0.3846149444580078,0.4810349457407205,-0.2976837158203125,-0.372406005859375,-0.29593854187173874,0.06682300567626953,0.2625160217285156,0.05986061035792932,0.014093399047851562,0.018314361572265625,0.014225335702710992,-0.00034435590754543986,0.03202780687751095,0.000917206275688556,-0.025567053885728303,-0.04094062643446835,-0.022643419289211215,0.17055749893188477,-0.0061054229736328125,0.1693434422720859,0.10152864456176758,-0.03052520751953125,0.10270443306987219,-0.00795745849609375,0.0061054229736328125,-0.007924195841734472,-0.29960155487060547,-0.018314361572265625,-0.29998503576096075,-0.006231784820556641,0.0061054229736328125,-0.00620574015964217,0.00972747802734375,0.0073261260986328125,0.009306874037357938,-0.01201629638671875,-0.05128288269042969,-0.011586105818036126,0.1686396598815918,0.0061054229736328125,0.16781585416697456,-0.08829879760742188,-0.018314361572265625,-0.08952945578225986,0.025406360626220703,0.04273414611816406,0.025300088420340174,-0.2967252731323242,0.0061054229736328125,-0.29750302148043656,-0.005272865295410156,0.0061054229736328125,-0.005250834776478808,-0.00858306884765625,0.0073261260986328125,-0.008547226883238073,0.01506805419921875,-0.0073261260986328125,0.015005185610147322,0.0001437664031982422,0.0030689239501953125,4.772173250598923e-05,0.0,0.0,6.2779777566018865e-24,0.026401791721582413,0.09502385556697845,0.000798461667727679,-0.04257174953818321,0.09502385556697845,0.000798461667727679,-0.04257174953818321
0.0405,1786562977.8950,ramp,0,0.000961,-0.001984262031271894,-0.22984468380102027,-0.015137436764334811,0.0001617452799109742,0.004515064414590597,0.1418289840221405,-0.9898808598518372,-0.2079477310180664,-0.128204345703125,-0.2052206306647741,0.06509733200073242,0.0061054229736328125,0.06533059408851291,-0.04726552963256836,0.0061054229736328125,-0.04555120130783431,0.48578596115112305,0.9218559265136719,0.46340905086188783,-0.27275705337524414,-0.5311355590820312,-0.26494067929601706,-0.024639129638671875,-0.0061054229736328125,-0.023488827798488515,-0.19797658920288086,0.018314361572265625,-0.19590065997812195,-0.031158447265625,0.0061054229736328125,-0.029194399747961425,0.037102699279785156,0.018314361572265625,0.035850965170350406,0.5024676322937012,0.9218559265136719,0.4807161292358378,-0.3057374954223633,-0.5189247131347656,-0.2955610671972852,0.07123327255249023,0.11599540710449219,0.05962507207461745,0.014476776123046875,-0.018314361572265625,0.014169351362604568,0.0007335589911122624,0.1049481802556432,0.0009136243900170512,-0.026934324536203112,-0.08282877623082424,-0.02255431934604889,0.16940641403198242,-0.04273414611816406,0.1694640430553581,0.10095357894897461,-0.06715583801269531,0.10308722976406237,-0.007381916046142578,0.018314361572265625,-0.007893030501511628,-0.29960155487060547,0.0061054229736328125,-0.29998513303025093,-0.006231784820556641,0.0061054229736328125,-0.006181337695857385,0.00972747802734375,-0.0073261260986328125,0.009270207311341898,-0.01201629638671875,-0.0073261260986328125,-0.01154045697702012,0.16710567474365234,-0.05494499206542969,0.1679424486301964,-0.08676481246948242,0.11599540710449219,-0.08996410921059082,0.025406360626220703,0.018314361572265625,0.025200517008608418,-0.2963418960571289,0.04273414611816406,-0.29751287568860246,-0.005272865295410156,0.0061054229736328125,-0.005230193350501035,-0.00858306884765625,0.0073261260986328125,-0.00851364486650296,0.01506805419921875,-0.0073261260986328125,0.014946281081766093,4.792213439941406e-05,-0.015343666076660156,4.753396657719633e-05,0.0,0.0,1.2160109428434621e-23,0.028032779693603516,0.08568070828914642,-0.33391180634498596,0.009313076734542847,0.08568070828914642,-0.33391180634498596,0.009313076734542847
0.0601,1786562977.9149,ramp,0,0.000890,0.01884538299778196,-0.27927804692847574,0.015311248597057216,0.0006402454455383122,0.007605692837387323,0.1418236494064331,-0.9898625016212463,-0.2089061737060547,0.0061054229736328125,-0.205200025694967,0.06509733200073242,-0.0061054229736328125,0.06507198848527204,-0.047457218170166016,0.0061054229736328125,-0.045370862188934415,0.5026593208312988,0.8485965728759766,0.46315808031111944,-0.2838783264160156,-0.5799751281738281,-0.2646836199013419,-0.025214672088623047,-0.03052520751953125,-0.023395825755406666,-0.1991267204284668,-0.0061054229736328125,-0.19591694649028313,-0.030966758728027344,-0.0061054229736328125,-0.029078850116466697,0.037102699279785156,0.0061054229736328125,0.035709025866067015,0.5202999114990234,0.8852252960205078,0.48039664200446447,-0.31647491455078125,-0.5311355590820312,-0.2951827983912237,0.07123327255249023,0.04273414611816406,0.059389038265623105,0.014668941497802734,-0.018314361572265625,0.014113249242585899,0.0033137330058584406,0.09153015632184283,0.00091003496877079,-0.02889142801791385,-0.09800735527364499,-0.022465031954334583,0.16921472549438477,0.0061054229736328125,0.16958489755868214,0.09826898574829102,-0.21367454528808594,0.10347083178633115,-0.007381916046142578,-0.0061054229736328125,-0.007861799595613997,-0.2994098663330078,0.03052520751953125,-0.2999852305041764,-0.006231784820556641,0.0061054229736328125,-0.006156883894144214,0.00972747802734375,-0.0073261260986328125,0.009233463445829987,-0.01239776611328125,-0.0073261260986328125,-0.011494712099925475,0.16672182083129883,0.03052520751953125,0.1680693094229801,-0.0819711685180664,0.2625160217285156,-0.090399677063251,0.02559804916381836,0.04273414611816406,0.02510073611843834,-0.29615020751953125,0.04273414611816406,-0.2975227506280617,-0.005272865295410156,0.0061054229736328125,-0.005209508499070079,-0.00858306884765625,0.0073261260986328125,-0.008479992199886531,0.01506805419921875,-0.0073261260986328125,0.014887252629977522,0.0001437664031982422,0.0030689239501953125,4.734580562624948e-05,0.0,0.0,1.805461593492333e-23,0.030051851645112038,0.12234793603420258,-0.36849433183670044,0.0412994921207428,0.12234793603420258,-0.36849433183670044,0.0412994921207428
0.0804,1786562977.9349,ramp,0,0.001177,0.026352713436228435,-0.20563693232160674,0.003359992793757983,0.000874157587531954,0.010256783105432987,0.14173834025859833,-0.9898505806922913,-0.2089061737060547,0.05494499206542969,-0.20517880172316952,0.06509733200073242,-0.0061054229736328125,0.0648056140095396,-0.047457218170166016,0.0061054229736328125,-0.045185105431737385,0.5176153182983398,0.7020759582519531,0.46289957025546935,-0.29442405700683594,-0.5433464050292969,-0.264418838084434,-0.025981426239013672,-0.018314361572265625,-0.02330002980142304,-0.1991267204284668,0.03052520751953125,-0.1959337222719525,-0.030775070190429688,-0.0061054229736328125,-0.028959829213111358,0.037102699279785156,0.0061054229736328125,0.0355628225073985,0.5364060401916504,0.7387065887451172,0.4800675569316983,-0.3272123336791992,-0.5433464050292969,-0.29479316586339827,0.07123327255249023,-0.03052520751953125,0.05914591367227301,0.014668941497802734,-0.0061054229736328125,0.01405546173674624,0.003607410447560452,0.018281777339955653,0.000906337716311163,-0.030009268045034225,-0.01557480617778427,-0.022373062245019115,0.17113256454467773,0.03052520751953125,0.1697093826996048,0.09385919570922852,-0.22588539123535156,0.10386595774760651,-0.007381916046142578,0.0061054229736328125,-0.007829630469806692,-0.29883480072021484,0.0061054229736328125,-0.2999853309063544,-0.006231784820556641,0.0061054229736328125,-0.006131695466169808,0.00972747802734375,-0.0073261260986328125,0.00919561574342347,-0.01239776611328125,-0.0073261260986328125,-0.011447592983012216,0.1686396598815918,0.0061054229736328125,0.16819998129066305,-0.07410907745361328,0.4334545135498047,-0.09084832998083751,0.025981426239013672,0.018314361572265625,0.024997957671358786,-0.29519128799438477,0.04273414611816406,-0.2975329222244555,-0.005272865295410156,0.0061054229736328125,-0.005188202245893531,-0.00858306884765625,0.0073261260986328125,-0.008445328560295551,0.01506805419921875,-0.0073261260986328125,0.014826450881285978,0.0001437664031982422,0.0030689239501953125,4.715199205827704e-05,0.0,0.0,2.4126201626377768e-23,0.031539950519800186,0.04523880034685135,-0.22308573126792908,0.015482679009437561,0.04523880034685135,-0.22308573126792908,0.015482679009437561
0.1002,1786562977.9547,ramp,0,0.001212,-0.012693028350373064,-0.29233955378428295,0.01572853681154821,0.0012012299848720431,0.012672602199018002,0.1416187435388565,-0.9898394346237183,-0.20507144927978516,-0.018314361572265625,-0.20515793086329623,0.06567239761352539,-0.0061054229736328125,0.06454367131521842,-0.048032283782958984,-0.018314361572265625,-0.04500243918590144,0.5298867225646973,0.5433464050292969,0.4626453611376479,-0.3043951988220215,-0.4334545135498047,-0.26415846155121914,-0.0267486572265625,-0.07936477661132812,-0.023205827644018334,-0.19548368453979492,0.0061054229736328125,-0.1959502189480613,-0.030008316040039062,-0.0061054229736328125,-0.028842788509343787,0.037102699279785156,0.0061054229736328125,0.03541905159397619,0.5486783981323242,0.4822959899902344,0.4797439469822681,-0.3366084098815918,-0.47008514404296875,-0.2944100158117533,0.0704660415649414,-0.04273414611816406,0.058906834042504574,0.014668941497802734,-0.0061054229736328125,0.01399863566534386,0.0029759030897902852,-0.05847175333371583,0.0009027019765572039,-0.0313445586199132,-0.0694037189242265,-0.022282622673480624,0.17285823822021484,0.03052520751953125,0.16983179673017812,0.08849048614501953,-0.2991447448730469,0.10425450983619584,-0.007381916046142578,0.0061054229736328125,-0.007797996554940209,-0.2973003387451172,0.06715583801269531,-0.29998542963810004,-0.006231784820556641,0.0061054229736328125,-0.006106926108403116,0.00972747802734375,-0.0073261260986328125,0.009158397728765833,-0.01239776611328125,-0.0073261260986328125,-0.01140125780617383,0.17055702209472656,0.09157562255859375,0.1683284791168858,-0.06490564346313477,0.4212455749511719,-0.09128951847581078,0.025981426239013672,0.018314361572265625,0.02489688919145979,-0.29346513748168945,0.09157562255859375,-0.29754292459182796,-0.005272865295410156,0.0061054229736328125,-0.005167250473590239,-0.00858306884765625,0.0073261260986328125,-0.008411241633894388,0.01506805419921875,-0.0073261260986328125,0.014766660716226388,0.0001437664031982422,0.0030689239501953125,4.696140304613121e-05,0.0,0.0,3.00967718563093e-23,0.032971903681755066,0.06019951030611992,-0.23237325251102448,0.030819112434983253,0.06019951030611992,-0.23237325251102448,0.030819112434983253
0.1205,1786562977.9750,ramp,0,0.001134,-0.005794848157606373,-0.11186613152304883,0.02061959548015496,0.0015345988795161247,0.014728903770446777,0.14162155985832214,-0.989810049533844,-0.2031536102294922,0.03052520751953125,-0.20513669053615405,0.06643962860107422,0.04273414611816406,0.06427709156940663,-0.04822397232055664,-0.018314361572265625,-0.044816539283216515,0.5398573875427246,0.40903472900390625,0.462386651872297,-0.3126401901245117,-0.3601951599121094,-0.2638934756915462,-0.02770709991455078,-0.03052520751953125,-0.023109957868986262,-0.19318294525146484,0.09157562255859375,-0.19596700765726818,-0.029049396514892578,-0.0061054229736328125,-0.02872367588762763,0.037102699279785156,0.0061054229736328125,0.03527273556995206,0.5573067665100098,0.47008514404296875,0.4794146083141872,-0.34427785873413086,-0.3846149444580078,-0.2940200830303105,0.06969928741455078,-0.09157562255859375,0.05866352209560105,0.014668941497802734,-0.0061054229736328125,0.013940803628038201,0.00043427779154738667,-0.18479354788434144,0.0008990018749683437,-0.034296011396686046,-0.1466443470127087,-0.02219058209164827,0.17381668090820312,0.0061054229736328125,0.16995637780024223,0.08292961120605469,-0.28693580627441406,0.10464994028436772,-0.007381916046142578,0.0061054229736328125,-0.00776580263937409,-0.29653310775756836,0.018314361572265625,-0.2999855301176486,-0.006231784820556641,0.0061054229736328125,-0.006081718270045658,0.00972747802734375,-0.0073261260986328125,0.009120520860648695,-0.01239776611328125,-0.0073261260986328125,-0.01135410237893151,0.17209100723266602,0.09157562255859375,0.16845925168124612,-0.05493497848510742,0.45787620544433594,-0.09173851712854984,0.026173114776611328,0.03052520751953125,0.02479403154257259,-0.29250669479370117,0.05494499206542969,-0.29755310402652685,-0.005272865295410156,0.0061054229736328125,-0.005145927801662352,-0.00858306884765625,0.0073261260986328125,-0.008376551282254403,0.01506805419921875,-0.0073261260986328125,0.014705812113271707,0.0001437664031982422,0.0030689239501953125,4.676744012403477e-05,0.0,0.0,3.617303635519561e-23,0.035867445170879364,0.13976387679576874,0.07575849443674088,0.030487533658742905,0.13976387679576874,0.07575849443674088,0.030487533658742905
0.1404,1786562977.9949,ramp,0,0.001293,0.0015074252487249707,-0.08571620323966773,0.03441904762926635,0.0015482183080166578,0.015417583286762238,0.14131121337413788,-0.9898439049720764,-0.2021946907043457,0.07936477661132812,-0.20511582689622665,0.06682300567626953,0.018314361572265625,0.06401523949004269,-0.049182891845703125,-0.03052520751953125,-0.044633936227896735,0.5469522476196289,0.3113555908203125,0.4621325306941236,-0.31915903091430664,-0.3235645294189453,-0.26363318923149986,-0.028666019439697266,-0.0061054229736328125,-0.02301578829933702,-0.19184064865112305,0.10378456115722656,-0.1959834986266113,-0.02847433090209961,-0.0061054229736328125,-0.028606675672251603,0.03633546829223633,0.0061054229736328125,0.03512901439181711,0.5644011497497559,0.3235645294189453,0.4790911103125318,-0.3515639305114746,-0.3601951599121094,-0.2936370655234027,0.06893205642700195,-0.06715583801269531,0.058424525171672105,0.014668941497802734,-0.0061054229736328125,0.013883997214721895,-0.0034554985898491535,-0.16173439066476117,0.0008953673929413972,-0.03743606575688909,-0.16149785801269517,-0.022100173806257808,0.17400884628295898,-0.05494499206542969,0.170078749483606,0.07698583602905273,-0.3113555908203125,0.1050383579594702,-0.007573604583740234,0.0061054229736328125,-0.007734179667763159,-0.29614973068237305,-0.018314361572265625,-0.2999856288152397,-0.006231784820556641,0.0061054229736328125,-0.0060569574808489015,0.00972747802734375,-0.0073261260986328125,0.009083315720978149,-0.01239776611328125,-0.0073261260986328125,-0.011307783231019143,0.17228269577026367,-0.0061054229736328125,0.16858770505566598,-0.04592275619506836,0.4212455749511719,-0.09217955300129894,0.026556968688964844,0.018314361572265625,0.02469299802572538,-0.29212331771850586,0.0061054229736328125,-0.29756310293373756,-0.005272865295410156,0.0061054229736328125,-0.005124983277295317,-0.00858306884765625,0.0073261260986328125,-0.008342476147689569,0.01506805419921875,-0.0073261260986328125,0.014646042631679793,0.0001437664031982422,0.0030689239501953125,4.6576917043161564e-05,0.0,0.0,4.214154116021587e-23,0.039124324917793274,0.16172200441360474,0.07974724471569061,0.044271521270275116,0.16172200441360474,0.07974724471569061,0.044271521270275116
0.1604,1786562978.0150,ramp,0,0.001508,0.022766215670867312,-0.06286770005230617,0.020497393836823148,0.0015394197544083,0.01613847352564335,0.14112217724323273,-0.989859402179718,-0.20008563995361328,0.06715583801269531,-0.20509478341677836,0.0673980712890625,0.018314361572265625,0.06375113030920185,-0.04956626892089844,-0.0061054229736328125,-0.044449759178485135,0.5513625144958496,0.1892547607421875,0.4618762190529683,-0.3241443634033203,-0.20146560668945312,-0.2633706591652357,-0.029241085052490234,-0.04273414611816406,-0.022920807010814847,-0.18953990936279297,0.06715583801269531,-0.19600013174411426,-0.027898788452148438,-0.018314361572265625,-0.028488666943368386,0.035952091217041016,0.0061054229736328125,0.03498405437195054,0.5695781707763672,0.22588539123535156,0.4787648238364862,-0.35712480545043945,-0.23809432983398438,-0.2932507464983911,0.06816530227661133,-0.0061054229736328125,0.058183468152168266,0.014668941497802734,-0.0061054229736328125,0.013826701143887095,-0.006705358426026432,-0.13923058829647972,0.0008917015825600199,-0.04002479790736107,-0.12631338708952708,-0.022008986223353365,0.17189931869506836,-0.0061054229736328125,0.17020217598122953,0.07084941864013672,-0.3235645294189453,0.10543012370081777,-0.007573604583740234,0.0061054229736328125,-0.007702284113799243,-0.29614973068237305,-0.0061054229736328125,-0.29998572836358,-0.006231784820556641,0.0061054229736328125,-0.006031983259648852,0.00972747802734375,-0.0073261260986328125,0.00904578988201851,-0.01239776611328125,-0.0073261260986328125,-0.011261064823274984,0.17113208770751953,0.0061054229736328125,0.16871726566704884,-0.0369110107421875,0.4456653594970703,-0.09262439049640737,0.0267486572265625,0.018314361572265625,0.024591093624443547,-0.29193115234375,0.0061054229736328125,-0.2975731880291057,-0.005272865295410156,0.0061054229736328125,-0.005103858216203135,-0.00858306884765625,0.0073261260986328125,-0.008308107293721247,0.01506805419921875,-0.0073261260986328125,0.014585757951638809,0.0001437664031982422,0.0030689239501953125,4.63847516994953e-05,0.0,0.0,4.816149303047616e-23,0.0418970063328743,0.1477731317281723,0.07940956205129623,0.030101103708148003,0.1477731317281723,0.07940956205129623,0.030101103708148003
0.1802,1786562978.0346,ramp,0,0.001716,0.0035913047191138527,-0.008388557959586089,0.011070222817754872,0.0014560410054400563,0.016316363587975502,0.14090260863304138,-0.9898879528045654,-0.19893503189086914,0.05494499206542969,-0.20507403717575262,0.06797361373901367,0.018314361572265625,0.06349075166144527,-0.04994964599609375,-0.0061054229736328125,-0.04426818362355398,0.5546221733093262,0.10378456115722656,0.4616235278049177,-0.32798004150390625,-0.16483497619628906,-0.2631118373271169,-0.03000783920288086,-0.018314361572265625,-0.022827167329722186,-0.18858098983764648,0.05494499206542969,-0.19601652991940535,-0.027515411376953125,-0.0061054229736328125,-0.02837232508371679,0.03537702560424805,0.018314361572265625,0.03484114190737259,0.5726461410522461,0.14041519165039062,0.4784431461456784,-0.36076784133911133,-0.1892547607421875,-0.29286988421630417,0.0673980712890625,0.07936477661132812,0.05794581605476365,0.01486063003540039,-0.0061054229736328125,0.013770214378079734,-0.010452267797590988,-0.12563892503240984,0.0008880875516240401,-0.04234869571810628,-0.11110693735670797,-0.021919086661917223,0.16959810256958008,-0.14041519165039062,0.17032385908382452,0.06452226638793945,-0.33577537536621094,0.10581635576456003,-0.007573604583740234,0.0061054229736328125,-0.007670839083436681,-0.296724796295166,-0.06715583801269531,-0.29998582650580347,-0.006231784820556641,0.0061054229736328125,-0.006007361798463217,0.00972747802734375,-0.0073261260986328125,0.009008794094241903,-0.01239776611328125,-0.0073261260986328125,-0.01121500631143137,0.16921472549438477,-0.07936477661132812,0.1688449962392576,-0.028857707977294922,0.372406005859375,-0.09306294467721625,0.026940345764160156,0.018314361572265625,0.024490628619320543,-0.29193115234375,-0.03052520751953125,-0.2975831306728491,-0.005272865295410156,0.0061054229736328125,-0.005083031545871397,-0.00858306884765625,0.0073261260986328125,-0.008274223898631672,0.01506805419921875,-0.0073261260986328125,0.01452632479062738,0.0001437664031982422,0.0030689239501953125,4.6195300684690736e-05,0.0,0.0,5.409641328787777e-23,0.04437825828790665,0.11281058192253113,0.11941611766815186,0.01871906965970993,0.11281058192253113,0.11941611766815186,0.01871906965970993
