t_s,phase,frame,adapt_on,drift,drift_frac,err_masked_deg,err_leg_deg,err_all_deg,act_dev_max,dev_clamped,loop_ms
0.4407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.64
0.4609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.39
0.4812,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.10
0.5009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
0.5211,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.06
0.5410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.75
0.5609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
0.5812,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.90
0.6010,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.14
0.6210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.75
0.6407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.80
0.6611,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.45
0.6808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
0.7009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.85
0.7211,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.82
0.7409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.76
0.7612,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.20
0.7811,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.87
0.8008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.65
0.8210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
0.8410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.22
0.8610,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
0.8809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.72
0.9007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
0.9209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.35
0.9407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
0.9612,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.48
0.9803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
1.0010,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.47
1.0204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.28
1.0408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.84
1.0611,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.37
1.0812,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.02
1.1008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.37
1.1210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
1.1410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.62
1.1607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
1.1809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.47
1.2011,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
1.2202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.39
1.2407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.55
1.2609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.03
1.2810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.34
1.3009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.95
1.3201,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
1.3411,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.43
1.3611,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.02
1.3812,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.36
1.4008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.90
1.4210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
1.4408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.04
1.4608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.28
1.4810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
1.5011,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.88
1.5207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
1.5409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.01
1.5610,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
1.5810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
1.6008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.75
1.6211,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.01
1.6409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.82
1.6610,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
1.6811,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
1.7008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
1.7208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
1.7409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.88
1.7610,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
1.7810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
1.8010,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.85
1.8204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.03
1.8408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.58
1.8609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.39
1.8804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.46
1.9008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.55
1.9210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.96
1.9408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
1.9607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.24
1.9809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.75
2.0009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
2.0209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.74
2.0408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.07
2.0609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.04
2.0809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.15
2.1010,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
2.1209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
2.1407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.11
2.1611,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
2.1807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.20
2.2007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.01
2.2212,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
2.2406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.59
2.2607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
2.2808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.38
2.3007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
2.3208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.99
2.3408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
2.3608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.42
2.3808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.30
2.4008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.96
2.4208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
2.4408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
2.4611,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.04
2.4809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.68
2.5008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,4.63
2.5210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.66
2.5406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
2.5607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
2.5817,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.42
2.6007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
2.6208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
2.6409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
2.6608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
2.6808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.37
2.7009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
2.7209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
2.7407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.94
2.7610,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.15
2.7807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.33
2.8009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
2.8210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
2.8407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.75
2.8608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
2.8809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
2.9009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.03
2.9208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
2.9408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.05
2.9607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
2.9848,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.30
3.0008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.90
3.0209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
3.0408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.65
3.0609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
3.0806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.19
3.1008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.10
3.1209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
3.1406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.57
3.1607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.41
3.1810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
3.2007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.58
3.2210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
3.2408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.71
3.2608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
3.2807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
3.3009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
3.3209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.95
3.3408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
3.3608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
3.3808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.29
3.4009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.88
3.4210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
3.4407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,5.85
3.4607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.12
3.4808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
3.5007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
3.5206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.07
3.5408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.36
3.5607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.82
3.5808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
3.6009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.27
3.6208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.79
3.6407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.94
3.6607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,5.79
3.6806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
3.7006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.08
3.7208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
3.7404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.94
3.7606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.44
3.7806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.53
3.8005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.23
3.8209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.95
3.8407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.87
3.8608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
3.8808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.82
3.9010,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.89
3.9203,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.88
3.9407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
3.9608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
3.9807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
4.0007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
4.0211,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.34
4.0407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.47
4.0608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
4.0808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.23
4.1008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.02
4.1205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.94
4.1414,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.23
4.1608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.23
4.1808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
4.2007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.87
4.2208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
4.2407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.91
4.2608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.97
4.2807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,6.26
4.3008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.22
4.3211,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.88
4.3407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.55
4.3608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,16.39
4.3806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.52
4.4006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.93
4.4207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.03
4.4404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.19
4.4606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
4.4805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.54
4.5007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
4.5207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.91
4.5404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
4.5607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
4.5808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.01
4.6005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
4.6208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.30
4.6406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
4.6605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.96
4.6806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.61
4.7004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.24
4.7201,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.82
4.7407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.62
4.7605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
4.7808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
4.8008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.81
4.8207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
4.8404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.09
4.8608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.13
4.8807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.08
4.9006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.65
4.9204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
4.9405,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.26
4.9605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.15
4.9807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.39
5.0002,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.59
5.0207,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.42
5.0404,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.86
5.0604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.20
5.0804,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
5.1009,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.08
5.1206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.61
5.1404,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.25
5.1606,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
5.1806,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.26
5.2003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
5.2209,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.20
5.2405,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.87
5.2606,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.31
5.2805,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.74
5.3006,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
5.3207,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.64
5.3405,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.79
5.3605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
5.3802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.24
5.4004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.28
5.4207,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.27
5.4405,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.07
5.4603,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.02
5.4805,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.48
5.5004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
5.5214,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
5.5405,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.88
5.5604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
5.5802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
5.6004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.38
5.6206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
5.6403,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.75
5.6606,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
5.6806,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
5.7006,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.81
5.7209,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.88
5.7403,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.56
5.7606,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
5.7804,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.13
5.8004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
5.8206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
5.8405,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.81
5.8606,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
5.8806,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
5.9006,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
5.9204,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
5.9403,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.20
5.9604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.34
5.9802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.13
6.0005,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.51
6.0206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
6.0404,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.65
6.0605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.02
6.0806,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,6.97
6.1004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.69
6.1206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
6.1402,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.82
6.1604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
6.1805,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.05
6.2004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.67
6.2205,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
6.2406,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.20
6.2604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
6.2806,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.47
6.3002,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.85
6.3205,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
6.3402,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.82
6.3605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
6.3803,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.62
6.4003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.02
6.4207,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
6.4409,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.63
6.4604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.81
