t_s,wall_time,phase,frame,roll,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,left_hip_pitch_joint__pos_meas,left_hip_pitch_joint__vel_meas,left_hip_pitch_joint__tgt,left_hip_roll_joint__pos_meas,left_hip_roll_joint__vel_meas,left_hip_roll_joint__tgt,left_hip_yaw_joint__pos_meas,left_hip_yaw_joint__vel_meas,left_hip_yaw_joint__tgt,left_knee_joint__pos_meas,left_knee_joint__vel_meas,left_knee_joint__tgt,left_ankle_pitch_joint__pos_meas,left_ankle_pitch_joint__vel_meas,left_ankle_pitch_joint__tgt,left_ankle_roll_joint__pos_meas,left_ankle_roll_joint__vel_meas,left_ankle_roll_joint__tgt,right_hip_pitch_joint__pos_meas,right_hip_pitch_joint__vel_meas,right_hip_pitch_joint__tgt,right_hip_roll_joint__pos_meas,right_hip_roll_joint__vel_meas,right_hip_roll_joint__tgt,right_hip_yaw_joint__pos_meas,right_hip_yaw_joint__vel_meas,right_hip_yaw_joint__tgt,right_knee_joint__pos_meas,right_knee_joint__vel_meas,right_knee_joint__tgt,right_ankle_pitch_joint__pos_meas,right_ankle_pitch_joint__vel_meas,right_ankle_pitch_joint__tgt,right_ankle_roll_joint__pos_meas,right_ankle_roll_joint__vel_meas,right_ankle_roll_joint__tgt,waist_yaw_joint__pos_meas,waist_yaw_joint__vel_meas,waist_yaw_joint__tgt,waist_pitch_joint__pos_meas,waist_pitch_joint__vel_meas,waist_pitch_joint__tgt,waist_roll_joint__pos_meas,waist_roll_joint__vel_meas,waist_roll_joint__tgt,left_shoulder_pitch_joint__pos_meas,left_shoulder_pitch_joint__vel_meas,left_shoulder_pitch_joint__tgt,left_shoulder_roll_joint__pos_meas,left_shoulder_roll_joint__vel_meas,left_shoulder_roll_joint__tgt,left_shoulder_yaw_joint__pos_meas,left_shoulder_yaw_joint__vel_meas,left_shoulder_yaw_joint__tgt,left_elbow_joint__pos_meas,left_elbow_joint__vel_meas,left_elbow_joint__tgt,left_wrist_yaw_joint__pos_meas,left_wrist_yaw_joint__vel_meas,left_wrist_yaw_joint__tgt,left_wrist_pitch_joint__pos_meas,left_wrist_pitch_joint__vel_meas,left_wrist_pitch_joint__tgt,left_wrist_roll_joint__pos_meas,left_wrist_roll_joint__vel_meas,left_wrist_roll_joint__tgt,right_shoulder_pitch_joint__pos_meas,right_shoulder_pitch_joint__vel_meas,right_shoulder_pitch_joint__tgt,right_shoulder_roll_joint__pos_meas,right_shoulder_roll_joint__vel_meas,right_shoulder_roll_joint__tgt,right_shoulder_yaw_joint__pos_meas,right_shoulder_yaw_joint__vel_meas,right_shoulder_yaw_joint__tgt,right_elbow_joint__pos_meas,right_elbow_joint__vel_meas,right_elbow_joint__tgt,right_wrist_yaw_joint__pos_meas,right_wrist_yaw_joint__vel_meas,right_wrist_yaw_joint__tgt,right_wrist_pitch_joint__pos_meas,right_wrist_pitch_joint__vel_meas,right_wrist_pitch_joint__tgt,right_wrist_roll_joint__pos_meas,right_wrist_roll_joint__vel_meas,right_wrist_roll_joint__tgt,head_yaw_joint__pos_meas,head_yaw_joint__vel_meas,head_yaw_joint__tgt,head_pitch_joint__pos_meas,head_pitch_joint__vel_meas,head_pitch_joint__tgt
0.0000,1785372480.6104,ramp,0,0.047540,0.0017477340552497522,0.0025391334649101796,0.0038660342325420954,-0.010807051323354244,0.05755726620554924,0.22797387838363647,-0.971904456615448,-0.24437904357910156,-0.0061054229736328125,-0.2443788488046136,0.0789031982421875,-0.0061054229736328125,0.07890285182830324,0.05110025405883789,0.0061054229736328125,0.05110002973806026,0.6455092430114746,-0.0061054229736328125,0.6455081651622521,-0.31417369842529297,0.0061054229736328125,-0.3143653616939255,-0.20430421829223633,0.0061054229736328125,-0.20430332128988454,-0.3172416687011719,0.0061054229736328125,-0.31724115402930286,-0.1690230369567871,-0.0061054229736328125,-0.1690222948946909,0.2698812484741211,0.0061054229736328125,0.26988006355979205,0.677147388458252,0.0061054229736328125,0.677146171696671,-0.29250669479370117,-0.0061054229736328125,-0.292506288658009,-0.05455160140991211,0.0061054229736328125,-0.05455136191852704,-0.09750223159790039,-0.0061054229736328125,-0.09750180353897732,-0.04847184628279418,0.0003331590654469464,-0.048471633441921465,-0.5120389980681961,0.00589866707157631,-0.5120367500041826,0.043238162994384766,-0.0061054229736328125,0.043238851218676363,0.22673797607421875,-0.0061054229736328125,0.22673785865876384,0.05627727508544922,0.0061054229736328125,0.056277027990968176,-0.2622108459472656,-0.0061054229736328125,-0.26221101189960766,0.020229339599609375,0.0061054229736328125,0.020229250768378303,-0.5502786636352539,-0.0073261260986328125,-0.5502762477452325,-0.21419811248779297,-0.0073261260986328125,-0.21419717200304164,0.4016098976135254,0.0061054229736328125,0.4014173247278182,-0.15387535095214844,-0.0061054229736328125,-0.15387555345337406,0.17017316818237305,0.0061054229736328125,0.1701724210254287,-0.5214505195617676,0.0061054229736328125,-0.5214495473384215,-0.1195530891418457,0.0061054229736328125,-0.1195525642766104,0.22793197631835938,0.0073261260986328125,0.22793097555234895,-0.7166013717651367,-0.0073261260986328125,-0.7165982254479425,0.09563541412353516,0.0030689239501953125,0.0956349942458087,0.0,0.0,6.591104527025199e-27
0.0205,1785372480.6308,ramp,0,0.047430,-0.09492613001370469,0.028180653112999183,0.12246222532209364,-0.010776973329484463,0.057500530034303665,0.227746844291687,-0.9719613194465637,-0.24744701385498047,-0.04273414611816406,-0.24419703223433536,0.0789031982421875,0.05494499206542969,0.078579484096774,0.050908565521240234,-0.16483497619628906,0.05089063252768202,0.6522202491760254,0.5189247131347656,0.644502022874483,-0.31302356719970703,0.16483497619628906,-0.31389665958505925,-0.19855165481567383,0.22588539123535156,-0.20346599452886524,-0.3176250457763672,-0.128204345703125,-0.3167607221461466,-0.16844749450683594,0.06715583801269531,-0.16832960055533192,0.2712230682373047,0.018314361572265625,0.2687739789712265,0.6813654899597168,0.34798622131347656,0.6760103585837732,-0.2999849319458008,-0.2991447448730469,-0.2921271722789021,-0.04362154006958008,0.4334545135498047,-0.054327803367816715,-0.09807729721069336,-0.018314361572265625,-0.09710222243324115,-0.04695481932170262,0.07239598287624674,-0.048272952403674324,-0.5145911126991487,-0.1444141313415561,-0.5099382447380472,0.04381370544433594,0.05494499206542969,0.04388128946399816,0.22673797607421875,-0.018314361572265625,0.22662825459544522,0.05627727508544922,0.0061054229736328125,0.056046372161514556,-0.2622108459472656,0.018314361572265625,-0.26236592379782603,0.020229339599609375,0.0061054229736328125,0.020146329283456634,-0.5502786636352539,0.0073261260986328125,-0.5480210815659693,-0.21419811248779297,-0.0073261260986328125,-0.2133192556307533,0.4016098976135254,0.09157562255859375,0.40059181035020636,-0.15080738067626953,-0.03052520751953125,-0.15406458271848705,0.17094039916992188,0.1770458221435547,0.1694749707869467,-0.5206832885742188,-0.0061054229736328125,-0.5205420038702853,-0.1195530891418457,-0.03052520751953125,-0.11906261716938185,0.22793197631835938,-0.0073261260986328125,0.22699678830036565,-0.7166013717651367,-0.021978378295898438,-0.7136612258067669,0.09563541412353516,-0.0030689239501953125,0.09524305005968586,0.0,0.0,6.159203964560657e-24
0.0408,1785372480.6510,ramp,0,0.046033,-0.005171897848082661,-0.30738678012788057,-0.11786401970634122,-0.009703678078949451,0.05891599878668785,0.22809164226055145,-0.971807062625885,-0.24936437606811523,-0.04273414611816406,-0.24401743306936646,0.0802454948425293,-0.03052520751953125,0.07826006010548625,0.05033302307128906,-0.0061054229736328125,0.05068378909161243,0.6669845581054688,0.873016357421875,0.6435081513343553,-0.3162832260131836,-0.03052520751953125,-0.31343367369085456,-0.18953990936279297,0.6532363891601562,-0.2026388796687895,-0.318967342376709,-0.018314361572265625,-0.3162861495320707,-0.16748905181884766,0.018314361572265625,-0.16764535420343368,0.2729487419128418,0.0061054229736328125,0.26768138401034214,0.6922945976257324,0.6166057586669922,0.6748883976628025,-0.30592918395996094,-0.40903472900390625,-0.29175267954147227,-0.03537702560424805,0.5799751281738281,-0.054106971300817666,-0.09807729721069336,-0.0061054229736328125,-0.09670751455365831,-0.04556266361277076,0.09292575399921742,-0.04807669444704406,-0.5165480439323143,-0.13772911681010822,-0.5078653325007088,0.04362154006958008,0.0061054229736328125,0.04451589263700532,0.22731351852416992,0.10378456115722656,0.2265199872454502,0.05627727508544922,0.018314361572265625,0.05581852937302904,-0.26259422302246094,-0.0061054229736328125,-0.262518946415738,0.020612716674804688,0.0061054229736328125,0.020064419095473664,-0.5502786636352539,-0.0073261260986328125,-0.5457934190265106,-0.21419811248779297,-0.0073261260986328125,-0.21245204618370359,0.40007591247558594,-0.11599540710449219,0.3997763638116319,-0.14773941040039062,0.27472496032714844,-0.15425130661343797,0.1717071533203125,0.05494499206542969,0.16878602653809746,-0.5208749771118164,0.0061054229736328125,-0.519645528654628,-0.11993646621704102,0.0061054229736328125,-0.11857864537735818,0.22793197631835938,0.0073261260986328125,0.22607399424411442,-0.7166013717651367,-0.0073261260986328125,-0.7107600453353625,0.09553956985473633,0.0030689239501953125,0.0948558859610873,0.0,0.0,1.2236780559189212e-23
0.0610,1785372480.6714,ramp,0,0.044587,-0.0953338350094606,-0.36434986505288514,-0.15626257485705333,-0.00809253379702568,0.06218204274773598,0.22953064739704132,-0.9712793231010437,-0.2503228187561035,-0.05494499206542969,-0.24383738474832545,0.08139562606811523,0.15262603759765625,0.07793983727292715,0.049757957458496094,-0.04273414611816406,0.05047642836480092,0.6871175765991211,1.0561656951904297,0.642511794240148,-0.32184362411499023,-0.4334545135498047,-0.3129695299241968,-0.17956924438476562,0.5067157745361328,-0.20180969629318452,-0.3197345733642578,-0.04273414611816406,-0.31581039006853845,-0.16518831253051758,0.1770458221435547,-0.16695939663309048,0.2742910385131836,0.06715583801269531,0.2665860565998878,0.7084016799926758,0.7875461578369141,0.6737636308515011,-0.3135986328125,-0.3601951599121094,-0.2913772502424106,-0.022913455963134766,0.6654453277587891,-0.053885586959180616,-0.09769392013549805,0.04273414611816406,-0.0963118195567864,-0.04204581872864914,0.11422292499162459,-0.04787994567269231,-0.518760630179691,-0.118955752693701,-0.5057872361573161,0.044388771057128906,0.128204345703125,0.04515208287679316,0.22980594635009766,0.11599540710449219,0.2264114491317371,0.056468963623046875,0.0061054229736328125,0.05559011677692796,-0.2627863883972168,0.03052520751953125,-0.26267235172495046,0.021187782287597656,0.0061054229736328125,0.019982304059888475,-0.5498971939086914,0.021978378295898438,-0.5435601853689652,-0.21419811248779297,-0.0073261260986328125,-0.21158266794934888,0.3985419273376465,-0.04273414611816406,0.39895887793860735,-0.13757658004760742,0.5799751281738281,-0.1544384974825602,0.1734328269958496,0.03052520751953125,0.1680953593219237,-0.5208749771118164,0.04273414611816406,-0.5187468114614721,-0.12012815475463867,0.0061054229736328125,-0.11809346322965622,0.22793197631835938,0.0073261260986328125,0.2251488923900859,-0.7166013717651367,-0.0073261260986328125,-0.7078516093579242,0.09534788131713867,-0.033756256103515625,0.09446775361129538,0.0,0.0,1.8329556447377445e-23
0.0816,1785372480.6920,ramp,0,0.041275,-0.15476046877846458,-0.30703241325533187,0.005767114351715371,-0.005481688305735588,0.06573422998189926,0.23043881356716156,-0.970848560333252,-0.2508983612060547,-0.05494499206542969,-0.2436550327079221,0.08561420440673828,0.22588539123535156,0.07761551718727863,0.04822349548339844,-0.09157562255859375,0.05026641445622919,0.7062921524047852,0.8363857269287109,0.641502688750863,-0.3321981430053711,-0.4945049285888672,-0.31249944743522284,-0.1699814796447754,0.3601951599121094,-0.2009699035112476,-0.3197345733642578,0.05494499206542969,-0.31532854325977794,-0.1602029800415039,0.25030517578125,-0.16626466223146438,0.27486658096313477,-0.0061054229736328125,0.2654767144685576,0.7241244316101074,0.6654453277587891,0.672624472642011,-0.3206930160522461,-0.33577537536621094,-0.29099701732318517,-0.014093399047851562,0.3235645294189453,-0.0536613700035464,-0.0965433120727539,0.018314361572265625,-0.09591106164002387,-0.039975239857631045,0.050044222580915794,-0.04768067949657659,-0.5199429174648218,-0.006575359521005452,-0.5036825505585758,0.05071687698364258,0.3601951599121094,0.045796413174566904,0.23249053955078125,0.09157562255859375,0.22630152227219918,0.05666065216064453,0.0061054229736328125,0.05535878164027113,-0.26125240325927734,0.10378456115722656,-0.262827719856027,0.02099609375,0.0061054229736328125,0.019899138361923755,-0.5495157241821289,0.021978378295898438,-0.5412983774731945,-0.21419811248779297,-0.0073261260986328125,-0.21070216601520014,0.39815855026245117,0.04273414611816406,0.3981309323288676,-0.12204551696777344,0.7875461578369141,-0.15462808345999093,0.17458391189575195,0.06715583801269531,0.16739585501452003,-0.5206832885742188,0.04273414611816406,-0.517836595176366,-0.12031984329223633,0.0061054229736328125,-0.1176020731734247,0.22793197631835938,0.0073261260986328125,0.22421195385221085,-0.7162199020385742,0.021978378295898438,-0.7049059599244724,0.09506034851074219,-0.015343666076660156,0.09407465510572818,0.0,0.0,2.4500289440096843e-23
0.1010,1785372480.7112,ramp,0,0.037908,-0.1586789274931095,-0.31878950380921833,0.0007440381845578383,-0.0031061172485351562,0.06841933727264404,0.23049363493919373,-0.9706605076789856,-0.25109004974365234,0.06715583801269531,-0.24348284157473982,0.09021615982055664,0.22588539123535156,0.07730926866415784,0.0457310676574707,-0.11599540710449219,0.05006810281232866,0.7216315269470215,0.7142848968505859,0.6405498120113644,-0.3414015769958496,-0.4334545135498047,-0.3120555585909493,-0.16173648834228516,0.5067157745361328,-0.20017690514149997,-0.3166666030883789,0.06715583801269531,-0.31487354561984354,-0.15521764755249023,0.23809432983398438,-0.16560863938898837,0.2746744155883789,-0.04273414611816406,0.2644291864109714,0.7352457046508789,0.5067157745361328,0.6715487898992674,-0.32702064514160156,-0.39682579040527344,-0.29063797150669834,-0.008149147033691406,0.40903472900390625,-0.05344964672595687,-0.09539318084716797,0.06715583801269531,-0.09553263450717431,-0.039985657633103064,0.02157459588390563,-0.04749251670665458,-0.5201291763769531,0.024619004612273496,-0.5016951409445244,0.057619571685791016,0.33577537536621094,0.046404840499382774,0.23325777053833008,-0.0061054229736328125,0.22619772068890384,0.05666065216064453,0.0061054229736328125,0.055140336816524124,-0.25856781005859375,0.11599540710449219,-0.2629744306605307,0.020804405212402344,0.0061054229736328125,0.019820606771365375,-0.5487527847290039,0.03663063049316406,-0.5391626006332321,-0.21419811248779297,-0.0073261260986328125,-0.20987072686335467,0.39873361587524414,0.04273414611816406,0.3973491209905407,-0.10402154922485352,0.9584865570068359,-0.15480710544525117,0.1761178970336914,0.09157562255859375,0.16673532805199584,-0.519340991973877,0.0061054229736328125,-0.5169770973981853,-0.12031984329223633,0.0061054229736328125,-0.11713806404893208,0.22793197631835938,0.0073261260986328125,0.2233272228220453,-0.7158384323120117,0.021978378295898438,-0.7021244461405747,0.0947725772857666,-0.021480560302734375,0.09370346059111706,0.0,0.0,3.032718067877607e-23
0.1210,1785372480.7313,ramp,0,0.035467,-0.12327451442170304,-0.24054536492949954,-0.05709913084481561,-0.0013088665436953306,0.07059209793806076,0.2308167815208435,-0.9704321622848511,-0.2495560646057129,0.05494499206542969,-0.2433058561871932,0.09500932693481445,0.21367454528808594,0.07699449337609034,0.04362201690673828,-0.04273414611816406,0.049864269650294744,0.7352457046508789,0.5311355590820312,0.6395704046754139,-0.3490715026855469,-0.372406005859375,-0.3115993107129113,-0.15617609024047852,0.34798622131347656,-0.19936182760992308,-0.3135986328125,0.07936477661132812,-0.3144058796480345,-0.15061569213867188,0.20146560668945312,-0.1649343511438895,0.2737159729003906,-0.018314361572265625,0.2633524924151104,0.7436823844909668,0.3846149444580078,0.6704431573177092,-0.3321981430053711,-0.27472496032714844,-0.2902689289096522,-0.0033555030822753906,0.25030517578125,-0.05323202851505189,-0.09309196472167969,0.128204345703125,-0.0951436709669051,-0.040214843451751914,-0.01819355878527177,-0.047299114969406295,-0.5199767423152396,0.03461833922333544,-0.4996523966158461,0.06452226638793945,0.372406005859375,0.04703020804233583,0.23325777053833008,-0.04273414611816406,0.22609102899631806,0.05685234069824219,0.0061054229736328125,0.054915809913925175,-0.25722551345825195,0.0061054229736328125,-0.2631252262799828,0.020612716674804688,0.0061054229736328125,0.019739888654626375,-0.5479898452758789,0.03663063049316406,-0.5369673581445624,-0.21419811248779297,-0.0073261260986328125,-0.20901613825712806,0.39911699295043945,0.03052520751953125,0.39654554196678415,-0.08484745025634766,0.9829063415527344,-0.1549911118737768,0.17765188217163086,0.11599540710449219,0.16605641028029153,-0.5176153182983398,0.04273414611816406,-0.5160936689396145,-0.12031984329223633,0.0061054229736328125,-0.11666113568911593,0.22755050659179688,-0.0073261260986328125,0.22241785855133905,-0.7146940231323242,0.05128288269042969,-0.6992654876918354,0.09448504447937012,-0.033756256103515625,0.0933219310442147,0.0,0.0,3.631630790623954e-23
0.1407,1785372480.7509,ramp,0,0.033783,-0.09109620476054811,-0.18964714668920282,-0.02185574539260187,-5.7439599913777784e-05,0.07206395268440247,0.23127491772174835,-0.9702158570289612,-0.24840545654296875,0.06715583801269531,-0.24313085396449843,0.09846067428588867,0.1770458221435547,0.07668324522264221,0.04285478591918945,-0.04273414611816406,0.04966272048903739,0.7438740730285645,0.40903472900390625,0.6386019718398519,-0.3546319007873535,-0.23809432983398438,-0.3111481752047022,-0.15195798873901367,0.1892547607421875,-0.19855588322280854,-0.31206464767456055,0.11599540710449219,-0.313943453988607,-0.14697265625,0.1770458221435547,-0.1642676184646272,0.27352428436279297,0.0061054229736328125,0.26228786304061974,0.7502017021179199,0.2991447448730469,0.6693499136215008,-0.3366084098815918,-0.1892547607421875,-0.2899040215257864,0.0010547637939453125,0.16483497619628906,-0.05301684876979078,-0.09098291397094727,0.10378456115722656,-0.09475906585889081,-0.041109298378695154,-0.03277165404659242,-0.047107880346251,-0.5189970423886595,0.04429478278163319,-0.4976325417404169,0.0718083381652832,0.28693580627441406,0.047648568187967054,0.2326827049255371,-0.05494499206542969,0.2259855328104216,0.05685234069824219,0.0061054229736328125,0.05469379889056185,-0.2570338249206543,0.018314361572265625,-0.263274332197384,0.020612716674804688,0.0061054229736328125,0.019660075004263082,-0.5468454360961914,0.05128288269042969,-0.534796713888579,-0.21419811248779297,-0.0073261260986328125,-0.20817112552668526,0.39950037002563477,0.018314361572265625,0.3957509672438782,-0.06317996978759766,1.0195369720458984,-0.15517305646495738,0.17861032485961914,0.06715583801269531,0.16538509994940948,-0.5168485641479492,0.018314361572265625,-0.5152201395144752,-0.12031984329223633,0.0061054229736328125,-0.11618955142901995,0.22755050659179688,-0.0073261260986328125,0.22151868393122615,-0.7135496139526367,0.03663063049316406,-0.6964385645765616,0.09419727325439453,-0.0030689239501953125,0.09294467662984086,0.0,0.0,4.2238325488236424e-23
0.1601,1785372480.7707,ramp,0,0.032284,-0.06963730990166547,-0.24622617049550438,-0.03584398445408086,0.0011034311028197408,0.07357797026634216,0.2316361367702484,-0.9700153470039368,-0.24629640579223633,0.06715583801269531,-0.24295854246366702,0.10172033309936523,0.14041519165039062,0.07637678262104887,0.04189634323120117,-0.018314361572265625,0.04946427021833343,0.7492432594299316,0.2625160217285156,0.637648429006049,-0.3582754135131836,-0.14041519165039062,-0.310703976066538,-0.14927339553833008,0.06715583801269531,-0.1977623305193518,-0.3095722198486328,0.15262603759765625,-0.3134881382893437,-0.1439046859741211,0.15262603759765625,-0.16361113703914598,0.2733325958251953,0.0061054229736328125,0.26123960272413405,0.7548036575317383,0.25030517578125,0.6682734789387438,-0.3389091491699219,-0.11599540710449219,-0.2895447247236649,0.004122257232666016,0.07936477661132812,-0.05280497749019488,-0.0890655517578125,0.05494499206542969,-0.09438037419218571,-0.041566919139075106,-0.008928892071774538,-0.046919586023930905,-0.5186930262262313,0.020268290896796548,-0.49564374285725116,0.07583475112915039,0.10378456115722656,0.04825742082484983,0.23172330856323242,-0.03052520751953125,0.2258816586661742,0.05685234069824219,0.0061054229736328125,0.054475201366211666,-0.25684213638305664,-0.0061054229736328125,-0.2634211455578923,0.020612716674804688,0.0061054229736328125,0.019581488517365016,-0.5457010269165039,0.05128288269042969,-0.5326594440656007,-0.21419811248779297,-0.0073261260986328125,-0.20733910516967402,0.3996925354003906,-0.0061054229736328125,0.39496860939197004,-0.04247140884399414,0.9829063415527344,-0.1553522035928722,0.18033599853515625,0.11599540710449219,0.16472411125534198,-0.5168485641479492,0.0061054229736328125,-0.5143600409171636,-0.12031984329223633,0.0061054229736328125,-0.11572521794585412,0.22716903686523438,-0.0073261260986328125,0.2206333344430004,-0.7124052047729492,0.08058547973632812,-0.6936551064168472,0.09371805191040039,-0.009205818176269531,0.09257322263722835,0.0,0.0,4.8069289928521203e-23
0.1804,1785372480.7908,ramp,0,0.031723,-0.029266502952019345,-0.17175879351568146,-0.017374587787353044,0.0018231869908049703,0.07522688060998917,0.23203498125076294,-0.9697924852371216,-0.24399566650390625,-0.0061054229736328125,-0.24277883058822314,0.10421323776245117,0.09157562255859375,0.07605715816986594,0.041512489318847656,-0.0061054229736328125,0.04925729697418855,0.7528862953186035,0.14041519165039062,0.6366539337451296,-0.36019277572631836,-0.03052520751953125,-0.3102406996177527,-0.1473560333251953,0.04273414611816406,-0.19693469658944202,-0.3078465461730957,0.03052520751953125,-0.3130132678492463,-0.1416034698486328,0.10378456115722656,-0.16292646127694763,0.2733325958251953,0.0061054229736328125,0.26014632208691574,0.7594056129455566,0.20146560668945312,0.6671508139123372,-0.340634822845459,-0.05494499206542969,-0.2891699969670225,0.006998538970947266,0.16483497619628906,-0.05258400683632005,-0.08791494369506836,0.06715583801269531,-0.0939854186070381,-0.04163965816900659,0.00033718985251191366,-0.04672320490232091,-0.5185803950896839,0.0059193842778982935,-0.493569529728993,0.07679414749145508,-0.0061054229736328125,0.048892422253745724,0.2313399314880371,-0.018314361572265625,0.22577332337118372,0.05685234069824219,0.0061054229736328125,0.054247215591154245,-0.256650447845459,-0.0061054229736328125,-0.26357426420772045,0.02042102813720703,0.0061054229736328125,0.01949952692526669,-0.5441751480102539,0.08058547973632812,-0.530430383519069,-0.21419811248779297,-0.0073261260986328125,-0.2064713514907582,0.3996925354003906,0.0061054229736328125,0.39415265110621284,-0.022913455963134766,0.8974361419677734,-0.1555390446695422,0.18206167221069336,0.10378456115722656,0.16403473464794835,-0.5176153182983398,0.03052520751953125,-0.5134630031034153,-0.12031984329223633,0.0061054229736328125,-0.11524094242919693,0.22716903686523438,-0.0073261260986328125,0.2197099612718272,-0.7108793258666992,0.0659332275390625,-0.6907521052608698,0.0934302806854248,-0.021480560302734375,0.09218581556729157,0.0,0.0,5.415068060850428e-23
