t_s,wall_time,phase,frame,roll,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,left_hip_pitch_joint__pos_meas,left_hip_pitch_joint__vel_meas,left_hip_pitch_joint__tgt,left_hip_roll_joint__pos_meas,left_hip_roll_joint__vel_meas,left_hip_roll_joint__tgt,left_hip_yaw_joint__pos_meas,left_hip_yaw_joint__vel_meas,left_hip_yaw_joint__tgt,left_knee_joint__pos_meas,left_knee_joint__vel_meas,left_knee_joint__tgt,left_ankle_pitch_joint__pos_meas,left_ankle_pitch_joint__vel_meas,left_ankle_pitch_joint__tgt,left_ankle_roll_joint__pos_meas,left_ankle_roll_joint__vel_meas,left_ankle_roll_joint__tgt,right_hip_pitch_joint__pos_meas,right_hip_pitch_joint__vel_meas,right_hip_pitch_joint__tgt,right_hip_roll_joint__pos_meas,right_hip_roll_joint__vel_meas,right_hip_roll_joint__tgt,right_hip_yaw_joint__pos_meas,right_hip_yaw_joint__vel_meas,right_hip_yaw_joint__tgt,right_knee_joint__pos_meas,right_knee_joint__vel_meas,right_knee_joint__tgt,right_ankle_pitch_joint__pos_meas,right_ankle_pitch_joint__vel_meas,right_ankle_pitch_joint__tgt,right_ankle_roll_joint__pos_meas,right_ankle_roll_joint__vel_meas,right_ankle_roll_joint__tgt,waist_yaw_joint__pos_meas,waist_yaw_joint__vel_meas,waist_yaw_joint__tgt,waist_pitch_joint__pos_meas,waist_pitch_joint__vel_meas,waist_pitch_joint__tgt,waist_roll_joint__pos_meas,waist_roll_joint__vel_meas,waist_roll_joint__tgt,left_shoulder_pitch_joint__pos_meas,left_shoulder_pitch_joint__vel_meas,left_shoulder_pitch_joint__tgt,left_shoulder_roll_joint__pos_meas,left_shoulder_roll_joint__vel_meas,left_shoulder_roll_joint__tgt,left_shoulder_yaw_joint__pos_meas,left_shoulder_yaw_joint__vel_meas,left_shoulder_yaw_joint__tgt,left_elbow_joint__pos_meas,left_elbow_joint__vel_meas,left_elbow_joint__tgt,left_wrist_yaw_joint__pos_meas,left_wrist_yaw_joint__vel_meas,left_wrist_yaw_joint__tgt,left_wrist_pitch_joint__pos_meas,left_wrist_pitch_joint__vel_meas,left_wrist_pitch_joint__tgt,left_wrist_roll_joint__pos_meas,left_wrist_roll_joint__vel_meas,left_wrist_roll_joint__tgt,right_shoulder_pitch_joint__pos_meas,right_shoulder_pitch_joint__vel_meas,right_shoulder_pitch_joint__tgt,right_shoulder_roll_joint__pos_meas,right_shoulder_roll_joint__vel_meas,right_shoulder_roll_joint__tgt,right_shoulder_yaw_joint__pos_meas,right_shoulder_yaw_joint__vel_meas,right_shoulder_yaw_joint__tgt,right_elbow_joint__pos_meas,right_elbow_joint__vel_meas,right_elbow_joint__tgt,right_wrist_yaw_joint__pos_meas,right_wrist_yaw_joint__vel_meas,right_wrist_yaw_joint__tgt,right_wrist_pitch_joint__pos_meas,right_wrist_pitch_joint__vel_meas,right_wrist_pitch_joint__tgt,right_wrist_roll_joint__pos_meas,right_wrist_roll_joint__vel_meas,right_wrist_roll_joint__tgt,head_yaw_joint__pos_meas,head_yaw_joint__vel_meas,head_yaw_joint__tgt,head_pitch_joint__pos_meas,head_pitch_joint__vel_meas,head_pitch_joint__tgt,pelvis_roll,pelvis_ang_vel_x,pelvis_ang_vel_y,pelvis_ang_vel_z,obs_ang_vel_x,obs_ang_vel_y,obs_ang_vel_z
0.0000,1786563107.4490,ramp,0,-0.011612,0.0012856776867156059,0.0044052970454789946,-0.004344065146353188,0.011325892992317677,0.008703834377229214,0.47681018710136414,-0.8788902163505554,-0.16173696517944336,-0.0061054229736328125,-0.1613532540311669,0.07161664962768555,-0.0061054229736328125,0.07161638517833349,-0.023488998413085938,0.0061054229736328125,-0.02348891165256348,0.4836764335632324,-0.0061054229736328125,0.4827176854598657,-0.2994098663330078,0.0061054229736328125,-0.29960118708675704,-0.016202449798583984,0.0061054229736328125,-0.016202389948304977,-0.2370924949645996,0.0061054229736328125,-0.2372845227174939,-0.036719322204589844,-0.0061054229736328125,-0.03652702196366074,-0.01716136932373047,0.0061054229736328125,-0.017352993806710307,0.4731302261352539,0.0061054229736328125,0.4731299561167225,-0.2207942008972168,-0.0061054229736328125,-0.22117749977688578,0.06835699081420898,0.0061054229736328125,0.06874011404865576,0.0023965835571289062,-0.0061054229736328125,0.002780427189924922,-0.024317547639328873,5.0489049831998015e-05,-0.025299715667700458,0.04104680669484856,0.004954877847121766,0.042103693205349735,0.17189931869506836,-0.0061054229736328125,0.17170773461062822,0.08657312393188477,-0.0061054229736328125,0.08657354275090423,-0.004313945770263672,0.0061054229736328125,-0.004313929852976346,-0.29921817779541016,-0.0061054229736328125,-0.2992181807183966,0.004889488220214844,0.0061054229736328125,0.004889470151549714,0.00934600830078125,-0.0073261260986328125,0.00934597374475766,0.00591278076171875,-0.0073261260986328125,0.005912758986511037,0.1835956573486328,0.0061054229736328125,0.18302065439901855,-0.11169147491455078,-0.0061054229736328125,-0.11169180099887994,0.01639413833618164,0.0061054229736328125,0.01639407777508231,-0.2955751419067383,0.0061054229736328125,-0.2955751582737454,0.007381916046142578,0.0061054229736328125,0.007381888770309219,-0.00820159912109375,0.0073261260986328125,-0.008201568880824751,-0.00629425048828125,-0.0073261260986328125,-0.006294227119552516,4.792213439941406e-05,0.0030689239501953125,4.792195744214055e-05,0.0,0.0,5.543529594571767e-27,-0.052636925131082535,-0.0035778179299086332,0.004520795773714781,0.0018578021554276347,-0.0035778179299086332,0.004520795773714781,0.0018578021554276347
0.0201,1786563107.4688,ramp,0,-0.011419,0.024165147143756113,-0.03493691594798907,-0.11007471460391499,0.011228862218558788,0.008722054772078991,0.47700947523117065,-0.878783106803894,-0.16231203079223633,-0.018314361572265625,-0.16150861575635425,0.07161664962768555,-0.04273414611816406,0.07132860054507964,-0.023488998413085938,0.0061054229736328125,-0.023394495292901694,0.486936092376709,0.3235645294189453,0.48238531991615136,-0.3030529022216797,-0.3601951599121094,-0.2992009496154875,-0.0165863037109375,0.04273414611816406,-0.016137258419484747,-0.2380514144897461,-0.14041519165039062,-0.2371347569621566,-0.03748607635498047,-0.15262603759765625,-0.036380255061402876,-0.01716136932373047,0.0061054229736328125,-0.017283286943927,0.47600650787353516,0.3846149444580078,0.47283611087403965,-0.22136926651000977,-0.07936477661132812,-0.22109240419735532,0.07334232330322266,0.28693580627441406,0.0684638741329544,0.0023965835571289062,0.0061054229736328125,0.0027692405537614413,-0.023320693675005187,-0.02696573920205144,-0.025198022404636252,0.04138966932255603,0.014009903857218611,0.041934508764069726,0.17189931869506836,-0.04273414611816406,0.1718214048215319,0.08580589294433594,-0.0061054229736328125,0.0870293187888238,-0.003738880157470703,0.03052520751953125,-0.004296608007943163,-0.29921817779541016,-0.018314361572265625,-0.2992213616321121,0.004889488220214844,0.0061054229736328125,0.004869807088934918,0.00934600830078125,0.0073261260986328125,0.009308368462317695,0.00591278076171875,0.0073261260986328125,0.005889062312205684,0.1835956573486328,0.04273414611816406,0.1830888470406631,-0.11092424392700195,0.06715583801269531,-0.11204665934263099,0.01639413833618164,0.0061054229736328125,0.01632817270243363,-0.2955751419067383,0.0061054229736328125,-0.2955929695223152,0.007381916046142578,0.0061054229736328125,0.0073522060895274,-0.00820159912109375,0.0073261260986328125,-0.008168660179571196,-0.00629425048828125,-0.0073261260986328125,-0.00626879631030245,4.792213439941406e-05,0.0030689239501953125,4.772938527789085e-05,0.0,0.0,6.038239843183493e-24,-0.0527837760746479,0.012758859433233738,-0.003356032306328416,-0.11726437509059906,0.012758859433233738,-0.003356032306328416,-0.11726437509059906
0.0403,1786563107.4889,ramp,0,-0.011655,-0.031701963768896814,-0.3006211525365888,-0.07220651133953536,0.012262405827641487,0.010343628004193306,0.4780071973800659,-0.8782094120979309,-0.1628870964050293,-0.0061054229736328125,-0.16166510823520003,0.0718083381652832,0.03052520751953125,0.07103872135780029,-0.02272176742553711,-0.0061054229736328125,-0.023299391752121278,0.5020837783813477,0.8363857269287109,0.4820505353496432,-0.3112978935241699,-0.3846149444580078,-0.2987977991359829,-0.016969680786132812,-0.06715583801269531,-0.01607165285039233,-0.2397770881652832,-0.03052520751953125,-0.23698390118174684,-0.03786945343017578,0.0061054229736328125,-0.03623241996032403,-0.015627384185791016,0.0061054229736328125,-0.017213072740677324,0.48981237411499023,0.8241748809814453,0.47254012696700576,-0.22808027267456055,-0.40903472900390625,-0.22100668927520523,0.07660198211669922,0.128204345703125,0.06818562368798711,0.003738880157470703,0.06715583801269531,0.002757972499026221,-0.021832416072100798,0.08610406636041666,-0.025095588997697406,0.04120342826294048,0.022579379806711816,0.04176409296464341,0.17055749893188477,-0.04273414611816406,0.17193590234692815,0.08446359634399414,-0.16483497619628906,0.0874884120557565,-0.0031638145446777344,0.03052520751953125,-0.004279160091063012,-0.29921817779541016,-0.0061054229736328125,-0.2992245656971529,0.004889488220214844,0.0061054229736328125,0.0048500009146241006,0.00972747802734375,-0.0073261260986328125,0.009270489481123127,0.00591278076171875,-0.0073261260986328125,0.005865193168772997,0.1814866065979004,-0.11599540710449219,0.18315753600197024,-0.11015701293945312,0.1770458221435547,-0.11240410041626576,0.01639413833618164,0.0061054229736328125,0.016261787959506314,-0.2955751419067383,0.0061054229736328125,-0.29561091040470855,0.007381916046142578,0.018314361572265625,0.007322307372267828,-0.00820159912109375,0.0073261260986328125,-0.008135511962218725,-0.00629425048828125,-0.0073261260986328125,-0.006243180410544651,0.0001437664031982422,0.0030689239501953125,4.753541153497703e-05,0.0,0.0,1.2114843325148507e-23,-0.052805665880441666,-0.05098888650536537,-0.3836890757083893,-0.15284903347492218,-0.05098888650536537,-0.3836890757083893,-0.15284903347492218
0.0602,1786563107.5088,ramp,0,-0.011934,-0.014468356031452535,-0.1880699894021443,-0.039504045802771615,0.013747814111411572,0.01276619452983141,0.4783783257007599,-0.8779534101486206,-0.1642293930053711,0.018314361572265625,-0.1618184489629459,0.07238340377807617,0.03052520751953125,0.0707546803236009,-0.022530078887939453,0.0061054229736328125,-0.023206203592140474,0.5172319412231445,0.7264957427978516,0.4817224933284224,-0.32050132751464844,-0.5067157745361328,-0.29840276808801014,-0.017353057861328125,-0.05494499206542969,-0.016007368574349114,-0.2415027618408203,-0.07936477661132812,-0.23683608362959793,-0.037102699279785156,-0.0061054229736328125,-0.03608756225116763,-0.015052318572998047,0.0061054229736328125,-0.017144272648150143,0.5049600601196289,0.7264957427978516,0.47225010416181806,-0.23728466033935547,-0.40903472900390625,-0.22092270064752093,0.07660198211669922,0.05494499206542969,0.06791297719378128,0.003930568695068359,-0.0061054229736328125,0.002746931382378812,-0.020833428033637944,0.0725061818215877,-0.024995218594714874,0.041702863221787304,0.01722217094912519,0.04159710933133303,0.17113256454467773,-0.0061054229736328125,0.17204809389759473,0.08082056045532227,-0.27472496032714844,0.08793825920607252,-0.004122257232666016,0.0061054229736328125,-0.004262063574401098,-0.29921817779541016,0.03052520751953125,-0.2992277052324757,0.004889488220214844,0.0061054229736328125,0.004830593635724301,0.00972747802734375,-0.0073261260986328125,0.009233373380812843,0.00591278076171875,-0.0073261260986328125,0.005841804748756693,0.18129491806030273,0.05494499206542969,0.18322484157085528,-0.1067056655883789,0.23809432983398438,-0.11275434264363454,0.01639413833618164,0.0061054229736328125,0.01619674020215227,-0.29615020751953125,0.018314361572265625,-0.2956284899585817,0.007381916046142578,0.0061054229736328125,0.007293010813755471,-0.00820159912109375,0.0073261260986328125,-0.008103031348391184,-0.00629425048828125,-0.0073261260986328125,-0.006218080413792758,4.792213439941406e-05,0.0030689239501953125,4.73453444140434e-05,0.0,0.0,1.806906430126043e-23,-0.05354991555213928,-0.029680751264095306,-0.25888437032699585,-0.041854966431856155,-0.029680751264095306,-0.25888437032699585,-0.041854966431856155
0.0810,1786563107.5300,ramp,0,-0.012210,-0.004039326176688416,-0.20102377139185781,-0.05392976108816116,0.014922745525836945,0.014619777910411358,0.47868409752845764,-0.8777385950088501,-0.16346263885498047,0.03052520751953125,-0.1619796460605613,0.07295894622802734,0.0061054229736328125,0.07045608652539932,-0.02214670181274414,0.0061054229736328125,-0.023108240962499606,0.5281610488891602,0.45787620544433594,0.4813776441647721,-0.32893848419189453,-0.3846149444580078,-0.2979874977333087,-0.01754474639892578,0.0061054229736328125,-0.015939790711162954,-0.24169445037841797,0.06715583801269531,-0.23668069268595696,-0.0369110107421875,-0.0061054229736328125,-0.03593528279725807,-0.014285087585449219,0.0061054229736328125,-0.01707194760186866,0.516848087310791,0.5799751281738281,0.4719452221182423,-0.2455291748046875,-0.3846149444580078,-0.22083440888567504,0.07679367065429688,-0.09157562255859375,0.06762636173168537,0.003930568695068359,0.0061054229736328125,0.002735324577166921,-0.020617859967090816,-0.013358502270614499,-0.024889705741834123,0.04194393095538478,0.01943810904032791,0.04142157033765141,0.17362499237060547,0.10378456115722656,0.1721660335513989,0.07468461990356445,-0.33577537536621094,0.08841115415099349,-0.004122257232666016,0.0061054229736328125,-0.0042440911224260304,-0.2976837158203125,0.09157562255859375,-0.29923100562102445,0.004889488220214844,0.0061054229736328125,0.004810192030245774,0.00972747802734375,-0.0073261260986328125,0.009194355647345859,0.00591278076171875,-0.0073261260986328125,0.005817218029495211,0.18378734588623047,0.04273414611816406,0.18329559552198824,-0.10133695602416992,0.27472496032714844,-0.1131225294348684,0.016777515411376953,0.03052520751953125,0.01612835974090101,-0.2942323684692383,0.04273414611816406,-0.2956469701960462,0.007381916046142578,0.0061054229736328125,0.007262213254152521,-0.00820159912109375,0.0073261260986328125,-0.008068886599277663,-0.00629425048828125,-0.0073261260986328125,-0.006191694425633969,4.792213439941406e-05,0.0030689239501953125,4.7145539256620366e-05,0.0,0.0,2.432834814593448e-23,-0.054044436663389206,-0.021459586918354034,-0.185312882065773,-0.06888778507709503,-0.021459586918354034,-0.185312882065773,-0.06888778507709503
0.1006,1786563107.5493,ramp,0,-0.012056,-0.0013769728774632587,-0.17867169391525467,-0.010308123901720471,0.015926674008369446,0.0166019219905138,0.4790622889995575,-0.8774793744087219,-0.16039466857910156,0.07936477661132812,-0.16213119589287564,0.07334232330322266,-0.0061054229736328125,0.07017536286029023,-0.021379470825195312,-0.0061054229736328125,-0.023016141164706946,0.5346803665161133,0.3113555908203125,0.4810534334085113,-0.33545780181884766,-0.28693580627441406,-0.2975970803278399,-0.01754474639892578,0.0061054229736328125,-0.01587625722336743,-0.23996877670288086,0.09157562255859375,-0.23653460152302463,-0.0369110107421875,-0.0061054229736328125,-0.035792116908750775,-0.013709545135498047,0.0061054229736328125,-0.01700395103866605,0.5260519981384277,0.39682579040527344,0.4716585865443824,-0.25319910049438477,-0.28693580627441406,-0.22075140117709702,0.07698535919189453,-0.05494499206542969,0.06735689952757697,0.004122257232666016,-0.0061054229736328125,0.0027244124118141443,-0.02111252813368193,-0.009095569587507889,-0.024790507583817453,0.04216204190682431,-0.005259619061023872,0.04125653693785322,0.17515897750854492,0.05494499206542969,0.17227691479567456,0.06758975982666016,-0.39682579040527344,0.08885574745115354,-0.004122257232666016,0.0061054229736328125,-0.004227194279223573,-0.2963414192199707,0.03052520751953125,-0.29923410848911897,0.004889488220214844,0.0061054229736328125,0.004791011412635709,0.00972747802734375,-0.0073261260986328125,0.009157673033008011,0.00591278076171875,-0.0073261260986328125,0.005794102767270535,0.18666362762451172,0.11599540710449219,0.18336211501637362,-0.09500980377197266,0.3235645294189453,-0.11346868111686059,0.01696920394897461,0.03052520751953125,0.016064071688637636,-0.29269838333129883,0.07936477661132812,-0.2956643444349767,0.007381916046142578,0.0061054229736328125,0.007233258855701423,-0.00820159912109375,0.0073261260986328125,-0.008036785332697078,-0.00629425048828125,-0.0073261260986328125,-0.0061668875765029,4.792213439941406e-05,0.0030689239501953125,4.695769196562732e-05,0.0,0.0,3.0213028646393665e-23,-0.05408290773630142,0.004954739939421415,-0.16896386444568634,-0.011638532392680645,0.004954739939421415,-0.16896386444568634,-0.011638532392680645
0.1203,1786563107.5689,ramp,0,-0.012258,-0.013728413367330829,-0.06076482228249837,0.012441471979469062,0.016366325318813324,0.017205648124217987,0.47889864444732666,-0.8775489926338196,-0.15962743759155273,0.04273414611816406,-0.1622831700584105,0.07334232330322266,-0.0061054229736328125,0.06989385318060706,-0.021379470825195312,0.0061054229736328125,-0.02292378349131513,0.5408163070678711,0.28693580627441406,0.4807283148756318,-0.34120988845825195,-0.25030517578125,-0.29720556976989115,-0.017736434936523438,0.0061054229736328125,-0.015812545844451353,-0.2393937110900879,0.018314361572265625,-0.23638810131091875,-0.0369110107421875,-0.0061054229736328125,-0.03564855016171651,-0.01351785659790039,0.0061054229736328125,-0.01693576408791757,0.5318045616149902,0.3113555908203125,0.47137114840285005,-0.25895118713378906,-0.22588539123535156,-0.22066816105039114,0.07736873626708984,-0.018314361572265625,0.06708668284051637,0.003930568695068359,-0.0061054229736328125,0.002713469692852719,-0.023803743522984658,-0.07141988585964233,-0.024691031675088543,0.04269727988310253,0.08188588298206412,0.04109104145140692,0.17630958557128906,0.0061054229736328125,0.17238810650281758,0.060303688049316406,-0.40903472900390625,0.089301585594043,-0.004313945770263672,-0.018314361572265625,-0.0042102501255636676,-0.29576635360717773,0.0061054229736328125,-0.29923722004511505,0.004889488220214844,0.0061054229736328125,0.00477177709009494,0.00972747802734375,-0.0073261260986328125,0.009120887708877335,0.00591278076171875,-0.0073261260986328125,0.005770922783274057,0.18877267837524414,0.05494499206542969,0.18342882076257372,-0.08868217468261719,0.2991447448730469,-0.11381580200915004,0.017160892486572266,0.018314361572265625,0.015999603632504623,-0.2915477752685547,0.07936477661132812,-0.29568176732105284,0.007381916046142578,0.0061054229736328125,0.007204223386140206,-0.00820159912109375,0.0073261260986328125,-0.008004594183906635,-0.00629425048828125,-0.0073261260986328125,-0.006142011269227121,4.792213439941406e-05,0.0030689239501953125,4.67693187100407e-05,0.0,0.0,3.611418600723995e-23,-0.05482375621795654,-0.09586060047149658,0.009802678599953651,0.01366330124437809,-0.09586060047149658,0.009802678599953651,0.01366330124437809
0.1403,1786563107.5888,ramp,0,-0.012436,-0.010423266087568966,-0.1305511526919106,0.012100098420207539,0.016808362677693367,0.017834771424531937,0.478821724653244,-0.8775700330734253,-0.157135009765625,0.128204345703125,-0.16243763237687123,0.07353401184082031,-0.0061054229736328125,0.06960773456538086,-0.021379470825195312,0.0061054229736328125,-0.022829913718715764,0.5452265739440918,0.1770458221435547,0.4803978734339145,-0.345428466796875,-0.1770458221435547,-0.2968076493189397,-0.017736434936523438,0.0061054229736328125,-0.015747791369471548,-0.2370924949645996,-0.0061054229736328125,-0.23623920256660108,-0.0369110107421875,-0.0061054229736328125,-0.035502632909776156,-0.01351785659790039,0.0061054229736328125,-0.01686646076610424,0.5362143516540527,0.1892547607421875,0.47107900426375326,-0.2631697654724121,-0.20146560668945312,-0.22058355809886507,0.07775211334228516,0.03052520751953125,0.0668120421091575,0.002780437469482422,-0.0061054229736328125,0.0027023478174004207,-0.025854086540900004,-0.04937793309971566,-0.024589927125909575,0.04332891743416647,0.028029159753731058,0.040922836438131736,0.17630958557128906,-0.05494499206542969,0.17250111866392054,0.052634239196777344,-0.39682579040527344,0.08975472309255499,-0.004506111145019531,-0.0061054229736328125,-0.004193028558664764,-0.2955746650695801,-0.03052520751953125,-0.29924038254415875,0.004889488220214844,0.0061054229736328125,0.004752227859189726,0.00972747802734375,-0.0073261260986328125,0.00908350012770158,0.00591278076171875,-0.0073261260986328125,0.00574736329171589,0.18915653228759766,-0.018314361572265625,0.183496618629247,-0.08216285705566406,0.3113555908203125,-0.114168606037522,0.01754474639892578,0.018314361572265625,0.015934080091829703,-0.29078102111816406,0.0061054229736328125,-0.29569947545827546,0.007381916046142578,0.0061054229736328125,0.007174712541779018,-0.00820159912109375,0.0073261260986328125,-0.007971875994873746,-0.00629425048828125,-0.0073261260986328125,-0.006116727681828997,4.792213439941406e-05,0.0030689239501953125,4.657786136798854e-05,0.0,0.0,4.211195835459735e-23,-0.05565497279167175,-0.03837893530726433,-0.08168184012174606,0.01154310256242752,-0.03837893530726433,-0.08168184012174606,0.01154310256242752
0.1606,1786563107.6091,ramp,0,-0.012615,0.007009512289750962,-0.022166084802785563,-0.02167929848681651,0.017172403633594513,0.018314898014068604,0.4788329601287842,-0.8775469064712524,-0.1554093360900879,0.03052520751953125,-0.1625949886390833,0.07353401184082031,-0.018314361572265625,0.06931625534708373,-0.021379470825195312,0.0061054229736328125,-0.022734285239885896,0.548102855682373,0.10378456115722656,0.48006124097451114,-0.3484964370727539,-0.128204345703125,-0.29640227359077864,-0.017736434936523438,0.0061054229736328125,-0.01568182368074415,-0.23594236373901367,-0.0061054229736328125,-0.23608751411541515,-0.0369110107421875,-0.0061054229736328125,-0.03535398181100717,-0.01351785659790039,0.0061054229736328125,-0.01679585900518221,0.539665699005127,0.14041519165039062,0.4707813866297987,-0.26642942428588867,-0.14041519165039062,-0.22049737006053366,0.07794427871704102,0.05494499206542969,0.06653225581973435,0.00220489501953125,-0.0061054229736328125,0.002691017566971693,-0.027765321853143496,-0.10387490313783349,-0.024486928322641672,0.043652579378482624,-0.0035190276115350068,0.04075148000351336,0.1743922233581543,-0.04273414611816406,0.17261624817533075,0.04553985595703125,-0.3601951599121094,0.09021635039262763,-0.004889488220214844,-0.0061054229736328125,-0.004175484335428624,-0.2955746650695801,-0.03052520751953125,-0.29924360429451,0.004889488220214844,0.0061054229736328125,0.004732312361772487,0.00972747802734375,-0.0073261260986328125,0.009045412067871869,0.00591278076171875,-0.0073261260986328125,0.005723362399018214,0.18819761276245117,-0.0061054229736328125,0.1835656867294282,-0.07525968551635742,0.3113555908203125,-0.11452802005999184,0.017736434936523438,0.0061054229736328125,0.015867328928502265,-0.29078102111816406,0.0061054229736328125,-0.2957175153680209,0.007381916046142578,0.0061054229736328125,0.00714464879413056,-0.00820159912109375,0.0073261260986328125,-0.007938544811036355,-0.00629425048828125,-0.0073261260986328125,-0.006090970391326504,4.792213439941406e-05,0.0030689239501953125,4.6382816958331765e-05,0.0,0.0,4.822210254759138e-23,-0.056167058646678925,0.010970299132168293,0.08270037919282913,-0.01621951162815094,0.010970299132168293,0.08270037919282913,-0.01621951162815094
0.1802,1786563107.6290,ramp,0,-0.012734,-0.0034176203228108003,-0.004959195020918045,-0.005387021967214917,0.01717578060925007,0.018190760165452957,0.47893428802490234,-0.8774941563606262,-0.15502595901489258,0.0061054229736328125,-0.1627461930477472,0.07353401184082031,-0.0061054229736328125,0.06903617152823303,-0.021379470825195312,0.0061054229736328125,-0.022642395362802954,0.5498285293579102,0.05494499206542969,0.47973776918352146,-0.35041379928588867,-0.06715583801269531,-0.29601274605370054,-0.017736434936523438,0.018314361572265625,-0.015618435003199775,-0.23575067520141602,0.03052520751953125,-0.23594175593432795,-0.0369110107421875,-0.0061054229736328125,-0.035211142236841964,-0.01351785659790039,0.0061054229736328125,-0.016728017424804186,0.5415830612182617,0.06715583801269531,0.4704954043770593,-0.268155574798584,-0.07936477661132812,-0.22041455154929934,0.07813596725463867,0.0061054229736328125,0.06626340779392476,0.0016298294067382812,-0.0061054229736328125,0.00268013027343786,-0.030032757124986383,-0.09034066036721684,-0.024387956264445333,0.043730551759818576,-0.008007377806117905,0.040586822760115555,0.17209100723266602,-0.11599540710449219,0.1727268766908269,0.03902006149291992,-0.33577537536621094,0.0906599303426681,-0.004889488220214844,-0.0061054229736328125,-0.0041586260047680205,-0.2959580421447754,-0.05494499206542969,-0.29924670009031684,0.004889488220214844,0.0061054229736328125,0.004713175462052776,0.00972747802734375,-0.0073261260986328125,0.009008813063277157,0.00591278076171875,-0.0073261260986328125,0.005700299822818567,0.1862802505493164,0.0061054229736328125,0.1836320546076341,-0.06912374496459961,0.2625160217285156,-0.1148733827673229,0.017736434936523438,0.0061054229736328125,0.015803187406349502,-0.29078102111816406,0.0061054229736328125,-0.2957348500062937,0.007381916046142578,0.0061054229736328125,0.007115760390698105,-0.00820159912109375,0.0073261260986328125,-0.007906516712050327,-0.00629425048828125,-0.0073261260986328125,-0.006066220083811164,4.792213439941406e-05,0.0030689239501953125,4.619539782285686e-05,0.0,0.0,5.409337024653813e-23,-0.056378088891506195,0.00461625074967742,0.08562934398651123,0.0006470989901572466,0.00461625074967742,0.08562934398651123,0.0006470989901572466
