t_s,wall_time,phase,frame,roll,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,left_hip_pitch_joint__pos_meas,left_hip_pitch_joint__vel_meas,left_hip_pitch_joint__tgt,left_hip_roll_joint__pos_meas,left_hip_roll_joint__vel_meas,left_hip_roll_joint__tgt,left_hip_yaw_joint__pos_meas,left_hip_yaw_joint__vel_meas,left_hip_yaw_joint__tgt,left_knee_joint__pos_meas,left_knee_joint__vel_meas,left_knee_joint__tgt,left_ankle_pitch_joint__pos_meas,left_ankle_pitch_joint__vel_meas,left_ankle_pitch_joint__tgt,left_ankle_roll_joint__pos_meas,left_ankle_roll_joint__vel_meas,left_ankle_roll_joint__tgt,right_hip_pitch_joint__pos_meas,right_hip_pitch_joint__vel_meas,right_hip_pitch_joint__tgt,right_hip_roll_joint__pos_meas,right_hip_roll_joint__vel_meas,right_hip_roll_joint__tgt,right_hip_yaw_joint__pos_meas,right_hip_yaw_joint__vel_meas,right_hip_yaw_joint__tgt,right_knee_joint__pos_meas,right_knee_joint__vel_meas,right_knee_joint__tgt,right_ankle_pitch_joint__pos_meas,right_ankle_pitch_joint__vel_meas,right_ankle_pitch_joint__tgt,right_ankle_roll_joint__pos_meas,right_ankle_roll_joint__vel_meas,right_ankle_roll_joint__tgt,waist_yaw_joint__pos_meas,waist_yaw_joint__vel_meas,waist_yaw_joint__tgt,waist_pitch_joint__pos_meas,waist_pitch_joint__vel_meas,waist_pitch_joint__tgt,waist_roll_joint__pos_meas,waist_roll_joint__vel_meas,waist_roll_joint__tgt,left_shoulder_pitch_joint__pos_meas,left_shoulder_pitch_joint__vel_meas,left_shoulder_pitch_joint__tgt,left_shoulder_roll_joint__pos_meas,left_shoulder_roll_joint__vel_meas,left_shoulder_roll_joint__tgt,left_shoulder_yaw_joint__pos_meas,left_shoulder_yaw_joint__vel_meas,left_shoulder_yaw_joint__tgt,left_elbow_joint__pos_meas,left_elbow_joint__vel_meas,left_elbow_joint__tgt,left_wrist_yaw_joint__pos_meas,left_wrist_yaw_joint__vel_meas,left_wrist_yaw_joint__tgt,left_wrist_pitch_joint__pos_meas,left_wrist_pitch_joint__vel_meas,left_wrist_pitch_joint__tgt,left_wrist_roll_joint__pos_meas,left_wrist_roll_joint__vel_meas,left_wrist_roll_joint__tgt,right_shoulder_pitch_joint__pos_meas,right_shoulder_pitch_joint__vel_meas,right_shoulder_pitch_joint__tgt,right_shoulder_roll_joint__pos_meas,right_shoulder_roll_joint__vel_meas,right_shoulder_roll_joint__tgt,right_shoulder_yaw_joint__pos_meas,right_shoulder_yaw_joint__vel_meas,right_shoulder_yaw_joint__tgt,right_elbow_joint__pos_meas,right_elbow_joint__vel_meas,right_elbow_joint__tgt,right_wrist_yaw_joint__pos_meas,right_wrist_yaw_joint__vel_meas,right_wrist_yaw_joint__tgt,right_wrist_pitch_joint__pos_meas,right_wrist_pitch_joint__vel_meas,right_wrist_pitch_joint__tgt,right_wrist_roll_joint__pos_meas,right_wrist_roll_joint__vel_meas,right_wrist_roll_joint__tgt,head_yaw_joint__pos_meas,head_yaw_joint__vel_meas,head_yaw_joint__tgt,head_pitch_joint__pos_meas,head_pitch_joint__vel_meas,head_pitch_joint__tgt
0.0000,1785957668.9900,ramp,0,0.044200,-0.0019288219873683599,0.017182922372354106,0.0016969381585713685,0.03181379288434982,-0.011719146743416786,0.48681825399398804,0.8728450536727905,-0.3316230773925781,-0.0061054229736328125,-0.33871660492334615,-0.1398777961730957,-0.0061054229736328125,-0.1448627117739163,-0.003738880157470703,0.0061054229736328125,-0.0027804202740044624,0.6518368721008301,-0.0061054229736328125,0.6671745983745065,-0.28694629669189453,-0.0061054229736328125,-0.2921227493810178,-0.1442880630493164,0.0061054229736328125,-0.1373840438923857,-0.2441873550415039,0.0061054229736328125,-0.23996853021219489,-0.049757957458496094,-0.0061054229736328125,-0.054742952237657336,0.18378734588623047,0.0061054229736328125,0.1862791012730374,0.6963214874267578,0.0061054229736328125,0.6855823064529818,-0.4050612449645996,-0.018314361572265625,-0.397965640396113,0.0802454948425293,0.0061054229736328125,0.09443367870247184,-0.10766458511352539,-0.0061054229736328125,-0.10862283451773014,-0.018531288936595603,-0.00022622002064510372,-0.022114049721274367,-0.2517140399954041,0.005172905811025387,-0.27327215584508413,-0.14102792739868164,-0.0061054229736328125,-0.14102582349314358,0.2821526527404785,-0.0061054229736328125,0.28215214587271137,-0.07104110717773438,0.0061054229736328125,-0.07104066891742628,-0.3065042495727539,-0.0061054229736328125,-0.3065042095056332,0.27812623977661133,0.0061054229736328125,0.2781245238816297,-0.3255891799926758,-0.0073261260986328125,-0.32558717137789406,-0.4491872787475586,-0.0073261260986328125,-0.44918450743411176,0.07525968551635742,0.0061054229736328125,0.07526045503080385,-0.18838930130004883,-0.0061054229736328125,-0.18800599821487168,-0.011408805847167969,0.0061054229736328125,-0.011408735501953007,-0.4581747055053711,0.0061054229736328125,-0.4581737297087497,0.3128318786621094,0.0061054229736328125,0.3128299486480957,0.21496105194091797,0.0073261260986328125,0.21495972568509394,0.3152894973754883,-0.0073261260986328125,0.315287552439945,-0.024016857147216797,0.0030689239501953125,-0.023920865300121094,0.0,0.0,9.26183488050912e-27
0.0209,1785957669.0105,ramp,0,0.044256,0.025731626819319127,0.07117938004136223,0.038284734142435654,0.031761158257722855,-0.011566060595214367,0.4868263304233551,0.8728445172309875,-0.33526611328125,-0.14041519165039062,-0.338137955410404,-0.14141178131103516,-0.11599540710449219,-0.1442583547407925,-0.003547191619873047,0.07936477661132812,-0.0027687923079541175,0.6568222045898438,0.5677661895751953,0.6660600023800896,-0.28771305084228516,-0.04273414611816406,-0.2917384268845908,-0.1381521224975586,0.3846149444580078,-0.13681086593363673,-0.24533748626708984,-0.25030517578125,-0.23980184770793753,-0.046689510345458984,-0.05494499206542969,-0.054514585296760024,0.1835956573486328,0.018314361572265625,0.18550193499790898,0.699772834777832,0.372406005859375,0.6843909072922014,-0.41273069381713867,-0.4945049285888672,-0.3971397506380896,0.08292961120605469,0.04273414611816406,0.09403969835719776,-0.10747289657592773,-0.018314361572265625,-0.10816968377783967,-0.013180075524796674,0.23009791061005616,-0.02202176327780695,-0.2511215326818921,0.06267070960684988,-0.2721320809538217,-0.14026117324829102,0.05494499206542969,-0.13960311560286773,0.2813854217529297,-0.06715583801269531,0.2818093905737564,-0.07104110717773438,0.018314361572265625,-0.07074430751381994,-0.30631256103515625,0.10378456115722656,-0.3064771152241614,0.27812623977661133,0.018314361572265625,0.27696419739122585,-0.3255891799926758,-0.021978378295898438,-0.3242289012242403,-0.4491872787475586,-0.0073261260986328125,-0.4473104834174251,0.07525968551635742,0.128204345703125,0.07578081787732548,-0.1858968734741211,0.05494499206542969,-0.18805603191682985,-0.012558937072753906,0.03052520751953125,-0.01136116649728198,-0.4577908515930176,-0.05494499206542969,-0.4575138742506671,0.3128318786621094,0.0061054229736328125,0.31152483008840504,0.21496105194091797,0.0073261260986328125,0.21406288189092157,0.3152894973754883,-0.03663063049316406,0.31397234360881543,-0.02392101287841797,0.0030689239501953125,-0.023821069561387794,0.0,0.0,6.272321332733118e-24
0.0411,1785957669.0308,ramp,0,0.042192,-0.08493554750038143,-0.30858553551355244,0.03832973324247958,0.03124057874083519,-0.012661624699831009,0.4882780909538269,0.8720368146896362,-0.3383340835571289,-0.0061054229736328125,-0.3375773378413359,-0.14198684692382812,-0.0061054229736328125,-0.14367283075229662,-0.005272865295410156,0.06715583801269531,-0.0027575266939433058,0.6710114479064941,0.8608055114746094,0.6649801395565541,-0.2928900718688965,-0.04273414611816406,-0.2913660806907963,-0.1283731460571289,0.6654453277587891,-0.13625554941354945,-0.2472548484802246,-0.0061054229736328125,-0.23964035938339404,-0.04458045959472656,0.15262603759765625,-0.05429333475321354,0.18071985244750977,-0.06715583801269531,0.18474898686924146,0.7151126861572266,0.9218559265136719,0.6832366346515654,-0.42116737365722656,-0.47008514404296875,-0.39633959735340585,0.08273792266845703,0.40903472900390625,0.09365799527357273,-0.1080479621887207,0.0061054229736328125,-0.10773065417436331,-0.009216882803716443,0.40462513906831943,-0.02193235267529632,-0.24833222026474477,0.14158808076094612,-0.2710275332098076,-0.14179515838623047,-0.018314361572265625,-0.13822474230244794,0.2796597480773926,-0.128204345703125,0.2814773162555594,-0.0704660415649414,-0.0061054229736328125,-0.07045718135897258,-0.30592918395996094,-0.0061054229736328125,-0.30645086525786114,0.27812623977661133,0.0061054229736328125,0.27584002913077393,-0.3255891799926758,-0.0073261260986328125,-0.32291295764414935,-0.4491872787475586,-0.0073261260986328125,-0.4454948579565685,0.07525968551635742,-0.0061054229736328125,0.07628496511589654,-0.1849379539489746,0.16483497619628906,-0.1881045064627093,-0.012942790985107422,0.0061054229736328125,-0.011315079843504178,-0.45702409744262695,0.018314361572265625,-0.45687458128562913,0.31302356719970703,0.0061054229736328125,0.31026038178608273,0.21496105194091797,0.0073261260986328125,0.21319398564807115,0.3149080276489258,-0.03663063049316406,0.3126981194692742,-0.02392101287841797,0.0030689239501953125,-0.023724383669149595,0.0,0.0,1.2340210637196433e-23
0.0602,1785957669.0502,ramp,0,0.041253,-0.0040510719134375615,-0.35668265756406065,0.06073709211764792,0.032395247370004654,-0.015658900141716003,0.48876240849494934,0.871674656867981,-0.33948421478271484,-0.06715583801269531,-0.3370478337697033,-0.14332962036132812,-0.14041519165039062,-0.14311980253296605,-0.005272865295410156,-0.0061054229736328125,-0.002746886305883255,0.6873092651367188,0.9584865570068359,0.6639602076218178,-0.29615020751953125,-0.2625160217285156,-0.2910143991942658,-0.11610174179077148,0.75091552734375,-0.1357310521900324,-0.24763870239257812,-0.018314361572265625,-0.23948783343685784,-0.04285478591918945,0.09157562255859375,-0.05408436330793124,0.17995262145996094,-0.04273414611816406,0.18403782631728022,0.7346701622009277,1.0927963256835938,0.6821464225413618,-0.4328641891479492,-0.6654453277587891,-0.3955838514661077,0.08273792266845703,0.0061054229736328125,0.09329747618161817,-0.10823965072631836,-0.0061054229736328125,-0.10731599010488999,-0.0003260278425412898,0.4776768541161856,-0.021847904237201156,-0.24668518025520486,0.04362478364787523,-0.26998428633343813,-0.1429462432861328,0.0061054229736328125,-0.13692286680822238,0.27716732025146484,-0.16483497619628906,0.281163671601393,-0.07027435302734375,0.0061054229736328125,-0.07018599030743876,-0.30592918395996094,-0.0061054229736328125,-0.3064260721282786,0.27812623977661133,0.0061054229736328125,0.2747782506494128,-0.3255891799926758,-0.0073261260986328125,-0.32167004710737224,-0.4491872787475586,0.0073261260986328125,-0.4437799971902861,0.07525968551635742,0.018314361572265625,0.07676113288204325,-0.17899417877197266,0.39682579040527344,-0.18815029073853284,-0.011792182922363281,0.0061054229736328125,-0.011271550935082995,-0.4562568664550781,0.09157562255859375,-0.45627076819337015,0.3128318786621094,-0.0061054229736328125,0.30906610861058864,0.21496105194091797,0.0073261260986328125,0.21237331194142933,0.3145265579223633,-0.021978378295898438,0.3114946130019666,-0.02382516860961914,0.0030689239501953125,-0.023633063709814987,0.0,0.0,1.8071340502196307e-23
0.0810,1785957669.0706,ramp,0,0.041157,0.022589275664161364,-0.36019490098868445,0.06247500030481717,0.034466762095689774,-0.01943831518292427,0.4890719950199127,0.8713454008102417,-0.340059757232666,-0.0061054229736328125,-0.33647068526357155,-0.1456303596496582,-0.10378456115722656,-0.14251701319151447,-0.0054645538330078125,0.0061054229736328125,-0.002735288502575368,0.7078261375427246,0.8363857269287109,0.6628485028700977,-0.30401182174682617,-0.372406005859375,-0.2906310736237354,-0.10555553436279297,0.3113555908203125,-0.13515936104497703,-0.24802207946777344,0.05494499206542969,-0.23932158330412845,-0.041512489318847656,0.03052520751953125,-0.05385658874692171,0.17899417877197266,-0.018314361572265625,0.18326267599800355,0.7576799392700195,0.9462757110595703,0.6809581138493612,-0.4470529556274414,-0.5921859741210938,-0.39476010405180645,0.08273792266845703,0.05494499206542969,0.09290451781453328,-0.10747289657592773,0.03052520751953125,-0.10686401483016707,0.009403695365124195,0.47396352595945523,-0.021755857183169056,-0.24602926064490924,0.030819388898832435,-0.26884716877668957,-0.13891887664794922,0.23809432983398438,-0.13550384939756274,0.27314043045043945,-0.22588539123535156,0.2808218054037447,-0.07027435302734375,0.0061054229736328125,-0.06989039766017834,-0.3051619529724121,0.10378456115722656,-0.30639904812890345,0.27812623977661133,0.0061054229736328125,0.2736209340258201,-0.3255891799926758,-0.0073261260986328125,-0.3203153002829624,-0.4488058090209961,0.0073261260986328125,-0.4419108343594276,0.07679367065429688,0.14041519165039062,0.0772801459163573,-0.16710567474365234,0.6166057586669922,-0.18820019465393506,-0.01121664047241211,0.018314361572265625,-0.01122410532358586,-0.4533810615539551,0.128204345703125,-0.4556126243889126,0.31302356719970703,0.0061054229736328125,0.30776437550582814,0.21496105194091797,0.0073261260986328125,0.2114787945445195,0.3145265579223633,-0.021978378295898438,0.3101828157997565,-0.023729324340820312,0.0030689239501953125,-0.023533526839498806,0.0,0.0,2.431815373223114e-23
0.1012,1785957669.0907,ramp,0,0.041549,0.03787951753782328,-0.2705201584599661,0.08745211821720862,0.036189738661050797,-0.022069673985242844,0.48962628841400146,0.8709014654159546,-0.34025144577026367,0.018314361572265625,-0.33591148445363445,-0.14754772186279297,-0.09157562255859375,-0.14193296890416052,-0.0054645538330078125,0.0061054229736328125,-0.002724051358349302,0.7227821350097656,0.6532363891601562,0.6617713690111897,-0.31168127059936523,-0.39682579040527344,-0.2902596684009326,-0.09826898574829102,0.45787620544433594,-0.13460544788752737,-0.24763870239257812,0.04273414611816406,-0.2391605030832031,-0.04093742370605469,0.0061054229736328125,-0.05363589733449258,0.17784357070922852,-0.06715583801269531,0.18251163067473372,0.7743616104125977,0.7753353118896484,0.6798067582173842,-0.4585580825805664,-0.5311355590820312,-0.39396197286656237,0.08216285705566406,0.03052520751953125,0.09252377934807132,-0.10651397705078125,0.05494499206542969,-0.10642609471600004,0.016501152576796692,0.33008101935006673,-0.021666672533776028,-0.24580408389401556,-0.017287633739712458,-0.2677454123795549,-0.1323995590209961,0.34798622131347656,-0.13412895943956218,0.268155574798584,-0.28693580627441406,0.28049057028386826,-0.07027435302734375,0.0061054229736328125,-0.06960399711334626,-0.3020944595336914,0.16483497619628906,-0.30637286449994533,0.27812623977661133,0.0061054229736328125,0.27249960669604123,-0.3255891799926758,-0.0073261260986328125,-0.3190026822766418,-0.4484243392944336,0.0073261260986328125,-0.440099797238452,0.07986164093017578,0.15262603759765625,0.07778301910423316,-0.15330028533935547,0.7387065887451172,-0.18824854669784655,-0.011024951934814453,0.03052520751953125,-0.011178135137238188,-0.4506959915161133,0.14041519165039062,-0.4549749470067524,0.31302356719970703,-0.0061054229736328125,0.30650312264149565,0.21496105194091797,0.0073261260986328125,0.21061209412419382,0.3141450881958008,-0.021978378295898438,0.3089118118031152,-0.023633241653442383,0.0030689239501953125,-0.02343708528605451,0.0,0.0,3.037070863040353e-23
0.1210,1785957669.1106,ramp,0,0.042236,0.032964137758620844,-0.1975164215257371,0.0885921675456011,0.03761743754148483,-0.023857256397604942,0.49027523398399353,0.8704286217689514,-0.340059757232666,0.0061054229736328125,-0.33536183339694786,-0.14889001846313477,-0.07936477661132812,-0.14135889863460555,-0.0054645538330078125,0.0061054229736328125,-0.0027130061164822657,0.7339038848876953,0.5067157745361328,0.6607126299084899,-0.31743335723876953,-0.28693580627441406,-0.2898946058517645,-0.09290027618408203,0.28693580627441406,-0.13406099418342934,-0.2468714714050293,0.04273414611816406,-0.2390021737101593,-0.04074573516845703,-0.0061054229736328125,-0.05341897478021911,0.1761178970336914,-0.07936477661132812,0.18177341132987743,0.7856745719909668,0.5555553436279297,0.6786750648641332,-0.46622753143310547,-0.40903472900390625,-0.39317747176865914,0.0815877914428711,0.018314361572265625,0.09214954294373634,-0.10555553436279297,0.06715583801269531,-0.10599565318369368,0.022184425836851974,0.240357985248563,-0.02157901093545928,-0.24598730296256902,0.04495206453830118,-0.26666247123008746,-0.12473011016845703,0.40903472900390625,-0.13277754916830742,0.2622108459472656,-0.33577537536621094,0.2801649918325919,-0.07104110717773438,0.0061054229736328125,-0.06932248757257932,-0.29883480072021484,0.14041519165039062,-0.30634712802197717,0.2777423858642578,0.0061054229736328125,0.2713974288365814,-0.3255891799926758,-0.0073261260986328125,-0.3177124805076543,-0.4480428695678711,0.0073261260986328125,-0.43831968810850447,0.08312177658081055,0.16483497619628906,0.0782773044739673,-0.13757658004760742,0.7875461578369141,-0.1882960730096055,-0.010449886322021484,0.04273414611816406,-0.0111329500068645,-0.44820356369018555,0.128204345703125,-0.45434815956170393,0.31302356719970703,-0.0061054229736328125,0.30526340882615355,0.21496105194091797,0.0073261260986328125,0.2097601947824951,0.3141450881958008,-0.0073261260986328125,0.30766251338045114,-0.023537397384643555,0.009205818176269531,-0.02334229071348383,0.0,0.0,3.6319901006947113e-23
0.1408,1785957669.1305,ramp,0,0.042745,0.027416585954471644,-0.12766485199199634,0.06847226014853988,0.03856135904788971,-0.024959063157439232,0.4909191429615021,0.8699933290481567,-0.33986806869506836,0.0061054229736328125,-0.3348102765173855,-0.15023231506347656,-0.05494499206542969,-0.14078283787264886,-0.005847930908203125,-0.018314361572265625,-0.0027019225770910796,0.7411899566650391,0.3113555908203125,0.6596502198054768,-0.3220353126525879,-0.1892547607421875,-0.28952827750941945,-0.08887386322021484,0.15262603759765625,-0.1335146526774043,-0.24610471725463867,0.03052520751953125,-0.23884329535656254,-0.040554046630859375,0.0061054229736328125,-0.05320130008336146,0.17458391189575195,-0.06715583801269531,0.18103263233322467,0.79449462890625,0.3601951599121094,0.6775394475539379,-0.4717884063720703,-0.3113555908203125,-0.3923902505447412,0.08082056045532227,0.018314361572265625,0.09177400893741985,-0.10402154922485352,0.06715583801269531,-0.10556371916754886,0.02659519857474781,0.23551594068728318,-0.021491045385249128,-0.24504910669675978,0.051596363974753645,-0.2655757751637677,-0.11571836471557617,0.4456653594970703,-0.1314214531085365,0.25549983978271484,-0.34798622131347656,0.27983828449262754,-0.07104110717773438,0.0061054229736328125,-0.06904000194468221,-0.29691648483276367,0.07936477661132812,-0.306321302307087,0.2777423858642578,0.0061054229736328125,0.27029142936020295,-0.3255891799926758,-0.0073261260986328125,-0.316417805180369,-0.4476613998413086,0.0073261260986328125,-0.43653340674863084,0.08618927001953125,0.16483497619628906,0.0787733036953411,-0.12166213989257812,0.8119659423828125,-0.1883437641108814,-0.00968313217163086,0.06715583801269531,-0.01108760820462771,-0.4457106590270996,0.09157562255859375,-0.4537191988362871,0.3128318786621094,-0.0061054229736328125,0.30401939651102733,0.21496105194091797,0.0073261260986328125,0.2089053416226723,0.3137636184692383,-0.021978378295898438,0.3064088832249841,-0.023441553115844727,0.009205818176269531,-0.023247167456627558,0.0,0.0,4.2289721210518264e-23
0.1617,1785957669.1514,ramp,0,0.043234,0.022276254367536177,-0.09358732564420823,0.05707661881122603,0.03928694874048233,-0.025703703984618187,0.491418719291687,0.8696570992469788,-0.3392925262451172,0.03052520751953125,-0.33423251763862055,-0.1509990692138672,-0.04273414611816406,-0.14017941104168863,-0.006423473358154297,-0.018314361572265625,-0.0026903125083408167,0.7459836006164551,0.1770458221435547,0.6585373393526166,-0.32491159439086914,-0.09157562255859375,-0.2891445465468013,-0.08580589294433594,0.128204345703125,-0.13294235693123524,-0.2455291748046875,0.05494499206542969,-0.23867686940334634,-0.040554046630859375,-0.0061054229736328125,-0.05297328463572206,0.1734328269958496,-0.05494499206542969,0.18025666224133063,0.7992887496948242,0.21367454528808594,0.676349882147075,-0.4761981964111328,-0.16483497619628906,-0.39156563196318744,0.0802454948425293,0.0061054229736328125,0.09138063499092913,-0.10210418701171875,0.07936477661132812,-0.1051112658991456,0.0315539211983578,0.18404592357911226,-0.021398900985382895,-0.2435257410183921,0.07620553444152277,-0.2644374550301607,-0.1067056655883789,0.4212455749511719,-0.1300009349933194,0.24763870239257812,-0.39682579040527344,0.27949605674891426,-0.07123327255249023,-0.0061054229736328125,-0.06874409668869018,-0.29480743408203125,0.09157562255859375,-0.30629424972804914,0.27755069732666016,-0.0061054229736328125,0.2691328887979056,-0.3252077102661133,0.021978378295898438,-0.3150616256217882,-0.4472799301147461,0.021978378295898438,-0.4346622671547264,0.0890655517578125,0.11599540710449219,0.0792928656201903,-0.10517168045043945,0.7997550964355469,-0.18839372080296748,-0.008340835571289062,0.07936477661132812,-0.011040112416265322,-0.4439849853515625,0.05494499206542969,-0.4530603590013232,0.3128318786621094,0.0061054229736328125,0.30271628673760287,0.21496105194091797,0.0073261260986328125,0.20800987821458305,0.3137636184692383,-0.021978378295898438,0.3050956987106628,-0.0233457088470459,0.009205818176269531,-0.02314752531950225,0.0,0.0,4.854314085779176e-23
0.1811,1785957669.1706,ramp,0,0.043669,0.019794102927203662,-0.05257576837807284,0.060578434295706446,0.03974360600113869,-0.026027066633105278,0.49187344312667847,0.869369626045227,-0.3389091491699219,0.0061054229736328125,-0.33369280839064974,-0.15157461166381836,-0.04273414611816406,-0.13961572426315025,-0.006806850433349609,-0.03052520751953125,-0.002679467047190157,0.7482843399047852,0.06715583801269531,0.6574977501842451,-0.3264460563659668,-0.04273414611816406,-0.2887860870633218,-0.08446359634399414,0.04273414611816406,-0.13240775102878324,-0.2451457977294922,0.018314361572265625,-0.2385214038114629,-0.04036235809326172,-0.0061054229736328125,-0.05276028566626573,0.17228269577026367,-0.05494499206542969,0.17953179543246534,0.8023567199707031,0.11599540710449219,0.6752386582875258,-0.4784994125366211,-0.09157562255859375,-0.39079532052208166,0.07966995239257812,0.0061054229736328125,0.09101316758430848,-0.1005702018737793,0.09157562255859375,-0.10468860997431781,0.03623100755444088,0.2427509879645351,-0.021312824965464633,-0.24210694331546756,0.09408543077439661,-0.2633741015693324,-0.09980297088623047,0.33577537536621094,-0.1286739683436133,0.241119384765625,-0.34798622131347656,0.27917636719504874,-0.07123327255249023,0.0061054229736328125,-0.06846767894929784,-0.2932734489440918,0.06715583801269531,-0.30626897875840275,0.2773590087890625,-0.0061054229736328125,0.2680506465709098,-0.3244447708129883,0.021978378295898438,-0.31379476036609594,-0.4468984603881836,0.021978378295898438,-0.4329143557332122,0.09098291397094727,0.07936477661132812,0.07977821060759067,-0.09079122543334961,0.7387065887451172,-0.1884403874829751,-0.007190227508544922,0.06715583801269531,-0.010995744571544976,-0.4426426887512207,0.07936477661132812,-0.4524449085687453,0.3126401901245117,-0.0061054229736328125,0.30149899623513277,0.21457958221435547,0.0073261260986328125,0.20717338759483123,0.3133821487426758,-0.03663063049316406,0.30386899696237246,-0.02324986457824707,0.009205818176269531,-0.02305444534293995,0.0,0.0,5.438472726887444e-23
