t_s,phase,frame,adapt_on,drift,drift_frac,err_masked_deg,err_leg_deg,err_all_deg,act_dev_max,dev_clamped,loop_ms
0.5209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.00
0.5409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.99
0.5609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.81
0.5809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.70
0.6007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.89
0.6210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.18
0.6409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.71
0.6605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.07
0.6803,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
0.7006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.39
0.7209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
0.7407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
0.7602,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.16
0.7810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.51
0.8009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.70
0.8206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.07
0.8410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.33
0.8607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.77
0.8808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.08
0.9006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.87
0.9205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.83
0.9425,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.79
0.9607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
0.9809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
1.0005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.95
1.0207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
1.0404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.19
1.0607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
1.0807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.00
1.1008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.18
1.1208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
1.1408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.69
1.1608,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.97
1.1807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.76
1.2008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.96
1.2210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.86
1.2464,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,3.46
1.2607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
1.2807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.65
1.3008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
1.3208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.99
1.3409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.62
1.3606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
1.3809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
1.4007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.54
1.4209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.11
1.4408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.56
1.4607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
1.4808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
1.5006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,3.48
1.5210,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
1.5407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.17
1.5606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
1.5809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.19
1.6007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.83
1.6205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.10
1.6414,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.48
1.6605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
1.6808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.03
1.7009,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.83
1.7202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.81
1.7405,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.58
1.7607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
1.7808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
1.8007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.97
1.8202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.91
1.8406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.42
1.8606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.18
1.8808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
1.9007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.82
1.9207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,5.66
1.9447,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,4.59
1.9605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.13
1.9810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.85
2.0007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.77
2.0209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.20
2.0408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.91
2.0606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,13.78
2.0808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
2.1007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.23
2.1208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.85
2.1409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.34
2.1601,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.85
2.1809,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.74
2.2005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.70
2.2207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.92
2.2404,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.27
2.2605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.41
2.2807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
2.3007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.00
2.3205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.48
2.3408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.58
2.3609,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.97
2.3807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.95
2.4006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
2.4208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
2.4408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.05
2.4605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.55
2.4810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.96
2.5007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.46
2.5208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.11
2.5411,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
2.5606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.48
2.5805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
2.6003,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.02
2.6202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.44
2.6407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.63
2.6607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
2.6812,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.76
2.7008,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.11
2.7207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.94
2.7408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.76
2.7605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
2.7812,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
2.8006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.63
2.8207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.30
2.8408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.84
2.8606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.79
2.8810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
2.9006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.42
2.9207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.07
2.9407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
2.9607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
2.9810,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.88
3.0007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.29
3.0207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.07
3.0407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.04
3.0607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.10
3.0807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.76
3.1004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.93
3.1202,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
3.1410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.56
3.1604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.95
3.1805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.50
3.2006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.87
3.2201,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.04
3.2408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.90
3.2606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.84
3.2805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.95
3.3005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.73
3.3208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.14
3.3408,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.44
3.3606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.03
3.3805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
3.4005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
3.4204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.26
3.4412,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.12
3.4606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.22
3.4806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.89
3.5007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
3.5207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.34
3.5406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.44
3.5607,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,6.10
3.5805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
3.6005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
3.6207,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
3.6425,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.39
3.6605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,6.47
3.6808,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
3.7004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.58
3.7206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.89
3.7410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.80
3.7603,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.65
3.7807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.99
3.8005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.74
3.8206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.98
3.8412,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.39
3.8605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.61
3.8806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.19
3.9005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.95
3.9208,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.42
3.9407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.83
3.9604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.97
3.9806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.12
4.0004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.04
4.0206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.01
4.0410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.89
4.0604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.37
4.0805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
4.1007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
4.1205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.71
4.1409,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.14
4.1604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.83
4.1804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.95
4.2006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.97
4.2209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.89
4.2405,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.85
4.2605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.28
4.2807,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
4.3005,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.82
4.3209,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
4.3410,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.87
4.3603,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
4.3806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.13
4.4006,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.73
4.4205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.82
4.4406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.38
4.4605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.99
4.4804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.12
4.5004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
4.5206,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.89
4.5403,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
4.5605,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
4.5805,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
4.6004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.95
4.6205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
4.6406,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.10
4.6603,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.85
4.6806,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
4.7007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
4.7204,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.73
4.7407,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.05
4.7606,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.84
4.7804,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.01
4.8004,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.12
4.8212,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.47
4.8417,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.47
4.8604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
4.8813,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
4.9007,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.41
4.9205,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.25
4.9405,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.95
4.9604,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.95
4.9811,ramp,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
5.0007,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.64
5.0210,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.73
5.0404,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.74
5.0604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.36
5.0810,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.12
5.1005,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.72
5.1211,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.92
5.1406,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.62
5.1604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.96
5.1812,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
5.2005,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.48
5.2207,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.27
5.2408,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.21
5.2603,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.73
5.2805,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.10
5.3006,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
5.3206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.25
5.3407,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.50
5.3605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
5.3803,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.03
5.4004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
5.4208,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.29
5.4403,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.86
5.4604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,5.69
5.4807,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.19
5.5005,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.73
5.5205,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.64
5.5410,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.28
5.5603,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.42
5.5805,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
5.6005,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.90
5.6206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.21
5.6407,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.70
5.6605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.81
5.6802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
5.7004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.07
5.7205,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.36
5.7406,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
5.7604,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.63
5.7806,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.96
5.8003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
5.8205,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.16
5.8413,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.44
5.8602,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.30
5.8804,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.17
5.9005,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
5.9204,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.10
5.9407,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.82
5.9605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.96
5.9804,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.00
6.0004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.17
6.0207,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.98
6.0406,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
6.0603,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.05
6.0802,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.50
6.1003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.41
6.1208,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.58
6.1407,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.45
6.1603,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.70
6.1803,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.97
6.2004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.11
6.2204,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.95
6.2406,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.34
6.2605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.57
6.2804,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.10
6.3003,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.09
6.3206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.49
6.3408,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.98
6.3602,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.44
6.3805,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.31
6.4004,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,5.39
6.4205,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
6.4402,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.68
6.4602,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.27
