t_s,wall_time,phase,frame,roll,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,left_hip_pitch_joint__pos_meas,left_hip_pitch_joint__vel_meas,left_hip_pitch_joint__tgt,left_hip_roll_joint__pos_meas,left_hip_roll_joint__vel_meas,left_hip_roll_joint__tgt,left_hip_yaw_joint__pos_meas,left_hip_yaw_joint__vel_meas,left_hip_yaw_joint__tgt,left_knee_joint__pos_meas,left_knee_joint__vel_meas,left_knee_joint__tgt,left_ankle_pitch_joint__pos_meas,left_ankle_pitch_joint__vel_meas,left_ankle_pitch_joint__tgt,left_ankle_roll_joint__pos_meas,left_ankle_roll_joint__vel_meas,left_ankle_roll_joint__tgt,right_hip_pitch_joint__pos_meas,right_hip_pitch_joint__vel_meas,right_hip_pitch_joint__tgt,right_hip_roll_joint__pos_meas,right_hip_roll_joint__vel_meas,right_hip_roll_joint__tgt,right_hip_yaw_joint__pos_meas,right_hip_yaw_joint__vel_meas,right_hip_yaw_joint__tgt,right_knee_joint__pos_meas,right_knee_joint__vel_meas,right_knee_joint__tgt,right_ankle_pitch_joint__pos_meas,right_ankle_pitch_joint__vel_meas,right_ankle_pitch_joint__tgt,right_ankle_roll_joint__pos_meas,right_ankle_roll_joint__vel_meas,right_ankle_roll_joint__tgt,waist_yaw_joint__pos_meas,waist_yaw_joint__vel_meas,waist_yaw_joint__tgt,waist_pitch_joint__pos_meas,waist_pitch_joint__vel_meas,waist_pitch_joint__tgt,waist_roll_joint__pos_meas,waist_roll_joint__vel_meas,waist_roll_joint__tgt,left_shoulder_pitch_joint__pos_meas,left_shoulder_pitch_joint__vel_meas,left_shoulder_pitch_joint__tgt,left_shoulder_roll_joint__pos_meas,left_shoulder_roll_joint__vel_meas,left_shoulder_roll_joint__tgt,left_shoulder_yaw_joint__pos_meas,left_shoulder_yaw_joint__vel_meas,left_shoulder_yaw_joint__tgt,left_elbow_joint__pos_meas,left_elbow_joint__vel_meas,left_elbow_joint__tgt,left_wrist_yaw_joint__pos_meas,left_wrist_yaw_joint__vel_meas,left_wrist_yaw_joint__tgt,left_wrist_pitch_joint__pos_meas,left_wrist_pitch_joint__vel_meas,left_wrist_pitch_joint__tgt,left_wrist_roll_joint__pos_meas,left_wrist_roll_joint__vel_meas,left_wrist_roll_joint__tgt,right_shoulder_pitch_joint__pos_meas,right_shoulder_pitch_joint__vel_meas,right_shoulder_pitch_joint__tgt,right_shoulder_roll_joint__pos_meas,right_shoulder_roll_joint__vel_meas,right_shoulder_roll_joint__tgt,right_shoulder_yaw_joint__pos_meas,right_shoulder_yaw_joint__vel_meas,right_shoulder_yaw_joint__tgt,right_elbow_joint__pos_meas,right_elbow_joint__vel_meas,right_elbow_joint__tgt,right_wrist_yaw_joint__pos_meas,right_wrist_yaw_joint__vel_meas,right_wrist_yaw_joint__tgt,right_wrist_pitch_joint__pos_meas,right_wrist_pitch_joint__vel_meas,right_wrist_pitch_joint__tgt,right_wrist_roll_joint__pos_meas,right_wrist_roll_joint__vel_meas,right_wrist_roll_joint__tgt,head_yaw_joint__pos_meas,head_yaw_joint__vel_meas,head_yaw_joint__tgt,head_pitch_joint__pos_meas,head_pitch_joint__vel_meas,head_pitch_joint__tgt,cmd_sin,cmd_cos,cmd_height,pelvis_roll,proj_g_x,proj_g_y,proj_g_z
0.0001,1788395526.3054,ramp,0,0.012671,-0.0033541850740018736,0.0026750545490450985,0.001036565754394189,0.004226407501846552,0.004952669143676758,0.590565025806427,0.8069638013839722,-0.22635459899902344,-0.0061054229736328125,-0.22635423700547042,0.08388853073120117,-0.0061054229736328125,0.08388737848028928,-0.009490966796875,0.0061054229736328125,-0.009490836433700784,0.43631553649902344,-0.0061054229736328125,0.43631503768705454,-0.21619224548339844,0.0061054229736328125,-0.21638370897951165,-0.07200002670288086,0.0061054229736328125,-0.07199903774651577,-0.16096973419189453,0.0061054229736328125,-0.16097027029215055,-0.08292961120605469,-0.0061054229736328125,-0.08312063486165028,0.02444744110107422,0.0061054229736328125,0.02444710530324755,0.4537639617919922,0.0061054229736328125,0.4537632233171781,-0.30842161178588867,-0.0061054229736328125,-0.3086118084655432,0.08043718338012695,0.0061054229736328125,0.08043607853519652,-0.001438140869140625,-0.0061054229736328125,-0.0014381211155567507,-0.010962082134259287,-2.2775964569814087e-06,-0.01096193156458039,-0.0018061970330177652,0.0050003300263573155,-0.0018061722239984606,0.19548368453979492,-0.0061054229736328125,0.19548374657368675,0.06682300567626953,-0.0061054229736328125,0.06682346137889475,-0.0012464523315429688,0.0061054229736328125,-0.0012464352108969982,-0.29921817779541016,-0.0061054229736328125,-0.2992181885342928,-0.002972126007080078,0.0061054229736328125,-0.002972085183443378,-0.01506805419921875,-0.0073261260986328125,-0.015067847231960651,0.01087188720703125,-0.0073261260986328125,0.010871737876224773,0.18858098983764648,0.0061054229736328125,0.18858114668350123,-0.06797361373901367,-0.0061054229736328125,-0.06797405363746187,0.0054645538330078125,0.0061054229736328125,0.005464478774628767,-0.2959585189819336,0.0061054229736328125,-0.29595857449385976,0.007573604583740234,0.0061054229736328125,0.007573500556494652,0.00362396240234375,0.0073261260986328125,0.0036239126254082577,0.00705718994140625,-0.0073261260986328125,0.007057093007373975,4.792213439941406e-05,0.0030689239501953125,4.7921476164938145e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.01449886616319418,0.01394096203148365,-0.014496948570013046,-0.9997977018356323
0.0211,1788395526.3265,ramp,0,0.012777,0.023772934255403895,-0.10430010751089054,0.06410979006234072,0.0043254937045276165,0.004906364716589451,0.590716540813446,0.8068526387214661,-0.22712182998657227,-0.15262603759765625,-0.22621557977663403,0.08561420440673828,0.0061054229736328125,0.08344602277921721,-0.009490966796875,-0.0061054229736328125,-0.009440902404960804,0.43976688385009766,0.39682579040527344,0.43612397382765755,-0.21715116500854492,-0.1770458221435547,-0.21629750957528102,-0.07583475112915039,-0.372406005859375,-0.07162023003602574,-0.16096973419189453,-0.018314361572265625,-0.16117561697654184,-0.08465576171875,0.0061054229736328125,-0.08268331321997399,0.02502298355102539,0.07936477661132812,0.024318482028855528,0.4581747055053711,0.40903472900390625,0.4534803595190927,-0.31302356719970703,-0.1770458221435547,-0.30804037042059423,0.08446359634399414,0.3235645294189453,0.08001288111889233,-0.001438140869140625,-0.04273414611816406,-0.0014305547454462311,-0.010393084401490005,-0.058902917121144205,-0.01090425767992173,-0.002278154176275501,0.050123428315766896,-0.001796669430817636,0.19548368453979492,-0.018314361572265625,0.19550750790165577,0.06586408615112305,-0.0061054229736328125,0.06699801272839692,-0.0004792213439941406,0.0061054229736328125,-0.001239877355635427,-0.29921817779541016,-0.0061054229736328125,-0.2992223019326987,-0.002972126007080078,0.018314361572265625,-0.002956448185797864,-0.01506805419921875,-0.0073261260986328125,-0.014988570940351758,0.01087188720703125,0.0073261260986328125,0.010814538526582915,0.18838930130004883,-0.0061054229736328125,0.18864122458100602,-0.06663131713867188,-0.0061054229736328125,-0.06814255138912695,0.0054645538330078125,0.03052520751953125,0.0054357285752035175,-0.2959585189819336,0.03052520751953125,-0.29597983766218466,0.007573604583740234,0.0061054229736328125,0.0075336541849875625,0.00362396240234375,0.0073261260986328125,0.003604846175527638,0.00705718994140625,-0.0073261260986328125,0.007019963604974875,4.792213439941406e-05,0.0030689239501953125,4.7669347452701004e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.015075383707880974,0.01317700743675232,-0.015073503367602825,-0.9997995495796204
0.0408,1788395526.3462,ramp,0,0.013071,0.020792397184198272,-0.3354998409640568,0.014756004476910913,0.0058669522404670715,0.0030508325435221195,0.5912230014801025,0.8064810037612915,-0.2282719612121582,0.0061054229736328125,-0.22608570015683835,0.08542251586914062,-0.07936477661132812,0.08303260682441302,-0.010833263397216797,-0.07936477661132812,-0.009394129418640214,0.45491504669189453,0.8363857269287109,0.43594500514623047,-0.22539615631103516,-0.47008514404296875,-0.21621676697035488,-0.0762181282043457,-0.09157562255859375,-0.07126540251042901,-0.16135311126708984,0.018314361572265625,-0.1613679643176712,-0.08465576171875,-0.07936477661132812,-0.08227367595096179,0.02502298355102539,0.0061054229736328125,0.024198001170301634,0.47332239151000977,0.8485965728759766,0.4532154022366084,-0.32126855850219727,-0.5433464050292969,-0.3075051069032313,0.08446359634399414,0.03052520751953125,0.07961647395001,-0.00220489501953125,-0.04273414611816406,-0.001423467359657299,-0.00918386472296053,0.09518623882901213,-0.010850234804414494,-0.0023588186814681657,-0.10030415044477431,-0.0017877682060082258,0.1937580108642578,-0.07936477661132812,0.1955297650336377,0.06471395492553711,-0.128204345703125,0.06716151421402748,9.584426879882812e-05,0.0061054229736328125,-0.0012337346412944893,-0.29921817779541016,-0.0061054229736328125,-0.29922615493499455,-0.002972126007080078,0.0061054229736328125,-0.002941801078496003,-0.01506805419921875,-0.0073261260986328125,-0.01491431318473828,0.01087188720703125,-0.0073261260986328125,0.010760960145950405,0.18608856201171875,-0.05494499206542969,0.18869749928483165,-0.06528902053833008,0.16483497619628906,-0.06830038249614057,0.0054645538330078125,0.0061054229736328125,0.005408798389148756,-0.29576683044433594,0.018314361572265625,-0.29599975477895435,0.007573604583740234,0.0061054229736328125,0.007496330263075889,0.00362396240234375,0.0073261260986328125,0.003586986715316802,0.00705718994140625,-0.0073261260986328125,0.006985184656143245,4.792213439941406e-05,0.0030689239501953125,4.743317959070244e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.015445961616933346,0.0071321940049529076,-0.015444954857230186,-0.9998552799224854
0.0602,1788395526.3657,ramp,0,0.013280,0.011724778919723212,-0.2367514922195999,0.028188303459349355,0.007775487378239632,0.0006247554556466639,0.5913165807723999,0.8064017295837402,-0.2282719612121582,-0.0061054229736328125,-0.2259578721105703,0.08523082733154297,0.0061054229736328125,0.08262572117228538,-0.011024951934814453,-0.03052520751953125,-0.009348095256630126,0.4691038131713867,0.7142848968505859,0.4357688634472789,-0.23479175567626953,-0.4945049285888672,-0.21613729977254095,-0.0762181282043457,-0.0061054229736328125,-0.07091617982691248,-0.1615447998046875,0.0061054229736328125,-0.16155727334752587,-0.08503913879394531,-0.018314361572265625,-0.08187050929664927,0.02502298355102539,0.0061054229736328125,0.024079423422800773,0.486936092376709,0.7142848968505859,0.4529546302092669,-0.329897403717041,-0.4822959899902344,-0.30697829838800234,0.08446359634399414,0.0061054229736328125,0.07922632841366958,-0.0023965835571289062,0.0061054229736328125,-0.0014164919259443559,-0.008614638066936846,0.03172500750547682,-0.01079706527219123,-0.0025173220233240374,-0.020096461381245916,-0.0017790075846068891,0.1937580108642578,0.09157562255859375,0.1955516705928105,0.06145429611206055,-0.22588539123535156,0.0673224330364182,-0.0008625984191894531,0.0061054229736328125,-0.001227688957035327,-0.2990264892578125,0.07936477661132812,-0.2992299470754129,-0.002972126007080078,0.0061054229736328125,-0.002927385336343226,-0.01506805419921875,-0.0073261260986328125,-0.01484122840180426,0.01087188720703125,-0.0073261260986328125,0.010708228087377756,0.18647193908691406,0.06715583801269531,0.1887528850755789,-0.06145429611206055,0.21367454528808594,-0.06845572050899901,0.0054645538330078125,0.0061054229736328125,0.005382293591287241,-0.29442405700683594,0.07936477661132812,-0.2960193572857061,0.007573604583740234,0.018314361572265625,0.007459595908413197,0.00362396240234375,0.0073261260986328125,0.0035694093624592522,0.00705718994140625,-0.0073261260986328125,0.006950955074262754,4.792213439941406e-05,0.0030689239501953125,4.720074222725722e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.015797793865203857,0.00038767093792557716,-0.01579713635146618,-0.9998751282691956
0.0812,1788395526.3866,ramp,0,0.013709,0.04352793656825923,-0.12666619987273026,-0.004347685380960015,0.009554647840559483,-0.0014376045437529683,0.591411828994751,0.8063117265701294,-0.22673797607421875,-0.0061054229736328125,-0.22581966414853225,0.08503913879394531,-0.03052520751953125,0.08218579551899668,-0.01121664047241211,0.0061054229736328125,-0.009298323020401133,0.4788827896118164,0.3235645294189453,0.435578418658731,-0.24303674697875977,-0.34798622131347656,-0.21605137966518279,-0.07641077041625977,-0.03052520751953125,-0.07053859950087765,-0.15924406051635742,0.11599540710449219,-0.16176195468292515,-0.08542251586914062,-0.03052520751953125,-0.08143460463189836,0.02502298355102539,0.0061054229736328125,0.0239512169039372,0.49671506881713867,0.372406005859375,0.4526726829253366,-0.33814239501953125,-0.372406005859375,-0.30640871187393315,0.08446359634399414,0.0061054229736328125,0.07880450221003048,-0.00220489501953125,0.0061054229736328125,-0.0014089500718212325,-0.009681569582753034,-0.01813484627228766,-0.010739578258146714,-0.002751011010568072,0.02506213845162776,-0.0017695355816668866,0.19816827774047852,0.25030517578125,0.1955753549310991,0.05627727508544922,-0.25030517578125,0.06749641881767274,-0.0010547637939453125,0.0061054229736328125,-0.001221152350046652,-0.29787540435791016,0.11599540710449219,-0.2992340471458925,-0.002972126007080078,0.0061054229736328125,-0.0029117990045297555,-0.01506805419921875,-0.0073261260986328125,-0.014762208975315301,0.01087188720703125,-0.0073261260986328125,0.010651214070797117,0.1906900405883789,0.21367454528808594,0.18881276831316668,-0.05608558654785156,0.27472496032714844,-0.0686236723068321,0.005847930908203125,0.04273414611816406,0.0053536365461111825,-0.29250669479370117,0.15262603759765625,-0.2960405515587009,0.007573604583740234,0.018314361572265625,0.007419878644143447,0.00362396240234375,0.0073261260986328125,0.0035504046902657058,0.00705718994140625,-0.0073261260986328125,0.006913945975780584,4.792213439941406e-05,0.0030689239501953125,4.6949430443645185e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.016450203955173492,-0.0039762104861438274,-0.016449332237243652,-0.9998567700386047
0.1008,1788395526.4061,ramp,0,0.014211,0.018006381144082314,-0.12475352590021374,0.0008365381696169944,0.0105748251080513,-0.002404996892437339,0.5913687348365784,0.806328296661377,-0.2234787940979004,0.128204345703125,-0.22569065357154056,0.08484745025634766,-0.0061054229736328125,0.08177514578849424,-0.01121664047241211,0.0061054229736328125,-0.009251862998710768,0.48310136795043945,0.22588539123535156,0.43540064748192375,-0.24917221069335938,-0.28693580627441406,-0.2159711773203829,-0.07679414749145508,-0.018314361572265625,-0.0701861461761622,-0.15560102462768555,0.20146560668945312,-0.16195301500094078,-0.08580589294433594,-0.0061054229736328125,-0.08102770830346978,0.02502298355102539,0.0061054229736328125,0.023831542199753874,0.501317024230957,0.1770458221435547,0.45240949850929635,-0.34351110458374023,-0.23809432983398438,-0.3058770298800512,0.08446359634399414,-0.0061054229736328125,0.07841074745727093,-0.0020132064819335938,-0.0061054229736328125,-0.0014019101087274757,-0.012525497363127434,-0.11768083144988599,-0.010685916857297969,-0.0032155172430048565,-0.024682811529276885,-0.0017606939162046593,0.20142841339111328,0.11599540710449219,0.1955974631374804,0.05129194259643555,-0.27472496032714844,0.06765882629186598,-0.0010547637939453125,-0.0061054229736328125,-0.0012150507374713599,-0.29614973068237305,0.06715583801269531,-0.299237874367208,-0.002972126007080078,0.0061054229736328125,-0.002897249903083009,-0.01506805419921875,-0.0073261260986328125,-0.014688448088789201,0.01087188720703125,-0.0073261260986328125,0.010597994190645374,0.1929912567138672,0.09157562255859375,0.18886866647503378,-0.05071687698364258,0.25030517578125,-0.06878044734370928,0.006231784820556641,0.04273414611816406,0.005326886553719122,-0.29039764404296875,0.10378456115722656,-0.29606033540724086,0.007573604583740234,0.0061054229736328125,0.007382804461843003,0.00362396240234375,0.0073261260986328125,0.0035326647302151245,0.00705718994140625,-0.0073261260986328125,0.006879399737787348,4.792213439941406e-05,0.0030689239501953125,4.671484281402895e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.01741696335375309,-0.0038978750817477703,-0.017415951937437057,-0.9998407363891602
0.1209,1788395526.4262,ramp,0,0.014379,0.01926315807140973,-0.11541337054887192,0.0037551996577419367,0.011256982572376728,-0.0031920941546559334,0.5914580225944519,0.806250810623169,-0.22002744674682617,0.1770458221435547,-0.2255580279148468,0.08484745025634766,-0.0061054229736328125,0.08135298900531429,-0.01121664047241211,0.0061054229736328125,-0.009204101093986571,0.48655271530151367,0.06715583801269531,0.43521789487655566,-0.25377416610717773,-0.15262603759765625,-0.21588872757947405,-0.07717752456665039,-0.0061054229736328125,-0.06982381655378328,-0.1513824462890625,0.20146560668945312,-0.16214942913019917,-0.08580589294433594,-0.0061054229736328125,-0.08060941009860557,0.02502298355102539,0.0061054229736328125,0.023708514021738923,0.5043849945068359,0.10378456115722656,0.4521389392511113,-0.3477292060852051,-0.20146560668945312,-0.30533044931871184,0.08446359634399414,-0.0061054229736328125,0.07800595907573858,-0.0020132064819335938,-0.0061054229736328125,-0.0013946728747720812,-0.016221100879711625,-0.1311911633473761,-0.010630751779421214,-0.003206275926907882,0.0003216227888064641,-0.00175160449334075,0.2021951675415039,-0.03052520751953125,0.1956201908506494,0.046306610107421875,-0.22588539123535156,0.06782578467945803,-0.0012464523315429688,-0.0061054229736328125,-0.0012087781480949005,-0.2953829765319824,-0.0061054229736328125,-0.29924180883329693,-0.002972126007080078,0.0061054229736328125,-0.0028822931128827524,-0.01506805419921875,-0.0073261260986328125,-0.014612620305967428,0.01087188720703125,-0.0073261260986328125,0.010543283005571434,0.1933746337890625,-0.04273414611816406,0.18892613099149802,-0.04592275619506836,0.1770458221435547,-0.06894161546421435,0.006615161895751953,0.03052520751953125,0.005299386984379327,-0.2896304130554199,0.018314361572265625,-0.2960806736303984,0.007573604583740234,0.0061054229736328125,0.00734469140252154,0.00362396240234375,0.0073261260986328125,0.0035144276685238115,0.00705718994140625,-0.0073261260986328125,0.006843885459756897,4.792213439941406e-05,0.0030689239501953125,4.647368166929514e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.0175776369869709,-0.0022811689414083958,-0.017576687037944794,-0.9998429417610168
0.1410,1788395526.4463,ramp,0,0.014786,0.011172268700883444,-0.03904417197797457,0.016350543051271434,0.0117332823574543,-0.003495844081044197,0.5915288925170898,0.8061908483505249,-0.21715116500854492,0.10378456115722656,-0.22542560508312434,0.08484745025634766,-0.0061054229736328125,0.08093147782826782,-0.01121664047241211,-0.0061054229736328125,-0.009156412231742954,0.48789501190185547,0.0061054229736328125,0.43503542175551096,-0.25645875930786133,-0.07936477661132812,-0.2158064039292987,-0.0775609016418457,-0.018314361572265625,-0.0694620410436107,-0.1486983299255371,0.128204345703125,-0.16234554288250852,-0.0859975814819336,-0.0061054229736328125,-0.08019175159893488,0.02502298355102539,0.0061054229736328125,0.02358567399123097,0.5063023567199707,0.03052520751953125,0.451868793760331,-0.35098886489868164,-0.14041519165039062,-0.3047847046453101,0.08408021926879883,-0.018314361572265625,0.07760178973877045,-0.0018215179443359375,-0.0061054229736328125,-0.0013874467087488318,-0.01927487240835845,-0.13110661749268135,-0.01057567106572869,-0.00312077875439776,-0.009622339479974158,-0.0017425289709692272,0.20104408264160156,-0.09157562255859375,0.1956428838062317,0.041512489318847656,-0.22588539123535156,0.06799248773688994,-0.0012464523315429688,0.0061054229736328125,-0.001202515151415599,-0.2955746650695801,-0.04273414611816406,-0.2992457372823904,-0.002972126007080078,0.0061054229736328125,-0.00286735919616428,-0.01506805419921875,-0.0073261260986328125,-0.014536908486890944,0.01087188720703125,-0.0073261260986328125,0.010488655490541567,0.1916489601135254,-0.07936477661132812,0.18898350762723698,-0.04170417785644531,0.14041519165039062,-0.06910253710963891,0.006998538970947266,0.03052520751953125,0.005271929470245892,-0.28943872451782227,-0.0061054229736328125,-0.2961009807502263,0.007765769958496094,0.0061054229736328125,0.0073066366296610395,0.00362396240234375,0.0073261260986328125,0.003496218496847189,0.00705718994140625,-0.0073261260986328125,0.006808425493860315,4.792213439941406e-05,0.0030689239501953125,4.623288933330822e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.017902987077832222,-0.0002798521891236305,-0.017902029678225517,-0.999839723110199
0.1604,1788395526.4659,ramp,0,0.015044,0.012737097424630068,0.03023489074221021,0.023834417906476498,0.01180905569344759,-0.0033781547099351883,0.5916852355003357,0.8060754537582397,-0.2154254913330078,0.018314361572265625,-0.22529796594001186,0.08484745025634766,-0.0061054229736328125,0.08052519346815623,-0.011408805847167969,-0.018314361572265625,-0.009110446098610114,0.4880867004394531,-0.018314361572265625,0.43485954035720337,-0.25760889053344727,-0.04273414611816406,-0.21572705416740648,-0.07813644409179688,-0.018314361572265625,-0.06911333443828548,-0.14716434478759766,0.04273414611816406,-0.16253457215315414,-0.0859975814819336,0.0061054229736328125,-0.07978918074073636,0.02444744110107422,0.0061054229736328125,0.023467271476876033,0.5068774223327637,0.0061054229736328125,0.4516084070995839,-0.35271453857421875,-0.06715583801269531,-0.304258674643043,0.08369684219360352,-0.0061054229736328125,0.07721222075605112,-0.0018215179443359375,-0.0061054229736328125,-0.0013804815832701017,-0.021688445319776137,-0.12203806480407121,-0.010522580106969631,-0.0029592758173544354,0.03003383931897697,-0.001733781295936672,0.197784423828125,-0.03052520751953125,0.19566475699356303,0.037677764892578125,-0.16483497619628906,0.06815316875486895,-0.0018215179443359375,-0.0061054229736328125,-0.0011964784014151346,-0.29614973068237305,-0.018314361572265625,-0.29924952381881714,-0.002972126007080078,0.0061054229736328125,-0.002852964757467687,-0.01506805419921875,-0.0073261260986328125,-0.014463931708002392,0.01087188720703125,-0.0073261260986328125,0.010436001358938435,0.18800592422485352,-0.1892547607421875,0.18903881156935282,-0.038252830505371094,0.11599540710449219,-0.0692576455653566,0.007190227508544922,0.018314361572265625,0.005245463840940108,-0.2896304130554199,-0.07936477661132812,-0.296120554288567,0.007765769958496094,0.0061054229736328125,0.007269956560702595,0.00362396240234375,0.0073261260986328125,0.003478667119646145,0.00705718994140625,-0.0073261260986328125,0.006774246496153019,4.792213439941406e-05,0.0030689239501953125,4.6000795463741785e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.0180037971585989,0.0022303364239633083,-0.01800277829170227,-0.9998354315757751
0.1801,1788395526.4855,ramp,0,0.015186,0.009423825422948864,0.043779613613650126,0.022269602706594786,0.011545619927346706,-0.002894426928833127,0.5919391512870789,0.805894672870636,-0.21523380279541016,-0.0061054229736328125,-0.2251677224291321,0.08484745025634766,0.0061054229736328125,0.08011061922246544,-0.011983871459960938,-0.018314361572265625,-0.009063542065765642,0.4882783889770508,-0.03052520751953125,0.434680070249089,-0.2583761215209961,-0.018314361572265625,-0.2156460853413528,-0.07851982116699219,-0.0061054229736328125,-0.0687575127723213,-0.14678096771240234,0.0061054229736328125,-0.1627274584047191,-0.0859975814819336,0.018314361572265625,-0.07937839576779547,0.023680686950683594,0.0061054229736328125,0.023346453060279566,0.5070691108703613,0.0061054229736328125,0.45134270747128036,-0.3538651466369629,-0.05494499206542969,-0.30372191144757893,0.08312177658081055,-0.018314361572265625,0.07681470295076068,-0.0018215179443359375,-0.0061054229736328125,-0.0013733743403511443,-0.023604459817693383,-0.05422491320151463,-0.010468405872513518,-0.002565995847162897,0.02486681159159111,-0.0017248551320617601,0.19490861892700195,-0.14041519165039062,0.19568707648461173,0.034801483154296875,-0.11599540710449219,0.06831712833186862,-0.0020132064819335938,-0.0061054229736328125,-0.001190318476683651,-0.29825878143310547,-0.09157562255859375,-0.29925338761628767,-0.002972126007080078,0.0061054229736328125,-0.002838276612536035,-0.01506805419921875,-0.0073261260986328125,-0.014389465900230823,0.01087188720703125,-0.0073261260986328125,0.010382272864723504,0.18474626541137695,-0.128204345703125,0.1890952439412022,-0.03633546829223633,0.06715583801269531,-0.06941591887671852,0.007381916046142578,0.018314361572265625,0.0052184582030583935,-0.29212331771850586,-0.018314361572265625,-0.29614052720825035,0.007765769958496094,0.0061054229736328125,0.007232528066245764,0.00362396240234375,0.0073261260986328125,0.0034607576215745016,0.00705718994140625,-0.0073261260986328125,0.006739370105171397,4.792213439941406e-05,0.0030689239501953125,4.576396591687334e-05,0.0,0.0,0.0,0.0,1.0,0.6899999976158142,0.017758416011929512,0.005233536008745432,-0.017757238820195198,-0.9998286366462708
