t_s,wall_time,phase,frame,roll,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,base_quat_x,base_quat_y,base_quat_z,base_quat_w,left_hip_pitch_joint__pos_meas,left_hip_pitch_joint__vel_meas,left_hip_pitch_joint__tgt,left_hip_pitch_joint__eff_meas,left_hip_pitch_joint__eff_cmd,left_hip_roll_joint__pos_meas,left_hip_roll_joint__vel_meas,left_hip_roll_joint__tgt,left_hip_roll_joint__eff_meas,left_hip_roll_joint__eff_cmd,left_hip_yaw_joint__pos_meas,left_hip_yaw_joint__vel_meas,left_hip_yaw_joint__tgt,left_hip_yaw_joint__eff_meas,left_hip_yaw_joint__eff_cmd,left_knee_joint__pos_meas,left_knee_joint__vel_meas,left_knee_joint__tgt,left_knee_joint__eff_meas,left_knee_joint__eff_cmd,left_ankle_pitch_joint__pos_meas,left_ankle_pitch_joint__vel_meas,left_ankle_pitch_joint__tgt,left_ankle_pitch_joint__eff_meas,left_ankle_pitch_joint__eff_cmd,left_ankle_roll_joint__pos_meas,left_ankle_roll_joint__vel_meas,left_ankle_roll_joint__tgt,left_ankle_roll_joint__eff_meas,left_ankle_roll_joint__eff_cmd,right_hip_pitch_joint__pos_meas,right_hip_pitch_joint__vel_meas,right_hip_pitch_joint__tgt,right_hip_pitch_joint__eff_meas,right_hip_pitch_joint__eff_cmd,right_hip_roll_joint__pos_meas,right_hip_roll_joint__vel_meas,right_hip_roll_joint__tgt,right_hip_roll_joint__eff_meas,right_hip_roll_joint__eff_cmd,right_hip_yaw_joint__pos_meas,right_hip_yaw_joint__vel_meas,right_hip_yaw_joint__tgt,right_hip_yaw_joint__eff_meas,right_hip_yaw_joint__eff_cmd,right_knee_joint__pos_meas,right_knee_joint__vel_meas,right_knee_joint__tgt,right_knee_joint__eff_meas,right_knee_joint__eff_cmd,right_ankle_pitch_joint__pos_meas,right_ankle_pitch_joint__vel_meas,right_ankle_pitch_joint__tgt,right_ankle_pitch_joint__eff_meas,right_ankle_pitch_joint__eff_cmd,right_ankle_roll_joint__pos_meas,right_ankle_roll_joint__vel_meas,right_ankle_roll_joint__tgt,right_ankle_roll_joint__eff_meas,right_ankle_roll_joint__eff_cmd,waist_yaw_joint__pos_meas,waist_yaw_joint__vel_meas,waist_yaw_joint__tgt,waist_yaw_joint__eff_meas,waist_yaw_joint__eff_cmd,waist_pitch_joint__pos_meas,waist_pitch_joint__vel_meas,waist_pitch_joint__tgt,waist_pitch_joint__eff_meas,waist_pitch_joint__eff_cmd,waist_roll_joint__pos_meas,waist_roll_joint__vel_meas,waist_roll_joint__tgt,waist_roll_joint__eff_meas,waist_roll_joint__eff_cmd,left_shoulder_pitch_joint__pos_meas,left_shoulder_pitch_joint__vel_meas,left_shoulder_pitch_joint__tgt,left_shoulder_pitch_joint__eff_meas,left_shoulder_pitch_joint__eff_cmd,left_shoulder_roll_joint__pos_meas,left_shoulder_roll_joint__vel_meas,left_shoulder_roll_joint__tgt,left_shoulder_roll_joint__eff_meas,left_shoulder_roll_joint__eff_cmd,left_shoulder_yaw_joint__pos_meas,left_shoulder_yaw_joint__vel_meas,left_shoulder_yaw_joint__tgt,left_shoulder_yaw_joint__eff_meas,left_shoulder_yaw_joint__eff_cmd,left_elbow_joint__pos_meas,left_elbow_joint__vel_meas,left_elbow_joint__tgt,left_elbow_joint__eff_meas,left_elbow_joint__eff_cmd,left_wrist_yaw_joint__pos_meas,left_wrist_yaw_joint__vel_meas,left_wrist_yaw_joint__tgt,left_wrist_yaw_joint__eff_meas,left_wrist_yaw_joint__eff_cmd,left_wrist_pitch_joint__pos_meas,left_wrist_pitch_joint__vel_meas,left_wrist_pitch_joint__tgt,left_wrist_pitch_joint__eff_meas,left_wrist_pitch_joint__eff_cmd,left_wrist_roll_joint__pos_meas,left_wrist_roll_joint__vel_meas,left_wrist_roll_joint__tgt,left_wrist_roll_joint__eff_meas,left_wrist_roll_joint__eff_cmd,right_shoulder_pitch_joint__pos_meas,right_shoulder_pitch_joint__vel_meas,right_shoulder_pitch_joint__tgt,right_shoulder_pitch_joint__eff_meas,right_shoulder_pitch_joint__eff_cmd,right_shoulder_roll_joint__pos_meas,right_shoulder_roll_joint__vel_meas,right_shoulder_roll_joint__tgt,right_shoulder_roll_joint__eff_meas,right_shoulder_roll_joint__eff_cmd,right_shoulder_yaw_joint__pos_meas,right_shoulder_yaw_joint__vel_meas,right_shoulder_yaw_joint__tgt,right_shoulder_yaw_joint__eff_meas,right_shoulder_yaw_joint__eff_cmd,right_elbow_joint__pos_meas,right_elbow_joint__vel_meas,right_elbow_joint__tgt,right_elbow_joint__eff_meas,right_elbow_joint__eff_cmd,right_wrist_yaw_joint__pos_meas,right_wrist_yaw_joint__vel_meas,right_wrist_yaw_joint__tgt,right_wrist_yaw_joint__eff_meas,right_wrist_yaw_joint__eff_cmd,right_wrist_pitch_joint__pos_meas,right_wrist_pitch_joint__vel_meas,right_wrist_pitch_joint__tgt,right_wrist_pitch_joint__eff_meas,right_wrist_pitch_joint__eff_cmd,right_wrist_roll_joint__pos_meas,right_wrist_roll_joint__vel_meas,right_wrist_roll_joint__tgt,right_wrist_roll_joint__eff_meas,right_wrist_roll_joint__eff_cmd,head_yaw_joint__pos_meas,head_yaw_joint__vel_meas,head_yaw_joint__tgt,head_yaw_joint__eff_meas,head_yaw_joint__eff_cmd,head_pitch_joint__pos_meas,head_pitch_joint__vel_meas,head_pitch_joint__tgt,head_pitch_joint__eff_meas,head_pitch_joint__eff_cmd
0.0031,1786751818.8800,ramp0,0,0.025073,0.0031135461031212472,-0.026846455179950723,-0.008716522606788794,0.026514597237110138,0.14217975735664368,0.26242002844810486,-0.9540532827377319,-0.14332962036132812,0.07936477661132812,-0.14428807062822574,0.02930450439453125,0.0,0.060303688049316406,-0.0061054229736328125,0.06279658417214752,-0.08791351318359375,0.0,-0.02732372283935547,0.0061054229736328125,-0.027707096145461605,0.02930450439453125,0.0,0.8318853378295898,-0.0061054229736328125,0.7866329620979207,-0.02930450439453125,0.0,-0.4117717742919922,-0.04273414611816406,-0.33411548697897053,0.02930450439453125,0.0,-0.03729438781738281,-0.0061054229736328125,-0.04074572962625784,0.02930450439453125,0.0,-0.06701469421386719,0.06715583801269531,-0.08197118457203535,0.02930450439453125,0.0,-0.14332962036132812,-0.0061054229736328125,-0.13911054626702032,-0.14652252197265625,0.0,0.09232521057128906,0.0061054229736328125,0.09366749443198862,-0.02930450439453125,0.0,0.8284335136413574,0.018314361572265625,0.8059997006442077,0.20513153076171875,0.0,-0.48885393142700195,-0.05494499206542969,-0.4244274787858879,-0.02930450439453125,0.0,0.17726850509643555,-0.0061054229736328125,0.17400882261737827,0.02930450439453125,0.0,-0.06701469421386719,-0.0061054229736328125,-0.06950758942437782,-0.02930450439453125,0.0,0.3491,-0.004703016335213079,0.3490999525233179,-0.07701507869673457,2.1059971513990727,-0.06797061803244007,0.011722256949232197,-0.08493363627989842,0.12171658537298675,0.0,-0.07238340377807617,-0.0061054229736328125,-0.07199998971157533,-0.02930450439453125,0.0,-0.09846115112304688,-0.0061054229736328125,-0.0925168593273526,-0.08791351318359375,-0.630337186547052,0.7335200309753418,0.0061054229736328125,0.7335199312161321,0.08791351318359375,0.0,-0.10325431823730469,-0.0061054229736328125,-0.105747249320103,-0.08791351318359375,0.0,1.2032947540283203,0.0061054229736328125,1.20329459037968,0.08791351318359375,0.0,0.5663003921508789,-0.0073261260986328125,0.5663003151323475,-0.007814407348632812,0.16600630264694827,-1.5413522720336914,-0.0073261260986328125,-1.541352062407573,-0.007814407348632812,0.0,-0.09155797958374023,0.0061054229736328125,-0.0921334823048093,0.08791351318359375,0.0,0.11840248107910156,-0.0061054229736328125,0.12549682005139862,-0.14652252197265625,1.2899364010279724,1.424760341644287,0.0061054229736328125,1.4247601478759364,0.08791351318359375,0.0,-0.0020132064819335938,0.0061054229736328125,-0.0033555434269617475,0.08791351318359375,0.0,0.34696245193481445,0.0061054229736328125,0.3465785508871181,0.08791351318359375,0.0,-0.039483070373535156,0.0073261260986328125,-0.039483065005491765,0.007814407348632812,0.0,0.9294652938842773,-0.0073261260986328125,0.9294651674816224,-0.007814407348632812,0.0,0.0002396106719970703,0.0030689239501953125,0.00023961063941000941,0.0003663003444671631,0.0,0.0,0.0,2.041705694237613e-28,0.0,0.0
0.0271,1786751818.9040,ramp0,0,0.025416,0.05484650019796129,0.01603213197433074,-0.01186582242776733,0.026343174278736115,0.14211374521255493,0.2625500559806824,-0.9540320634841919,-0.1416034698486328,0.09157562255859375,-0.14462091285187986,-0.8498153686523438,0.0,0.06049537658691406,0.0061054229736328125,0.0624215226329074,-0.08791351318359375,0.0,-0.02732372283935547,0.0061054229736328125,-0.02754156942313086,-0.08791351318359375,0.0,0.8295845985412598,-0.23809432983398438,0.7843237659255571,-3.0183181762695312,0.0,-0.4090876579284668,0.03052520751953125,-0.33331446308372153,7.413917541503906,0.0,-0.03863668441772461,-0.10378456115722656,-0.040502333403833385,0.4395599365234375,0.0,-0.0660562515258789,0.0061054229736328125,-0.08267622516280566,-2.4322357177734375,0.0,-0.14332962036132812,-0.04273414611816406,-0.13827970317933996,0.4395599365234375,0.0,0.09232521057128906,0.018314361572265625,0.09310800880427639,0.14652252197265625,0.0,0.8286252021789551,-0.04273414611816406,0.8035748215130923,-1.7875442504882812,0.0,-0.48712825775146484,0.0061054229736328125,-0.42308704824966625,5.9487152099609375,0.0,0.17688465118408203,-0.0061054229736328125,0.1729695036126378,-0.08791351318359375,0.0,-0.06701469421386719,-0.0061054229736328125,-0.06909246159510074,-0.26373291015625,0.0,0.3491,0.009507093008186019,0.3470149236950343,0.15364006607364739,1.9808954217020571,-0.06813823968512298,-0.04101904524891593,-0.08442634219207087,-0.5488203391753761,0.0,-0.07238340377807617,-0.0061054229736328125,-0.07037544614837186,-0.14652252197265625,0.0,-0.09846115112304688,-0.0061054229736328125,-0.09076977756707891,0.08791351318359375,-0.5953955513415782,0.7335200309753418,0.0061054229736328125,0.7291388157217702,0.02930450439453125,0.0,-0.10325431823730469,-0.018314361572265625,-0.10690752125630805,-0.08791351318359375,0.0,1.2032947540283203,0.0061054229736328125,1.1961076489751066,0.02930450439453125,0.0,0.5663003921508789,-0.0073261260986328125,0.5629178997860095,-0.023443222045898438,0.09835799572018855,-1.536393165588379,0.4468860626220703,-1.5321459325799596,0.21099090576171875,0.0,-0.09155797958374023,0.0061054229736328125,-0.09038871285802803,0.08791351318359375,0.0,0.1182107925415039,0.04273414611816406,0.12355273080137387,0.02930450439453125,1.2510546160274774,1.424760341644287,0.0061054229736328125,1.4162504420832922,0.08791351318359375,0.0,-0.0020132064819335938,0.0061054229736328125,-0.005127357089285193,0.02930450439453125,0.0,0.34696245193481445,0.0061054229736328125,0.3445085126255893,0.08791351318359375,0.0,-0.039483070373535156,0.0073261260986328125,-0.03924731716656097,0.023443222045898438,0.0,0.9294652938842773,-0.0073261260986328125,0.923913954395591,-0.023443222045898438,0.0,0.0002396106719970703,0.0030689239501953125,0.00023817951662958865,0.0001221001148223877,0.0,0.0,0.0,8.966743187644667e-24,0.0,0.0
0.0506,1786751818.9275,ramp0,0,0.026419,0.019458694432664993,0.09680494855086356,-0.026531359530507708,0.025510774925351143,0.14094291627407074,0.262610524892807,-0.9542117118835449,-0.14045286178588867,0.04273414611816406,-0.14495075661467985,-1.0842514038085938,0.0,0.06049537658691406,-0.0061054229736328125,0.062049839893781475,0.08791351318359375,0.0,-0.0267486572265625,0.0061054229736328125,-0.027377533873980512,-0.08791351318359375,0.0,0.8205718994140625,-0.3846149444580078,0.7820353725054745,-1.9047622680664062,0.0,-0.4042940139770508,0.22588539123535156,-0.3325206553366124,6.124542236328125,0.0,-0.03902006149291992,-0.0061054229736328125,-0.04026112985407216,0.08791351318359375,0.0,-0.06682300567626953,-0.03052520751953125,-0.08337491428593832,-2.4322357177734375,0.0,-0.14371299743652344,-0.0061054229736328125,-0.1374563448706247,0.5567779541015625,0.0,0.09232521057128906,0.0061054229736328125,0.09255356338971595,0.08791351318359375,0.0,0.8242149353027344,-0.2625160217285156,0.8011717872821548,-0.7912063598632812,0.0,-0.4832925796508789,0.20146560668945312,-0.4217586931900665,4.835166931152344,0.0,0.1761178970336914,-0.14041519165039062,0.17193954747453258,0.4395599365234375,0.0,-0.06701469421386719,-0.0061054229736328125,-0.06868107350933299,-0.08791351318359375,0.0,0.3491,-0.00923938846712472,0.3449486781727047,-0.0008425336391262861,1.8569206903622817,-0.06860813241294643,-0.005845801162117019,-0.08392361814180399,-0.671878514451201,0.0,-0.07295894622802734,-0.07936477661132812,-0.06876553753810975,0.08791351318359375,0.0,-0.09846115112304688,0.03052520751953125,-0.08903843466412205,0.02930450439453125,-0.5607686932824409,0.732752799987793,0.0061054229736328125,0.72479716818662,-0.02930450439453125,0.0,-0.10325431823730469,-0.0061054229736328125,-0.1080573407026137,-0.14652252197265625,0.0,1.2025275230407715,-0.0061054229736328125,1.188985452248134,-0.08791351318359375,0.0,0.5663003921508789,-0.021978378295898438,0.5595659554535259,-0.08595848083496094,0.031319109070517825,-1.531815528869629,0.1978015899658203,-1.5230227376023868,0.33602142333984375,0.0,-0.09155797958374023,-0.018314361572265625,-0.08865966143772845,0.08791351318359375,0.0,0.1182107925415039,-0.0061054229736328125,0.1216261551812279,0.02930450439453125,1.2125231036245578,1.424760341644287,-0.018314361572265625,1.407817397296632,-0.08791351318359375,0.0,-0.0020132064819335938,0.0061054229736328125,-0.006883209093111921,0.02930450439453125,0.0,0.3475375175476074,0.0061054229736328125,0.34245712262516614,0.02930450439453125,0.0,-0.039483070373535156,0.0073261260986328125,-0.03901369309864309,0.03907203674316406,0.0,0.9290838241577148,-0.03663063049316406,0.9184127502746137,-0.08595848083496094,0.0,0.0002396106719970703,0.0030689239501953125,0.00023676128634095395,0.0003663003444671631,0.0,0.0,0.0,1.7852505745698614e-23,0.0,0.0
0.0749,1786751818.9518,ramp0,0,0.026795,0.02055452072279995,0.09359836111797525,-0.022545252362985595,0.02501804195344448,0.1397189199924469,0.26292648911476135,-0.9543177485466003,-0.1394944190979004,0.0061054229736328125,-0.14528664945991412,-1.1428604125976562,0.0,0.060303688049316406,-0.0061054229736328125,0.06167134077738264,0.08791351318359375,0.0,-0.026364803314208984,0.0061054229736328125,-0.027210490038268875,0.14652252197265625,0.0,0.8111767768859863,-0.3846149444580078,0.7797050116996134,-0.9670333862304688,0.0,-0.3979663848876953,0.2991447448730469,-0.3317122897623112,5.24542236328125,0.0,-0.03921175003051758,0.05494499206542969,-0.040015502815615715,-0.08791351318359375,0.0,-0.06758975982666016,-0.04273414611816406,-0.08408641683342033,-2.4908447265625,0.0,-0.1439046859741211,-0.0061054229736328125,-0.13661788680000986,0.6739959716796875,0.0,0.09232521057128906,0.0061054229736328125,0.09198894987014271,-0.02930450439453125,0.0,0.8176960945129395,-0.22588539123535156,0.7987246832406139,-0.20513153076171875,0.0,-0.47830724716186523,0.1770458221435547,-0.4204059771142412,4.600730895996094,0.0,0.17554283142089844,-0.14041519165039062,0.17089070272828702,0.26373291015625,0.0,-0.06701469421386719,-0.0061054229736328125,-0.06826214088059085,-0.26373291015625,0.0,0.3491,-0.013772530884042478,0.34284453928720265,-0.0777819788278073,1.7306723572321592,-0.06934038594751271,-0.02341244447284949,-0.08341167451680291,-0.4891228161573178,0.0,-0.07430076599121094,-0.04273414611816406,-0.06712610443475908,0.08791351318359375,0.0,-0.09807729721069336,0.0061054229736328125,-0.08727534025598883,0.08791351318359375,-0.5255068051197767,0.7325611114501953,0.0061054229736328125,0.7203758981549957,-0.08791351318359375,0.0,-0.10382986068725586,-0.018314361572265625,-0.10922824695849295,-0.14652252197265625,0.0,1.2025275230407715,-0.04273414611816406,1.181732639878323,-0.08791351318359375,0.0,0.5659189224243164,-0.03663063049316406,0.5561525390246472,-0.11721611022949219,0.0,-1.5279998779296875,0.09523773193359375,-1.5137322302038831,0.27350616455078125,0.0,-0.09251689910888672,0.0061054229736328125,-0.08689890053629253,0.14652252197265625,0.0,0.1182107925415039,-0.0061054229736328125,0.11966424763713361,-0.02930450439453125,1.1732849527426723,1.424760341644287,-0.03052520751953125,1.3992296969159015,-0.20513153076171875,0.0,-0.0020132064819335938,-0.0061054229736328125,-0.00867126208028702,0.02930450439453125,0.0,0.3475375175476074,0.0061054229736328125,0.34036811170048475,-0.02930450439453125,0.0,-0.039483070373535156,0.0073261260986328125,-0.03877578454393225,0.03907203674316406,0.0,0.9279394149780273,-0.08058547973632812,0.9128106582758941,-0.14847373962402344,0.0,0.0002396106719970703,0.0030689239501953125,0.00023531704679310552,0.0006105005741119385,0.0,0.0,0.0,2.690122639563381e-23,0.0,0.0
0.0978,1786751818.9748,ramp0,0,0.027303,0.01005047034833641,0.056135632451938575,-0.014549894533890193,0.024504728615283966,0.13871529698371887,0.2631353437900543,-0.9544199109077454,-0.13930225372314453,-0.0061054229736328125,-0.14560973620905188,-1.2014617919921875,0.0,0.060303688049316406,-0.0061054229736328125,0.06130727214417453,0.08791351318359375,0.0,-0.025789737701416016,0.0061054229736328125,-0.027049814838992332,-0.08791351318359375,0.0,0.8038907051086426,-0.28693580627441406,0.7774634971577996,-1.2014617919921875,0.0,-0.3918309211730957,0.21367454528808594,-0.3309347435620232,5.128204345703125,0.0,-0.039403438568115234,0.03052520751953125,-0.039779240440631546,-0.02930450439453125,0.0,-0.06854867935180664,-0.03052520751953125,-0.08477079296208985,-2.5494537353515625,0.0,-0.1439046859741211,0.018314361572265625,-0.13581139539607906,0.615386962890625,0.0,0.09232521057128906,0.0061054229736328125,0.09144586254587732,0.26373291015625,0.0,0.8115601539611816,-0.16483497619628906,0.7963708763620184,-0.20513153076171875,0.0,-0.4740891456604004,0.16483497619628906,-0.41910483406923227,4.366302490234375,0.0,0.1747756004333496,0.11599540710449219,0.16988184575433632,-0.615386962890625,0.0,-0.06701469421386719,-0.0061054229736328125,-0.06785918028453038,-0.02930450439453125,0.0,0.3491,-0.02764300983139585,0.3408206218328813,-0.0776484566907294,1.6092373099728785,-0.07046721961172611,-0.029249586440294434,-0.08291924901893898,-0.36700555919111744,0.0,-0.07487630844116211,-0.018314361572265625,-0.06554917560371769,0.08791351318359375,0.0,-0.09769392013549805,0.0061054229736328125,-0.08557946477418303,0.08791351318359375,-0.49158929548366065,0.732752799987793,-0.0061054229736328125,0.7161231914306784,-0.14652252197265625,0.0,-0.10421323776245117,-0.018314361572265625,-0.11035451178111307,-0.14652252197265625,0.0,1.2008018493652344,-0.09157562255859375,1.1747563448964091,-0.14652252197265625,0.0,0.5655374526977539,-0.03663063049316406,0.5528692609402606,-0.21098899841308594,0.0,-1.5241851806640625,0.15384674072265625,-1.5047959284165386,0.07033157348632812,0.0,-0.0934758186340332,0.0061054229736328125,-0.0852052695949812,0.20513153076171875,0.0,0.11840248107910156,-0.0061054229736328125,0.11777713887752829,-0.02930450439453125,1.1355427775505658,1.4241852760314941,-0.09157562255859375,1.3909694072492833,-0.20513153076171875,0.0,-0.0020132064819335938,-0.0061054229736328125,-0.010391144581831846,-0.02930450439453125,0.0,0.3475375175476074,0.0061054229736328125,0.33835874544530925,-0.08791351318359375,0.0,-0.039483070373535156,0.0073261260986328125,-0.038546946381333144,0.03907203674316406,0.0,0.9267950057983398,-0.09523773193359375,0.9074221490595851,-0.2422466278076172,0.0,0.0002396106719970703,0.0030689239501953125,0.00023392786965786423,0.0001221001148223877,0.0,0.0,0.0,3.560495968475634e-23,0.0,0.0
0.1217,1786751818.9987,ramp0,0,0.027570,0.014993022693036063,0.04258818608216513,-0.00713655547672075,0.02422787807881832,0.13813596963882446,0.2632969319820404,-0.9544664621353149,-0.1394944190979004,-0.03052520751953125,-0.1459428639373849,-1.0842514038085938,0.0,0.060303688049316406,-0.0061054229736328125,0.06093188888546278,0.14652252197265625,0.0,-0.025789737701416016,0.0061054229736328125,-0.026884146131509613,-0.08791351318359375,0.0,0.7983298301696777,-0.20146560668945312,0.7751523202081643,-1.1428604125976562,0.0,-0.3870368003845215,0.21367454528808594,-0.33013303256623894,4.717948913574219,0.0,-0.03978681564331055,-0.0061054229736328125,-0.039535635438324654,0.14652252197265625,0.0,-0.0704660415649414,-0.07936477661132812,-0.08547643832104512,-2.1977996826171875,0.0,-0.14371299743652344,0.0061054229736328125,-0.13497983962962146,0.7325973510742188,0.0,0.09232521057128906,0.0061054229736328125,0.09088589700379984,0.08791351318359375,0.0,0.8084921836853027,-0.16483497619628906,0.7939439172233546,-0.02930450439453125,0.0,-0.47025442123413086,0.15262603759765625,-0.41776325374141987,4.24908447265625,0.0,0.17400884628295898,-0.15262603759765625,0.1688416352447998,0.4395599365234375,0.0,-0.06701469421386719,-0.0061054229736328125,-0.06744369636780653,-0.08791351318359375,0.0,0.3491,-0.013836559612568466,0.338733804513103,-0.46368375546733914,1.4840282707861785,-0.07147926578544624,-0.011694922929568198,-0.0824115197854918,-0.4304347994340188,0.0,-0.07525968551635742,-0.0061054229736328125,-0.06392323854306887,0.14652252197265625,0.0,-0.09731054306030273,0.018314361572265625,-0.08383088440591574,0.20513153076171875,-0.4566176881183148,0.732752799987793,-0.04273414611816406,0.7117383179125935,-0.14652252197265625,0.0,-0.10421323776245117,-0.018314361572265625,-0.11151577897285674,-0.20513153076171875,0.0,1.1977343559265137,-0.10378456115722656,1.1675632386928643,-0.14652252197265625,0.0,0.5647745132446289,-0.05128288269042969,0.5494839442330411,-0.2578754425048828,0.0,-1.5203704833984375,0.13919448852539062,-1.4955819017748988,0.0547027587890625,0.0,-0.09405088424682617,0.0061054229736328125,-0.08345900352365755,0.3223419189453125,0.0,0.11840248107910156,-0.0061054229736328125,0.11583138203085377,-0.14652252197265625,1.0966276406170756,1.420541763305664,-0.20146560668945312,1.382452402019707,-0.08791351318359375,0.0,-0.0020132064819335938,-0.018314361572265625,-0.012164478066626055,-0.02930450439453125,0.0,0.3475375175476074,-0.0061054229736328125,0.3362869315508614,-0.08791351318359375,0.0,-0.039483070373535156,0.0073261260986328125,-0.038310996323133666,0.05470085144042969,0.0,0.9248876571655273,-0.124542236328125,0.9018661742660627,-0.22661781311035156,0.0,0.0002396106719970703,0.0030689239501953125,0.0002324955192920566,0.0013431012630462646,0.0,0.0,0.0,4.457919000017345e-23,0.0,0.0
0.1460,1786751819.0229,ramp0,0,0.028062,0.014646779502109438,0.006528701441477772,0.009332907600047081,0.023924075067043304,0.1379471868276596,0.26329007744789124,-0.9545032978057861,-0.14026117324829102,-0.018314361572265625,-0.14628030080383156,-1.0842514038085938,0.0,0.060303688049316406,-0.0061054229736328125,0.060551649896741895,-0.08791351318359375,0.0,-0.02559804916381836,0.0061054229736328125,-0.026716334434173646,0.08791351318359375,0.0,0.7941112518310547,-0.1770458221435547,0.7728112472761954,-1.2014617919921875,0.0,-0.38224315643310547,0.1770458221435547,-0.3293209511235833,4.483512878417969,0.0,-0.0399785041809082,-0.0061054229736328125,-0.03928887930955532,0.20513153076171875,0.0,-0.07200002670288086,-0.018314361572265625,-0.08619121148009741,-2.1977996826171875,0.0,-0.14332962036132812,0.0061054229736328125,-0.1341375273624522,0.7325973510742188,0.0,0.09232521057128906,0.0061054229736328125,0.0903186880873213,-0.14652252197265625,0.0,0.8061914443969727,-0.04273414611816406,0.7914855644142298,-0.7325973510742188,0.0,-0.4669947624206543,0.07936477661132812,-0.41640431954471147,4.4249114990234375,0.0,0.1734328269958496,-0.22588539123535156,0.16778796920343078,0.615386962890625,0.0,-0.06701469421386719,-0.0061054229736328125,-0.06702283800329917,-0.20513153076171875,0.0,0.3491,-0.004635423032028922,0.33661999339099574,-0.463554205755752,1.3571996034597444,-0.07206640546554482,5.902777102701116e-06,-0.081897222874829,-0.30827698006114335,0.0,-0.07545137405395508,0.0061054229736328125,-0.06227626934740838,0.20513153076171875,0.0,-0.09673547744750977,0.018314361572265625,-0.08205968546324341,0.08791351318359375,-0.4211937092648682,0.732177734375,-0.05494499206542969,0.7072967243319223,-0.20513153076171875,0.0,-0.10440492630004883,-0.03052520751953125,-0.11269206761220284,-0.14652252197265625,0.0,1.1946663856506348,-0.128204345703125,1.1602770868330714,-0.20513153076171875,0.0,0.5640115737915039,-0.0659332275390625,0.5460548371234952,-0.27350425720214844,0.0,-1.5173187255859375,0.13919448852539062,-1.4862486880767491,0.13284683227539062,0.0,-0.09405088424682617,0.018314361572265625,-0.08169014881426957,0.26373291015625,0.0,0.11878585815429688,-0.0061054229736328125,0.1138604560545188,-0.08791351318359375,1.0572091210903762,1.415173053741455,-0.16483497619628906,1.3738252259795756,-0.20513153076171875,0.0,-0.0023965835571289062,-0.0061054229736328125,-0.013960750317117675,-0.08791351318359375,0.0,0.34734582901000977,-0.018314361572265625,0.33418831792928894,-0.08791351318359375,0.0,-0.039483070373535156,0.0073261260986328125,-0.03807199415818283,0.05470085144042969,0.0,0.9225988388061523,-0.13919448852539062,0.8962383307546132,-0.2422466278076172,0.0,0.0002396106719970703,0.0030689239501953125,0.00023104464091123117,0.0008547008037567139,0.0,0.0,0.0,5.366950551235987e-23,0.0,0.0
