t_s,phase,frame,adapt_on,drift,drift_frac,err_masked_deg,err_leg_deg,err_all_deg,act_dev_max,dev_clamped,loop_ms
6.3413,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.07
6.3608,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.59
6.3809,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
6.4010,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.84
6.4208,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.86
6.4404,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.18
6.4611,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.59
6.4807,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.78
6.5008,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.38
6.5209,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.13
6.5408,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.11
6.5601,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.08
6.5808,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.80
6.6008,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
6.6207,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.14
6.6412,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.92
6.6608,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.46
6.6807,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.10
6.7009,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.37
6.7206,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
6.7410,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.76
6.7611,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.64
6.7805,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
6.8002,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.48
6.8208,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.61
6.8414,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.63
6.8608,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.51
6.8810,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
6.9007,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.36
6.9203,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.18
6.9409,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.93
6.9605,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.72
6.9801,settle,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.56
7.0009,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
7.0206,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.82
7.0408,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.19
7.0611,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
7.0806,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.47
7.1007,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.28
7.1207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.15
7.1402,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.74
7.1608,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.43
7.1805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.96
7.2006,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.39
7.2206,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.24
7.2410,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.18
7.2607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.88
7.2806,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
7.3007,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.12
7.3207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.83
7.3411,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.02
7.3608,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.59
7.3805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.30
7.4003,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.38
7.4207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.43
7.4409,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.58
7.4607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.91
7.4805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.22
7.5005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.64
7.5206,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.01
7.5409,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.69
7.5607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.12
7.5803,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.71
7.6006,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.65
7.6207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
7.6407,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.09
7.6610,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.93
7.6804,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.85
7.7006,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.09
7.7208,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.94
7.7407,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
7.7607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.06
7.7809,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.90
7.8005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
7.8207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.32
7.8408,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.11
7.8605,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
7.8805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
7.9007,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.51
7.9207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.85
7.9409,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.89
7.9608,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
7.9804,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.55
8.0006,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.27
8.0207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.39
8.0406,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.03
8.0608,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.78
8.0807,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.76
8.1004,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.29
8.1204,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.22
8.1405,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.48
8.1607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.32
8.1805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.82
8.2006,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.38
8.2206,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.00
8.2408,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.55
8.2608,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.83
8.2805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.85
8.3005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.49
8.3207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.10
8.3408,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.23
8.3607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.57
8.3806,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.92
8.4004,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
8.4205,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.44
8.4407,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.14
8.4608,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.90
8.4804,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.94
8.5005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.87
8.5205,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.05
8.5408,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,12.15
8.5609,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.60
8.5804,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.60
8.6005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,11.29
8.6207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.12
8.6410,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.76
8.6607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.75
8.6808,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.84
8.7002,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.24
8.7206,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.20
8.7413,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.25
8.7606,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.29
8.7806,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
8.8007,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.07
8.8204,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.92
8.8403,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.48
8.8607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.14
8.8804,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.28
8.9005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.21
8.9207,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.08
8.9410,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.23
8.9606,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.72
8.9807,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.91
9.0003,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.31
9.0204,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.22
9.0414,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.40
9.0605,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.06
9.0806,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.45
9.1007,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.85
9.1205,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.88
9.1410,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.19
9.1607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.68
9.1803,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.94
9.2005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.62
9.2206,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.25
9.2410,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.62
9.2609,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.60
9.2804,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.64
9.3005,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.74
9.3205,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.06
9.3401,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.30
9.3603,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.39
9.3804,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.15
9.4006,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.26
9.4204,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.04
9.4411,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.53
9.4607,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.49
9.4805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.83
9.5006,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.29
9.5205,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,2.33
9.5411,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,10.29
9.5606,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.56
9.5805,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,7.49
9.6003,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.31
9.6206,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.19
9.6409,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,9.91
9.6603,wait_init,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.96
9.6806,policy,0,0,0.000000,0.000000,nan,nan,nan,0.0000,0,8.12
9.7005,policy,0,1,0.000000,0.000000,0.8013,3.6367,2.1966,0.0000,0,14.86
9.7206,policy,2,1,0.000047,0.000004,0.7820,3.6513,2.2030,0.0007,0,16.17
9.7459,policy,3,1,0.000081,0.000007,0.5753,3.9892,2.3453,0.0014,0,25.21
9.7666,policy,4,1,0.000107,0.000009,0.5125,4.4964,2.5996,0.0023,0,19.10
9.7888,policy,5,1,0.000136,0.000012,0.6082,5.2243,2.9724,0.0031,0,22.14
9.8126,policy,6,1,0.000174,0.000015,0.6575,5.9860,3.3872,0.0039,0,23.78
9.8376,policy,7,1,0.000221,0.000019,0.7383,6.7550,3.8189,0.0046,0,24.98
9.8607,policy,9,1,0.000280,0.000024,0.8139,7.3628,4.3504,0.0053,0,23.08
9.8836,policy,10,1,0.000347,0.000030,0.8716,7.8606,4.8680,0.0059,0,22.87
9.9078,policy,11,1,0.000420,0.000036,0.9120,8.3597,5.3957,0.0065,0,24.12
9.9308,policy,12,1,0.000496,0.000042,0.9235,8.7829,5.8884,0.0070,0,22.97
9.9544,policy,13,1,0.000575,0.000049,0.9325,9.1433,6.4013,0.0076,0,23.58
9.9749,policy,14,1,0.000656,0.000056,0.9372,9.4096,6.8134,0.0082,0,20.47
10.0027,policy,16,1,0.000736,0.000063,0.9485,9.7926,7.3334,0.0093,0,27.82
10.0258,policy,17,1,0.000814,0.000069,0.9606,10.0805,7.7350,0.0103,0,23.10
10.0516,policy,18,1,0.000891,0.000076,0.9760,10.4057,8.1556,0.0113,0,25.74
10.0750,policy,19,1,0.000965,0.000082,0.9617,10.6465,8.5025,0.0122,0,23.34
10.0996,policy,20,1,0.001036,0.000088,0.9335,10.9787,8.8937,0.0130,0,24.63
10.1226,policy,22,1,0.001092,0.000093,0.9464,11.2464,9.2900,0.0136,0,22.93
10.1518,policy,23,1,0.001142,0.000097,0.8333,11.6753,9.7905,0.0141,0,29.22
10.1740,policy,24,1,0.001185,0.000101,0.7493,11.9571,10.2056,0.0145,0,22.13
10.1958,policy,25,1,0.001225,0.000105,0.6678,12.2990,10.6423,0.0149,0,21.82
10.2177,policy,26,1,0.001260,0.000107,0.5846,12.6575,11.1071,0.0152,0,21.91
10.2413,policy,28,1,0.001274,0.000109,0.5519,13.0221,11.7569,0.0152,0,23.56
10.2627,policy,29,1,0.001282,0.000109,0.4423,13.4093,12.2420,0.0151,0,21.33
10.2837,policy,30,1,0.001285,0.000110,0.3709,13.7844,12.6994,0.0150,0,20.95
10.3046,policy,31,1,0.001283,0.000110,0.3078,14.1361,13.1526,0.0148,0,19.74
10.3270,policy,32,1,0.001279,0.000109,0.2225,14.5255,13.6704,0.0146,0,22.32
10.3526,policy,33,0,0.000000,0.000000,0.1363,14.9549,14.2424,0.0000,0,24.65
10.3736,policy,34,0,0.000000,0.000000,0.1591,15.3678,14.7602,0.0000,0,13.98
10.3938,policy,35,0,0.000000,0.000000,0.2676,15.8059,15.2888,0.0000,0,9.78
10.4136,policy,36,0,0.000000,0.000000,0.2990,16.2871,15.8273,0.0000,0,10.82
10.4334,policy,37,0,0.000000,0.000000,0.2616,16.7963,16.4420,0.0000,0,15.02
10.4533,policy,38,0,0.000000,0.000000,0.2350,17.4006,17.0966,0.0000,0,14.40
10.4751,policy,39,0,0.000000,0.000000,0.1867,17.9837,17.7401,0.0000,0,10.32
10.4936,policy,40,0,0.000000,0.000000,0.1934,18.4331,18.3135,0.0000,0,11.66
10.5134,policy,41,0,0.000000,0.000000,0.2348,18.9767,18.8885,0.0000,0,11.29
10.5334,policy,42,0,0.000000,0.000000,0.3259,19.5400,19.4719,0.0000,0,11.21
10.5528,policy,43,0,0.000000,0.000000,0.4939,20.0744,20.0464,0.0000,0,13.47
10.5729,policy,44,0,0.000000,0.000000,0.6478,20.6548,20.6645,0.0000,0,12.87
10.5934,policy,45,0,0.000000,0.000000,0.7264,21.2816,21.2851,0.0000,0,14.15
10.6134,policy,46,0,0.000000,0.000000,0.7315,21.8865,21.8130,0.0000,0,13.21
10.6346,policy,47,0,0.000000,0.000000,0.7600,22.5115,22.3168,0.0000,0,12.00
10.6533,policy,48,0,0.000000,0.000000,0.7662,23.0982,22.7498,0.0000,0,13.19
10.6735,policy,49,0,0.000000,0.000000,0.8187,23.8032,23.1838,0.0000,0,12.38
10.6935,policy,50,0,0.000000,0.000000,0.9363,24.4573,23.5720,0.0000,0,13.78
10.7127,policy,51,0,0.000000,0.000000,1.1812,25.0562,23.8298,0.0000,0,12.11
10.7337,policy,52,0,0.000000,0.000000,1.3863,25.5874,24.0329,0.0000,0,11.80
10.7533,policy,53,0,0.000000,0.000000,1.6072,25.9790,24.1286,0.0000,0,12.72
10.7731,policy,54,0,0.000000,0.000000,1.8699,26.3413,24.2168,0.0000,0,12.11
10.7936,policy,55,0,0.000000,0.000000,2.1116,26.7883,24.3348,0.0000,0,11.21
10.8127,policy,56,0,0.000000,0.000000,2.2715,27.1623,24.3511,0.0000,0,12.24
10.8336,policy,57,0,0.000000,0.000000,2.3012,27.5735,24.4739,0.0000,0,12.20
10.8527,policy,58,0,0.000000,0.000000,2.3516,27.9656,24.6484,0.0000,0,12.93
10.8730,policy,59,0,0.000000,0.000000,2.4275,28.2502,24.7512,0.0000,0,10.88
10.8932,policy,60,0,0.000000,0.000000,2.4418,28.4722,24.8356,0.0000,0,12.76
10.9136,policy,61,0,0.000000,0.000000,2.2076,28.5330,24.8131,0.0000,0,12.37
10.9336,policy,62,0,0.000000,0.000000,2.0943,28.5561,24.8557,0.0000,0,10.96
10.9534,policy,63,0,0.000000,0.000000,2.1468,28.5421,24.8618,0.0000,0,11.98
10.9745,policy,64,0,0.000000,0.000000,2.2303,28.4336,24.8017,0.0000,0,11.90
10.9935,policy,65,0,0.000000,0.000000,2.4224,28.1703,24.6368,0.0000,0,11.28
11.0133,policy,66,0,0.000000,0.000000,2.6522,27.9250,24.4870,0.0000,0,13.87
11.0334,policy,67,0,0.000000,0.000000,2.9040,27.6314,24.2991,0.0000,0,16.33
11.0537,policy,68,0,0.000000,0.000000,3.0629,27.3437,24.1815,0.0000,0,14.26
11.0736,policy,69,0,0.000000,0.000000,3.0617,27.0690,24.0669,0.0000,0,10.85
11.0933,policy,70,0,0.000000,0.000000,2.9845,26.7824,23.9596,0.0000,0,10.82
11.1134,policy,71,0,0.000000,0.000000,2.8324,26.6041,23.9373,0.0000,0,10.35
11.1335,policy,72,0,0.000000,0.000000,2.7311,26.4304,23.9126,0.0000,0,10.96
11.1535,policy,73,0,0.000000,0.000000,2.6247,26.3152,23.8947,0.0000,0,16.06
11.1731,policy,74,0,0.000000,0.000000,2.4726,26.2527,23.8892,0.0000,0,11.19
11.1936,policy,75,0,0.000000,0.000000,2.3383,26.2119,23.8958,0.0000,0,10.36
11.2127,policy,76,0,0.000000,0.000000,2.1324,26.2951,23.9810,0.0000,0,12.97
11.2337,policy,77,0,0.000000,0.000000,1.9514,26.4137,24.1777,0.0000,0,12.12
11.2533,policy,78,0,0.000000,0.000000,1.7904,26.5773,24.3698,0.0000,0,12.08
11.2731,policy,79,0,0.000000,0.000000,1.6570,26.7898,24.5922,0.0000,0,12.44
11.2934,policy,80,0,0.000000,0.000000,1.5256,27.0184,24.8088,0.0000,0,12.57
11.3138,policy,81,0,0.000000,0.000000,1.5120,27.2843,25.0498,0.0000,0,12.24
11.3335,policy,82,0,0.000000,0.000000,1.5176,27.5590,25.2868,0.0000,0,13.28
11.3536,policy,83,0,0.000000,0.000000,1.5475,27.8340,25.5371,0.0000,0,11.93
11.3737,policy,84,0,0.000000,0.000000,1.5522,28.1117,25.8038,0.0000,0,10.90
11.3927,policy,85,0,0.000000,0.000000,1.5543,28.4022,26.0655,0.0000,0,10.80
11.4136,policy,86,0,0.000000,0.000000,1.4255,28.5867,26.2929,0.0000,0,11.96
11.4327,policy,87,0,0.000000,0.000000,1.2795,28.6022,26.4145,0.0000,0,10.97
11.4536,policy,88,0,0.000000,0.000000,1.0832,28.2611,26.3871,0.0000,0,12.79
11.4727,policy,89,0,0.000000,0.000000,0.9532,27.7393,26.2728,0.0000,0,12.06
11.4932,policy,90,0,0.000000,0.000000,0.9069,27.1271,26.1154,0.0000,0,11.49
11.5135,policy,91,0,0.000000,0.000000,0.7826,26.6236,25.9740,0.0000,0,11.18
11.5337,policy,92,0,0.000000,0.000000,0.7342,26.1752,25.8429,0.0000,0,10.95
11.5534,policy,93,0,0.000000,0.000000,0.8080,25.8277,25.7581,0.0000,0,10.63
11.5732,policy,94,0,0.000000,0.000000,0.9116,25.5562,25.7099,0.0000,0,12.36
11.5938,policy,95,0,0.000000,0.000000,0.9801,25.3304,25.6681,0.0000,0,11.43
11.6133,policy,96,0,0.000000,0.000000,1.0006,25.1338,25.6784,0.0000,0,9.32
11.6333,policy,97,0,0.000000,0.000000,1.0333,24.9422,25.6812,0.0000,0,12.33
11.6534,policy,98,0,0.000000,0.000000,1.0653,24.7662,25.6812,0.0000,0,10.51
11.6731,policy,99,0,0.000000,0.000000,1.1134,24.6030,25.6706,0.0000,0,10.27
11.6935,policy,100,0,0.000000,0.000000,1.1486,24.4727,25.6656,0.0000,0,11.45
11.7138,policy,101,0,0.000000,0.000000,1.2823,24.4733,25.6595,0.0000,0,12.97
11.7334,policy,102,0,0.000000,0.000000,1.4175,24.5120,25.6448,0.0000,0,12.24
11.7532,policy,103,0,0.000000,0.000000,1.5593,24.6245,25.6210,0.0000,0,13.28
11.7739,policy,104,0,0.000000,0.000000,1.7393,24.8059,25.6053,0.0000,0,12.53
11.7936,policy,105,0,0.000000,0.000000,1.9378,25.0080,25.5896,0.0000,0,13.99
11.8135,policy,106,0,0.000000,0.000000,2.1207,25.2726,25.5833,0.0000,0,13.86
11.8334,policy,107,0,0.000000,0.000000,2.2594,25.5071,25.5388,0.0000,0,9.94
11.8531,policy,108,0,0.000000,0.000000,2.3471,25.7320,25.4860,0.0000,0,12.26
11.8727,policy,109,0,0.000000,0.000000,2.4019,25.8791,25.3877,0.0000,0,10.47
11.8931,policy,110,0,0.000000,0.000000,2.4435,25.9978,25.4748,0.0000,0,11.85
11.9137,policy,111,0,0.000000,0.000000,2.2801,25.9789,25.5545,0.0000,0,12.15
11.9336,policy,112,0,0.000000,0.000000,2.1640,25.9459,25.5598,0.0000,0,10.74
11.9535,policy,113,0,0.000000,0.000000,2.2237,25.8430,25.5043,0.0000,0,12.67
11.9730,policy,114,0,0.000000,0.000000,2.3426,25.6482,25.4009,0.0000,0,10.91
11.9928,policy,115,0,0.000000,0.000000,2.4241,25.3764,25.2795,0.0000,0,12.56
12.0137,policy,116,0,0.000000,0.000000,2.4683,25.0697,25.1136,0.0000,0,10.75
12.0331,policy,117,0,0.000000,0.000000,2.4557,24.7291,24.9102,0.0000,0,12.24
12.0533,policy,118,0,0.000000,0.000000,2.4325,24.3839,24.6812,0.0000,0,13.40
12.0727,policy,119,0,0.000000,0.000000,2.3966,24.0082,24.3978,0.0000,0,12.23
12.0932,policy,120,0,0.000000,0.000000,2.3956,23.5894,24.0945,0.0000,0,13.28
12.1135,policy,121,0,0.000000,0.000000,2.4093,23.1101,23.7557,0.0000,0,12.59
12.1333,policy,122,0,0.000000,0.000000,2.4107,22.6086,23.4481,0.0000,0,11.01
12.1533,policy,123,0,0.000000,0.000000,2.3766,22.0243,23.1492,0.0000,0,12.52
12.1729,policy,124,0,0.000000,0.000000,2.2921,21.4942,22.9120,0.0000,0,14.89
12.1938,policy,125,0,0.000000,0.000000,2.2022,20.7967,22.7656,0.0000,0,11.51
12.2135,policy,126,0,0.000000,0.000000,1.9996,20.1700,22.6859,0.0000,0,10.11
12.2335,policy,127,0,0.000000,0.000000,1.7920,19.5562,22.6103,0.0000,0,10.20
12.2533,policy,128,0,0.000000,0.000000,1.5789,18.8638,22.4851,0.0000,0,12.09
12.2736,policy,129,0,0.000000,0.000000,1.4934,18.2453,22.4078,0.0000,0,10.93
12.2934,policy,130,0,0.000000,0.000000,1.5620,17.5750,22.2999,0.0000,0,11.96
12.3135,policy,131,0,0.000000,0.000000,1.5666,16.9575,22.2079,0.0000,0,11.25
12.3331,policy,132,0,0.000000,0.000000,1.5431,16.2781,22.1041,0.0000,0,9.93
12.3533,policy,133,0,0.000000,0.000000,1.5122,15.6298,22.0433,0.0000,0,13.10
12.3737,policy,134,0,0.000000,0.000000,1.4448,14.9962,21.9868,0.0000,0,11.44
12.3927,policy,135,0,0.000000,0.000000,1.4267,14.3891,21.9230,0.0000,0,13.96
12.4136,policy,136,0,0.000000,0.000000,1.3806,13.7951,21.8943,0.0000,0,12.55
12.4337,policy,137,0,0.000000,0.000000,1.3529,13.2952,21.8972,0.0000,0,13.04
12.4533,policy,138,0,0.000000,0.000000,1.3865,12.7875,21.8944,0.0000,0,12.89
12.4736,policy,139,0,0.000000,0.000000,1.4180,12.2510,21.8864,0.0000,0,11.68
12.4937,policy,140,0,0.000000,0.000000,1.4616,11.7950,21.9042,0.0000,0,11.07
12.5132,policy,141,0,0.000000,0.000000,1.5392,11.3753,21.9443,0.0000,0,8.98
